Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.363547,[32 42] ; [424  87],[57.68205128 16.31794872] ; [398.31794872 112.68205128],1
n4,1,2e-06,22.969033,[46 29] ; [432  80],[61.07325383 13.92674617] ; [416.92674617  95.07325383],1
p10,1,0.00039,12.580305,[55 20] ; [448  59],[64.81958763 10.18041237] ; [438.18041237  68.81958763],1
d2,1,0.001055,10.728421,[24 51] ; [267 244],[37.2440273 37.7559727] ; [253.7559727 257.2440273],0
s5,1,0.001653,9.900095,[14 60] ; [186 308],[26.05633803 47.94366197] ; [173.94366197 320.05633803],0
d1,1,0.001755,9.789184,[34 41] ; [329 184],[46.30102041 28.69897959] ; [316.69897959 196.30102041],0
a2,1,0.003692,8.4296,[ 9 66] ; [142 371],[19.26020408 55.73979592] ; [131.73979592 381.26020408],0
r2,1,0.004984,7.885368,[69  6] ; [498  11],[72.81678082  2.18321918] ; [494.18321918  14.81678082],0
p6,1,0.005436,7.728427,[16 56] ; [198 308],[26.65743945 45.34256055] ; [187.34256055 318.65743945],0
b1,1,0.006791,7.327385,[37 38] ; [171 342],[26.53061224 48.46938776] ; [181.46938776 331.53061224],0
p9,1,0.006981,7.277827,[59 16] ; [451  53],[66.06217617  8.93782383] ; [443.93782383  60.06217617],0
s2,1,0.008856,6.851547,[27 47] ; [266 238],[37.51211073 36.48788927] ; [255.48788927 248.51211073],0
s6,1,0.009599,6.707793,[41 34] ; [349 152],[50.78125 24.21875] ; [339.21875 161.78125],0
u1,1,0.011853,6.332693,[ 7 68] ; [112 401],[15.17857143 59.82142857] ; [103.82142857 409.17857143],0
p4,1,0.012285,6.2693,[37 37] ; [331 178],[46.71012007 27.28987993] ; [321.28987993 187.71012007],0
s7,1,0.012805,6.195831,[25 44] ; [258 236],[34.68383659 34.31616341] ; [248.31616341 245.68383659],0
u2,1,0.021314,5.300937,[21  5] ; [73 56],[15.76774194 10.23225806] ; [78.23225806 50.76774194],0
a4,1,0.02568,4.977416,[26 49] ; [247 263],[35. 40.] ; [238. 272.],0
v3,1,0.034634,4.463113,[22 49] ; [219 276],[30.23144876 40.76855124] ; [210.76855124 284.23144876],0
