Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.980736,[ 83 138] ; [88 22],[114.17220544 106.82779456] ; [56.82779456 53.17220544],1
v1,1,0.000932,10.95836,[ 94 134] ; [67 44],[108.28318584 119.71681416] ; [52.71681416 58.28318584],1
d1,1,0.011003,6.464912,[110 124] ; [69 43],[121.05780347 112.94219653] ; [57.94219653 54.05780347],0
p12,1,0.017289,5.666845,[  7 226] ; [ 10 102],[ 11.48115942 221.51884058] ; [  5.51884058 106.48115942],0
d2,1,0.029247,4.753019,[ 85 149] ; [54 57],[ 94.27826087 139.72173913] ; [44.72173913 66.27826087],0
s8,1,0.051755,3.783682,[ 86 148] ; [53 58],[ 94.27826087 139.72173913] ; [44.72173913 66.27826087],0
a1,1,0.058092,3.591027,[  4 230] ; [  6 106],[  6.76300578 227.23699422] ; [  3.23699422 108.76300578],0
b1,1,0.071624,3.245402,[ 81 153] ; [28 84],[ 73.71676301 160.28323699] ; [35.28323699 76.71676301],0
r4,1,0.074188,3.187835,[194  40] ; [101  11],[199.50867052  34.49132948] ; [95.49132948 16.50867052],0
s2,1,0.090792,2.860279,[110 122] ; [64 48],[117.34883721 114.65116279] ; [56.65116279 55.34883721],0
r1,1,0.099359,2.71581,[173  61] ; [91 20],[179.06086957  54.93913043] ; [84.93913043 26.06086957],0
b3,1,0.113951,2.498555,[39 86] ; [27 36],[43.88297872 81.11702128] ; [22.11702128 40.88297872],0
b2,1,0.113951,2.498555,[39 86] ; [27 36],[43.88297872 81.11702128] ; [22.11702128 40.88297872],0
a3,1,0.128891,2.305811,[150  84] ; [81 31],[156.22543353  77.77456647] ; [74.77456647 37.22543353],0
s7,1,0.135481,2.228547,[ 94 136] ; [53 54],[100.3264095 129.6735905] ; [46.6735905 60.3264095],0
s4,1,0.138604,2.193387,[ 46 185] ; [15 97],[ 41.08163265 189.91836735] ; [19.91836735 92.08163265],0
n2,1,0.146156,2.111923,[54 11] ; [21  9],[51.31578947 13.68421053] ; [23.68421053  6.31578947],0
p8,1,0.205346,1.603941,[ 90 140] ; [51 59],[ 95.38235294 134.61764706] ; [45.61764706 64.38235294],0
d4,1,0.212522,1.554161,[183  51] ; [94 18],[187.33526012  46.66473988] ; [89.66473988 22.33526012],0
n5,1,0.212669,1.55316,[162  69] ; [85 26],[166.83333333  64.16666667] ; [80.16666667 30.83333333],0
n4,1,0.235537,1.407106,[161  73] ; [84 28],[165.69364162  68.30635838] ; [79.30635838 32.69364162],0
n1,1,0.240503,1.377643,[25 39] ; [ 8 22],[22.46808511 41.53191489] ; [10.53191489 19.46808511],0
d3,1,0.240536,1.377452,[151  81] ; [80 32],[155.79069767  76.20930233] ; [75.20930233 36.79069767],0
a4,1,0.243198,1.36196,[ 83 151] ; [47 65],[ 87.91907514 146.08092486] ; [42.08092486 69.91907514],0
b4,1,0.246128,1.345148,[133 101] ; [71 41],[137.96531792  96.03468208] ; [66.03468208 45.96531792],0
a5,1,0.262009,1.258109,[153  81] ; [80 32],[157.57803468  76.42196532] ; [75.42196532 36.57803468],0
v4,1,0.270989,1.211732,[215  15] ; [107   4],[217.18475073  12.81524927] ; [104.81524927   6.18475073],0
p5,1,0.293889,1.101719,[ 12 221] ; [  9 103],[ 14.1826087 218.8173913] ; [  6.8173913 105.1826087],0
d5,1,0.328117,0.956314,[174  59] ; [89 23],[177.62028986  55.37971014] ; [85.37971014 26.62028986],0
s6,1,0.353376,0.861297,[147  85] ; [74 34],[150.8  81.2] ; [70.2 37.8],0
u1,1,0.388049,0.745046,[ 24 210] ; [15 97],[ 26.37572254 207.62427746] ; [12.62427746 99.37572254],0
n6,1,0.39379,0.727206,[190  42] ; [95 16],[192.7696793  39.2303207] ; [92.2303207 18.7696793],0
n3,1,0.396901,0.717695,[46 17] ; [20 11],[44.23404255 18.76595745] ; [21.76595745  9.23404255],0
r2,1,0.450506,0.56938,[209  20] ; [103   7],[210.76106195  18.23893805] ; [101.23893805   8.76106195],0
r3,1,0.457323,0.552439,[217  15] ; [107   5],[218.51162791  13.48837209] ; [105.48837209   6.51162791],0
s1,1,0.473098,0.51473,[  7 225] ; [  5 105],[  8.14035088 223.85964912] ; [  3.85964912 106.14035088],0
p1,1,0.518449,0.416978,[  9 225] ; [  6 106],[ 10.14450867 223.85549133] ; [  4.85549133 107.14450867],0
a8,1,0.522633,0.408694,[ 33 190] ; [12 87],[ 31.16459627 191.83540373] ; [13.83540373 85.16459627],0
s3,1,0.573723,0.316493,[124 109] ; [61 47],[126.40762463 106.59237537] ; [58.59237537 49.40762463],0
p2,1,0.574971,0.314436,[193  40] ; [90 22],[191.12753623  41.87246377] ; [91.87246377 20.12753623],0
a7,1,0.578532,0.308614,[166  67] ; [83 29],[168.16521739  64.83478261] ; [80.83478261 31.16521739],0
p11,1,0.6462,0.210724,[183  51] ; [90 22],[184.6300578  49.3699422] ; [88.3699422 23.6300578],0
a6,1,0.655609,0.198902,[152  82] ; [70 42],[150.13872832  83.86127168] ; [71.86127168 40.13872832],0
s5,1,0.667282,0.184797,[ 65 162] ; [34 76],[ 66.68545994 160.31454006] ; [32.31454006 77.68545994],0
u3,1,0.670065,0.181526,[48 35] ; [16 14],[47.00884956 35.99115044] ; [16.99115044 13.00884956],0
p4,1,0.760919,0.092583,[ 88 144] ; [44 67],[ 89.28279883 142.71720117] ; [42.71720117 68.28279883],0
a2,1,0.782938,0.075896,[ 39 195] ; [20 92],[ 39.9017341 194.0982659] ; [19.0982659 92.9017341],0
b5,1,0.822825,0.050137,[145  89] ; [68 44],[144.05202312  89.94797688] ; [68.94797688 43.05202312],0
p7,1,0.833196,0.044354,[120 104] ; [56 51],[119.10574018 104.89425982] ; [56.89425982 50.10574018],0
u2,1,0.850681,0.035438,[46 36] ; [18 13],[46.44247788 35.55752212] ; [17.55752212 13.44247788],0
p6,1,0.910585,0.012611,[ 58 173] ; [27 83],[ 57.58064516 173.41935484] ; [27.41935484 82.58064516],0
p9,1,0.999066,1e-06,[212  21] ; [101  10],[212.00290698  20.99709302] ; [100.99709302  10.00290698],0
