Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,23.856005,[94 43] ; [11 31],[80.36312849 56.63687151] ; [24.63687151 17.36312849],1
d2,1,0.00026,13.338591,[80 57] ; [11 31],[69.64804469 67.35195531] ; [21.35195531 20.64804469],1
p10,1,0.000414,12.468972,[114  21] ; [24 17],[105.85227273  29.14772727] ; [32.14772727  8.85227273],1
p8,1,0.002293,9.298474,[98 38] ; [19 22],[89.89830508 46.10169492] ; [27.10169492 13.89830508],0
p9,1,0.002446,9.180497,[123  14] ; [29 12],[116.98876404  20.01123596] ; [35.01123596  5.98876404],0
a5,1,0.003889,8.335157,[101  36] ; [21 21],[93.37430168 43.62569832] ; [28.62569832 13.37430168],0
n4,1,0.004428,8.099392,[118  19] ; [28 14],[111.74301676  25.25698324] ; [34.25698324  7.74301676],0
a4,1,0.011693,6.356857,[69 67] ; [12 30],[61.88764045 74.11235955] ; [19.11235955 22.88764045],0
s6,1,0.012234,6.276599,[93 44] ; [19 22],[86.20224719 50.79775281] ; [25.79775281 15.20224719],0
d1,1,0.013655,6.082256,[88 49] ; [18 24],[81.12849162 55.87150838] ; [24.87150838 17.12849162],0
p2,1,0.015815,5.823286,[128   9] ; [34  8],[123.98882682  13.01117318] ; [38.01117318  3.98882682],0
d5,1,0.016262,5.774362,[114  23] ; [27 14],[108.52247191  28.47752809] ; [32.47752809  8.52247191],0
p11,1,0.016798,5.717361,[117  20] ; [29 13],[111.74301676  25.25698324] ; [34.25698324  7.74301676],0
s8,1,0.017727,5.622977,[71 66] ; [13 29],[64.29050279 72.70949721] ; [19.70949721 22.29050279],0
a7,1,0.027274,4.873385,[109  27] ; [26 15],[103.72881356  32.27118644] ; [31.27118644  9.72881356],0
b5,1,0.032727,4.560005,[83 54] ; [33  9],[88.78212291 48.21787709] ; [27.21787709 14.78212291],0
d3,1,0.048743,3.884174,[101  36] ; [23 17],[95.97740113 41.02259887] ; [28.02259887 11.97740113],0
p5,1,0.058696,3.573851,[ 17 120] ; [ 1 41],[ 13.77653631 123.22346369] ; [ 4.22346369 37.77653631],0
r1,1,0.059979,3.537953,[113  24] ; [29 13],[108.68156425  28.31843575] ; [33.31843575  8.68156425],0
r4,1,0.064082,3.428463,[125  12] ; [34  8],[121.69273743  15.30726257] ; [37.30726257  4.69273743],0
n5,1,0.066684,3.362805,[111  24] ; [29 13],[106.77966102  28.22033898] ; [33.22033898  8.77966102],0
