Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,86.047378,[248  35] ; [54 69],[210.50738916  72.49261084] ; [91.49261084 31.50738916],1
n6,1,0.0,45.117205,[256  27] ; [77 46],[232.11576355  50.88423645] ; [100.88423645  22.11576355],1
p10,1,0.0,30.334264,[232  47] ; [70 52],[210.11970075  68.88029925] ; [91.88029925 30.11970075],1
p9,1,2.1e-05,18.092751,[239  40] ; [82 40],[223.33915212  55.66084788] ; [97.66084788 24.33915212],1
v1,1,0.000102,15.098609,[153 125] ; [41 80],[135.1679198 142.8320802] ; [58.8320802 62.1679198],1
p4,1,0.000328,12.905176,[168 114] ; [49 73],[151.47029703 130.52970297] ; [65.52970297 56.47029703],1
a2,1,0.001431,10.165249,[ 66 217] ; [ 12 111],[ 54.36945813 228.63054187] ; [23.63054187 99.36945813],0
u1,1,0.002072,9.484612,[ 45 238] ; [  6 117],[ 35.54926108 247.45073892] ; [ 15.45073892 107.54926108],0
s6,1,0.002152,9.415322,[147 130] ; [44 77],[132.9321608 144.0678392] ; [58.0678392 62.9321608],0
a5,1,0.004584,8.036523,[212  71] ; [75 48],[200.05172414  82.94827586] ; [86.94827586 36.05172414],0
p3,1,0.013117,6.153328,[146 137] ; [47 76],[134.52955665 148.47044335] ; [58.47044335 64.52955665],0
a6,1,0.034223,4.483507,[211  72] ; [79 44],[202.14285714  80.85714286] ; [87.85714286 35.14285714],0
v4,1,0.036903,4.354864,[274   8] ; [113   9],[270.13366337  11.86633663] ; [116.86633663   5.13366337],0
p8,1,0.044413,4.040803,[154 121] ; [55 67],[144.77329975 130.22670025] ; [64.22670025 57.77329975],0
v3,1,0.0519,3.778985,[109 168] ; [33 81],[100.59846547 176.40153453] ; [41.40153453 72.59846547],0
n1,1,0.053769,3.719861,[23 32] ; [ 8 28],[18.73626374 36.26373626] ; [12.26373626 23.73626374],0
p11,1,0.054172,3.707378,[233  50] ; [91 32],[225.84236453  57.15763547] ; [98.15763547 24.84236453],0
p2,1,0.060075,3.535317,[238  45] ; [93 29],[231.29135802  51.70864198] ; [99.70864198 22.29135802],0
