Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,68.148459,[35 82] ; [181  59],[70.78991597 46.21008403] ; [145.21008403  94.78991597],1
u3,1,0.018496,5.548511,[21 40] ; [44 37],[27.92253521 33.07746479] ; [37.07746479 43.92253521],0
b1,1,0.02217,5.23242,[56 61] ; [ 85 156],[46.08100559 70.91899441] ; [ 94.91899441 146.08100559],0
p10,1,0.025527,4.987766,[67 47] ; [167  69],[76.21714286 37.78285714] ; [157.78285714  78.21714286],0
r2,1,0.051362,3.796431,[96 18] ; [217  21],[101.36931818  12.63068182] ; [211.63068182  26.36931818],0
p5,1,0.073654,3.19964,[ 11 105] ; [ 11 228],[  7.18873239 108.81126761] ; [ 14.81126761 224.18873239],0
p9,1,0.074645,3.177799,[77 38] ; [180  57],[83.96306818 31.03693182] ; [173.03693182  63.96306818],0
p4,1,0.138475,2.194827,[43 70] ; [111 128],[49.4375 63.5625] ; [104.5625 134.4375],0
p8,1,0.151965,2.052411,[45 70] ; [111 124],[51.25714286 63.74285714] ; [104.74285714 130.25714286],0
v1,1,0.157739,1.995769,[43 72] ; [107 129],[49.14529915 65.85470085] ; [100.85470085 135.14529915],0
p3,1,0.172263,1.863137,[36 79] ; [ 93 147],[41.78873239 73.21126761] ; [ 87.21126761 152.78873239],0
s1,1,0.198431,1.653888,[  6 110] ; [  6 231],[  3.94334278 112.05665722] ; [  8.05665722 228.94334278],0
n5,1,0.231237,1.433237,[82 34] ; [153  85],[77.00564972 38.99435028] ; [157.99435028  80.00564972],0
a4,1,0.242676,1.364983,[40 75] ; [ 99 141],[45.02816901 69.97183099] ; [ 93.97183099 146.02816901],0
u2,1,0.268544,1.22417,[24 36] ; [40 41],[27.23404255 32.76595745] ; [36.76595745 44.23404255],0
a8,1,0.294096,1.100776,[  9 102] ; [ 26 193],[11.77272727 99.22727273] ; [ 23.22727273 195.77272727],0
s6,1,0.310378,1.029067,[38 75] ; [ 93 144],[42.29428571 70.70571429] ; [ 88.70571429 148.29428571],0
s3,1,0.311324,1.025051,[28 86] ; [ 47 190],[24.35897436 89.64102564] ; [ 50.64102564 186.35897436],0
n6,1,0.317913,0.997513,[84 33] ; [184  56],[87.83193277 29.16806723] ; [180.16806723  59.83193277],0
v3,1,0.32463,0.970202,[28 86] ; [ 69 164],[31.86743516 82.13256484] ; [ 65.13256484 167.86743516],0
s8,1,0.389704,0.739866,[ 13 103] ; [ 35 206],[ 15.59663866 100.40336134] ; [ 32.40336134 208.59663866],0
b3,1,0.403271,0.698552,[26 43] ; [41 88],[23.34848485 45.65151515] ; [43.65151515 85.34848485],0
b2,1,0.403271,0.698552,[26 43] ; [41 88],[23.34848485 45.65151515] ; [43.65151515 85.34848485],0
p11,1,0.406062,0.690301,[80 37] ; [175  66],[83.33798883 33.66201117] ; [171.66201117  69.33798883],0
n2,1,0.426134,0.633338,[28 12] ; [38 23],[26.13861386 13.86138614] ; [39.86138614 21.13861386],0
d2,1,0.459988,0.545923,[52 63] ; [ 99 142],[48.77808989 66.22191011] ; [102.22191011 138.77808989],0
n1,1,0.562384,0.335593,[12 28] ; [21 38],[13.33333333 26.66666667] ; [19.66666667 39.33333333],0
n3,1,0.565465,0.330331,[26 12] ; [45 16],[27.25252525 10.74747475] ; [43.74747475 17.25252525],0
b4,1,0.631294,0.230311,[73 44] ; [144  97],[70.91899441 46.08100559] ; [146.08100559  94.91899441],0
p7,1,0.659087,0.194634,[58 56] ; [126 110],[59.93142857 54.06857143] ; [124.06857143 111.93142857],0
p12,1,0.707612,0.140674,[  3 112] ; [  8 231],[  3.57344633 111.42655367] ; [  7.42655367 231.57344633],0
n4,1,0.753161,0.098894,[79 38] ; [166  74],[80.29411765 36.70588235] ; [164.70588235  75.29411765],0
p6,1,0.757104,0.095658,[24 87] ; [ 55 183],[25.1260745 85.8739255] ; [ 53.8739255 184.1260745],0
s4,1,0.775784,0.081121,[ 13 104] ; [ 24 213],[ 12.22881356 104.77118644] ; [ 24.77118644 212.22881356],0
a1,1,0.81397,0.05537,[  6 111] ; [ 11 230],[  5.55586592 111.44413408] ; [ 11.44413408 229.55586592],0
p1,1,0.945543,0.004666,[ 10 107] ; [ 20 220],[  9.83193277 107.16806723] ; [ 20.16806723 219.83193277],0
u4,1,0.980718,0.000584,[  1 116] ; [  2 239],[  0.98044693 116.01955307] ; [  2.01955307 238.98044693],0
