Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,80.464345,[ 86 209] ; [122  47],[132.24137931 162.75862069] ; [75.75862069 93.24137931],1
p8,1,0.0,36.491025,[ 96 198] ; [104  65],[126.99784017 167.00215983] ; [73.00215983 95.99784017],1
p7,1,0.0,34.304301,[123 168] ; [118  49],[153.12445415 137.87554585] ; [87.87554585 79.12445415],1
s8,1,4.4e-05,16.686211,[ 39 259] ; [ 48 121],[ 55.51605996 242.48394004] ; [ 31.48394004 137.51605996],1
p6,1,5.5e-05,16.254729,[ 53 241] ; [ 58 109],[ 70.78958785 223.21041215] ; [ 40.21041215 126.78958785],1
v1,1,0.000585,11.822526,[112 181] ; [90 74],[129.50984683 163.49015317] ; [72.49015317 91.50984683],1
r4,1,0.001082,10.682419,[233  66] ; [152  17],[245.97222222  53.02777778] ; [139.02777778  29.97222222],0
v2,1,0.001348,10.276274,[119 161] ; [95 68],[135.25959368 144.74040632] ; [78.74040632 84.25959368],0
a5,1,0.002038,9.515178,[173 126] ; [122  47],[188.47222222 110.52777778] ; [106.52777778  62.47222222],0
p2,1,0.002184,9.387681,[211  88] ; [140  28],[224.73019272  74.26980728] ; [126.26980728  41.73019272],0
n4,1,0.002921,8.85629,[183 114] ; [127  42],[197.5751073  99.4248927] ; [112.4248927  56.5751073],0
p10,1,0.004584,8.036787,[191 104] ; [130  38],[204.52483801  90.47516199] ; [116.47516199  51.52483801],0
b1,1,0.01009,6.618971,[ 97 202] ; [75 94],[109.88888889 189.11111111] ; [ 62.11111111 106.88888889],0
u1,1,0.010159,6.606788,[ 22 277] ; [ 25 144],[ 30.02777778 268.97222222] ; [ 16.97222222 152.02777778],0
r2,1,0.011245,6.426188,[258  35] ; [159   8],[265.61086957  27.38913043] ; [151.38913043  15.61086957],0
s6,1,0.016633,5.734709,[127 167] ; [92 76],[139.36363636 154.63636364] ; [79.63636364 88.36363636],0
p11,1,0.018757,5.524055,[209  90] ; [135  34],[219.77777778  79.22222222] ; [124.22222222  44.77777778],0
p9,1,0.022882,5.177425,[205  87] ; [135  34],[215.35791757  76.64208243] ; [124.64208243  44.35791757],0
n3,1,0.033353,4.527575,[63 33] ; [25  4],[67.584 28.416] ; [20.416  8.584],0
d5,1,0.045172,4.012215,[213  85] ; [135  34],[222.06423983  75.93576017] ; [125.93576017  43.06423983],0
v4,1,0.053088,3.741145,[261  36] ; [158  11],[267.04506438  29.95493562] ; [151.95493562  17.04506438],0
r1,1,0.058373,3.583024,[205  92] ; [129  38],[213.7887931  83.2112069] ; [120.2112069  46.7887931],0
