Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,35.722468,[137  36] ; [33 47],[116.24505929  56.75494071] ; [53.75494071 26.24505929],1
d3,1,0.0,29.963183,[134  39] ; [34 46],[114.87747036  58.12252964] ; [53.12252964 26.87747036],1
a2,1,0.000383,12.61242,[ 56 118] ; [ 9 71],[ 44.52755906 129.47244094] ; [20.47244094 59.52755906],1
p9,1,0.001023,10.785485,[148  24] ; [54 25],[138.42231076  33.57768924] ; [63.57768924 15.42231076],0
u1,1,0.001241,10.428412,[ 43 131] ; [ 6 74],[ 33.56692913 140.43307087] ; [15.43307087 64.56692913],0
r3,1,0.002616,9.057733,[168   5] ; [70 10],[162.743083  10.256917] ; [75.256917  4.743083],0
r4,1,0.003004,8.804834,[157  17] ; [61 19],[149.33858268  24.66141732] ; [68.66141732 11.33858268],0
d1,1,0.006256,7.47508,[108  66] ; [35 45],[97.96062992 76.03937008] ; [45.03937008 34.96062992],0
n6,1,0.006392,7.436394,[141  32] ; [52 27],[132.49603175  40.50396825] ; [60.50396825 18.49603175],0
p10,1,0.008132,7.004107,[139  33] ; [51 27],[130.72  41.28] ; [59.28 18.72],0
r2,1,0.008328,6.961608,[166   4] ; [72  8],[161.84   8.16] ; [76.16  3.84],0
v4,1,0.008606,6.902915,[165   8] ; [67 11],[159.90438247  13.09561753] ; [72.09561753  5.90438247],0
v2,1,0.013874,6.054077,[89 72] ; [29 47],[80.16033755 80.83966245] ; [37.83966245 38.16033755],0
b5,1,0.014383,5.990513,[123  51] ; [44 36],[114.4015748  59.5984252] ; [52.5984252 27.4015748],0
s2,1,0.023902,5.101696,[140  34] ; [54 26],[132.8976378  41.1023622] ; [61.1023622 18.8976378],0
s6,1,0.023999,5.094716,[140  33] ; [53 25],[133.02390438  39.97609562] ; [59.97609562 18.02390438],0
r1,1,0.059321,3.556257,[138  33] ; [56 24],[132.16733068  38.83266932] ; [61.83266932 18.16733068],0
d4,1,0.072776,3.219275,[142  31] ; [57 22],[136.61507937  36.38492063] ; [62.38492063 16.61507937],0
