Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,35.586225,[ 27 420] ; [21 56],[ 40.94656489 406.05343511] ; [ 7.05343511 69.94656489],1
p12,1,0.0,32.589547,[ 38 411] ; [24 53],[ 52.92395437 396.07604563] ; [ 9.07604563 67.92395437],1
p8,1,0.0,27.766032,[225 218] ; [64 13],[246.20576923 196.79423077] ; [42.79423077 34.20576923],1
p6,1,4e-06,21.466635,[172 273] ; [51 25],[190.47024952 254.52975048] ; [32.52975048 43.47024952],1
p3,1,5e-06,20.677305,[229 221] ; [60 16],[247.24334601 202.75665399] ; [41.75665399 34.24334601],1
p4,1,1.3e-05,19.022904,[281 168] ; [67  9],[297.62285714 151.37714286] ; [50.37714286 25.62285714],1
a1,1,1.4e-05,18.910553,[ 16 434] ; [12 65],[ 23.90891841 426.09108159] ; [ 4.09108159 72.90891841],1
s5,1,2.4e-05,17.858619,[183 254] ; [50 23],[199.64901961 237.35098039] ; [33.35098039 39.64901961],1
s7,1,0.000764,11.326201,[261 175] ; [58 14],[273.78740157 162.21259843] ; [45.21259843 26.78740157],1
n4,1,0.002992,8.812424,[347 101] ; [71  6],[356.69333333  91.30666667] ; [61.30666667 15.69333333],0
v3,1,0.003871,8.343442,[163 270] ; [42 34],[174.39096267 258.60903733] ; [30.60903733 45.39096267],0
s1,1,0.005972,7.558754,[ 12 430] ; [ 7 70],[ 16.18111753 425.81888247] ; [ 2.81888247 74.18111753],0
b5,1,0.008785,6.865939,[287 163] ; [37 40],[276.66034156 173.33965844] ; [47.33965844 29.66034156],0
n5,1,0.01448,5.978705,[345 101] ; [69  8],[353.04780115  92.95219885] ; [60.95219885 16.04780115],0
p7,1,0.017232,5.672598,[289 148] ; [60 15],[297.87695312 139.12304688] ; [51.12304688 23.87695312],0
r2,1,0.019889,5.421584,[428  15] ; [69  7],[424.22157996  18.77842004] ; [72.77842004  3.22157996],0
b2,1,0.039817,4.22567,[ 92 170] ; [27 27],[ 98.66455696 163.33544304] ; [20.33544304 33.66455696],0
b3,1,0.039817,4.22567,[ 92 170] ; [27 27],[ 98.66455696 163.33544304] ; [20.33544304 33.66455696],0
u4,1,0.055677,3.661692,[ 11 439] ; [ 5 72],[ 13.66223909 436.33776091] ; [ 2.33776091 74.66223909],0
a6,1,0.061151,3.505883,[319 129] ; [46 30],[312.0610687 135.9389313] ; [52.9389313 23.0610687],0
