Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000374,12.655837,[41 19] ; [12 26],[32.44897959 27.55102041] ; [20.55102041 17.44897959],1
d5,1,0.001305,10.335634,[48 13] ; [18 20],[40.66666667 20.33333333] ; [25.33333333 12.66666667],0
a6,1,0.001629,9.926598,[45 16] ; [16 22],[37.58585859 23.41414141] ; [23.41414141 14.58585859],0
d4,1,0.004786,7.958447,[48 13] ; [19 18],[41.70408163 19.29591837] ; [25.29591837 11.70408163],0
a5,1,0.00677,7.333094,[41 20] ; [15 23],[34.50505051 26.49494949] ; [21.49494949 16.50505051],0
r3,1,0.013645,6.083466,[48 13] ; [21 17],[42.51515152 18.48484848] ; [26.48484848 11.51515152],0
r4,1,0.027247,4.875121,[41 20] ; [17 21],[35.73737374 25.26262626] ; [22.26262626 15.73737374],0
p9,1,0.033881,4.500711,[36 24] ; [14 23],[30.92783505 29.07216495] ; [19.07216495 17.92783505],0
b1,1,0.042024,4.134254,[29 32] ; [26 12],[33.88888889 27.11111111] ; [21.11111111 16.88888889],0
p8,1,0.057774,3.600151,[20 39] ; [ 6 31],[15.97916667 43.02083333] ; [10.02083333 26.97916667],0
r1,1,0.060683,3.518611,[42 19] ; [19 19],[37.58585859 23.41414141] ; [23.41414141 14.58585859],0
a2,1,0.067325,3.347059,[11 50] ; [ 2 36],[ 8.01010101 52.98989899] ; [ 4.98989899 33.01010101],0
n2,1,0.071601,3.245932,[ 7 11] ; [13  6],[9.72972973 8.27027027] ; [10.27027027  8.72972973],0
s8,1,0.077646,3.113503,[ 8 53] ; [ 1 37],[ 5.54545455 55.45454545] ; [ 3.45454545 34.54545455],0
d1,1,0.07793,3.107551,[25 36] ; [ 9 29],[20.94949495 40.05050505] ; [13.05050505 24.94949495],0
v4,1,0.094222,2.800711,[47 14] ; [22 14],[43.39175258 17.60824742] ; [25.60824742 10.39175258],0
a3,1,0.096469,2.762966,[43 17] ; [21 17],[39.18367347 20.81632653] ; [24.81632653 13.18367347],0
a4,1,0.116872,2.458744,[29 32] ; [12 26],[25.26262626 35.73737374] ; [15.73737374 22.26262626],0
b5,1,0.121869,2.393141,[37 24] ; [17 21],[33.27272727 27.72727273] ; [20.72727273 17.27272727],0
n3,1,0.128822,2.306645,[8 9] ; [13  5],[10.2  6.8] ; [10.8  7.2],0
s4,1,0.138221,2.197654,[ 4 57] ; [ 6 32],[ 6.16161616 54.83838384] ; [ 3.83838384 34.16161616],0
p10,1,0.138638,2.193007,[31 29] ; [13 23],[27.5 32.5] ; [16.5 19.5],0
b4,1,0.145071,2.12333,[38 23] ; [18 20],[34.50505051 26.49494949] ; [21.49494949 16.50505051],0
v3,1,0.150811,2.064033,[18 41] ; [ 6 29],[15.06382979 43.93617021] ; [ 8.93617021 26.06382979],0
s3,1,0.154639,2.025884,[16 44] ; [15 22],[19.17525773 40.82474227] ; [11.82474227 25.17525773],0
p2,1,0.186769,1.742919,[35 25] ; [16 20],[31.875 28.125] ; [19.125 16.875],0
u1,1,0.259074,1.2737,[ 5 56] ; [ 1 37],[ 3.6969697 57.3030303] ; [ 2.3030303 35.6969697],0
p3,1,0.275863,1.187357,[17 42] ; [ 7 30],[14.75 44.25] ; [ 9.25 27.75],0
p1,1,0.284843,1.143838,[ 7 53] ; [ 2 36],[ 5.51020408 54.48979592] ; [ 3.48979592 34.51020408],0
s2,1,0.289189,1.123394,[13 47] ; [ 5 33],[11.02040816 48.97959184] ; [ 6.97959184 31.02040816],0
b3,1,0.309762,1.031692,[ 8 24] ; [ 8 13],[ 9.66037736 22.33962264] ; [ 6.33962264 14.66037736],0
b2,1,0.309762,1.031692,[ 8 24] ; [ 8 13],[ 9.66037736 22.33962264] ; [ 6.33962264 14.66037736],0
p5,1,0.32173,0.981899,[ 1 58] ; [ 2 36],[ 1.82474227 57.17525773] ; [ 1.17525773 36.82474227],0
r2,1,0.335677,0.926872,[51 10] ; [28  9],[49.17346939 11.82653061] ; [29.82653061  7.17346939],0
p6,1,0.355753,0.852829,[11 48] ; [ 4 31],[ 9.41489362 49.58510638] ; [ 5.58510638 29.41489362],0
p7,1,0.357325,0.847274,[20 39] ; [16 21],[22.125 36.875] ; [13.875 23.125],0
s5,1,0.411094,0.675634,[ 6 53] ; [ 2 35],[ 4.91666667 54.08333333] ; [ 3.08333333 33.91666667],0
a1,1,0.481018,0.496553,[ 4 57] ; [ 4 34],[ 4.92929293 56.07070707] ; [ 3.07070707 34.92929293],0
p4,1,0.553182,0.351648,[15 45] ; [11 25],[16.25 43.75] ; [ 9.75 26.25],0
n1,1,0.580758,0.305011,[ 6 11] ; [ 8 10],[ 6.8 10.2] ; [ 7.2 10.8],0
v1,1,0.597347,0.279015,[19 41] ; [14 24],[20.20408163 39.79591837] ; [12.79591837 25.20408163],0
n5,1,0.630358,0.231576,[25 36] ; [17 20],[26.14285714 34.85714286] ; [15.85714286 21.14285714],0
p11,1,0.666778,0.185394,[30 31] ; [17 21],[28.95959596 32.04040404] ; [18.04040404 19.95959596],0
n4,1,0.811816,0.056684,[32 29] ; [19 19],[31.42424242 29.57575758] ; [19.57575758 18.42424242],0
d2,1,0.860302,0.030972,[23 38] ; [15 23],[23.41414141 37.58585859] ; [14.58585859 23.41414141],0
u3,1,0.861864,0.030277,[9 9] ; [8 9],[8.74285714 9.25714286] ; [8.25714286 8.74285714],0
u2,1,0.876682,0.02408,[10  8] ; [9 8],[9.77142857 8.22857143] ; [9.22857143 7.77142857],0
v2,1,0.897837,0.016485,[21 38] ; [12 23],[20.71276596 38.28723404] ; [12.28723404 22.71276596],0
s1,1,0.919282,0.010269,[ 5 54] ; [ 3 35],[ 4.86597938 54.13402062] ; [ 3.13402062 34.86597938],0
s7,1,0.965906,0.001827,[ 8 46] ; [ 5 28],[ 8.06896552 45.93103448] ; [ 4.93103448 28.06896552],0
