Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,164.877038,[424  46] ; [17 49],[386.69776119  83.30223881] ; [54.30223881 11.69776119],1
r3,1,0.0,76.978149,[461  14] ; [47 21],[444.38305709  30.61694291] ; [63.61694291  4.38305709],1
p2,1,0.0,69.080442,[412  61] ; [31 37],[387.31792976  85.68207024] ; [55.68207024 12.31792976],1
r4,1,0.0,51.852276,[433  45] ; [40 28],[414.09157509  63.90842491] ; [58.90842491  9.09157509],1
n6,1,0.0,51.568655,[420  51] ; [38 30],[400.21892393  70.78107607] ; [57.78107607 10.21892393],1
v4,1,0.0,48.004859,[454  19] ; [49 18],[440.59074074  32.40925926] ; [62.40925926  4.59074074],1
p8,1,0.0,33.042924,[252 215] ; [11 56],[230.00187266 236.99812734] ; [32.99812734 34.00187266],1
r2,1,2e-06,22.306812,[447  24] ; [53 14],[437.73234201  33.26765799] ; [62.26765799  4.73234201],1
v2,1,8e-06,19.93183,[272 190] ; [20 47],[255.01701323 206.98298677] ; [36.98298677 30.01701323],1
p7,1,1.5e-05,18.799927,[289 170] ; [24 44],[272.61290323 186.38709677] ; [40.38709677 27.61290323],1
r1,1,1.5e-05,18.737773,[379  97] ; [38 30],[364.875 111.125] ; [52.125 15.875],1
v1,1,0.000164,14.205427,[250 214] ; [20 48],[235.4887218 228.5112782] ; [34.5112782 33.4887218],1
s8,1,0.000205,13.786029,[199 275] ; [12 54],[185.21111111 288.78888889] ; [25.78888889 40.21111111],1
a6,1,0.00029,13.132549,[333 143] ; [32 35],[319.96316759 156.03683241] ; [45.03683241 21.96316759],1
p4,1,0.000617,11.722928,[277 194] ; [25 43],[263.89981447 207.10018553] ; [38.10018553 29.89981447],1
a7,1,0.001279,10.373167,[355 121] ; [38 30],[343.875 132.125] ; [49.125 18.875],0
s5,1,0.001822,9.720967,[158 303] ; [10 56],[146.9601518 314.0398482] ; [21.0398482 44.9601518],0
d3,1,0.001892,9.651815,[332 144] ; [34 33],[320.83977901 155.16022099] ; [45.16022099 21.83977901],0
a1,1,0.003126,8.732237,[ 14 464] ; [ 7 61],[ 18.38461538 459.61538462] ; [ 2.61538462 65.38461538],0
s6,1,0.003297,8.635422,[314 155] ; [32 34],[303.31588785 165.68411215] ; [42.68411215 23.31588785],0
s2,1,0.00394,8.311374,[229 242] ; [20 47],[217.99070632 253.00929368] ; [31.00929368 35.99070632],0
p6,1,0.005186,7.813394,[158 310] ; [11 55],[148.11235955 319.88764045] ; [20.88764045 45.11235955],0
n2,1,0.00575,7.626998,[81 24] ; [16 15],[74.88970588 30.11029412] ; [22.11029412  8.88970588],0
s1,1,0.007422,7.167809,[ 12 456] ; [ 6 62],[ 15.71641791 452.28358209] ; [ 2.28358209 65.71641791],0
n5,1,0.012643,6.218341,[351 119] ; [41 27],[342.4535316 127.5464684] ; [49.5464684 18.4535316],0
s7,1,0.01366,6.081625,[218 241] ; [18 41],[209.11969112 249.88030888] ; [26.88030888 32.11969112],0
d1,1,0.020789,5.344396,[275 203] ; [29 39],[266.13919414 211.86080586] ; [37.86080586 30.13919414],0
a5,1,0.02404,5.091727,[338 139] ; [39 29],[329.96146789 147.03853211] ; [47.03853211 20.96146789],0
p12,1,0.025956,4.958914,[ 45 427] ; [ 1 67],[ 40.20740741 431.79259259] ; [ 5.79259259 62.20740741],0
v3,1,0.028775,4.781047,[182 277] ; [16 47],[174.10344828 284.89655172] ; [23.89655172 39.10344828],0
s3,1,0.036093,4.392707,[251 214] ; [27 40],[242.9887218 222.0112782] ; [35.0112782 31.9887218],0
d4,1,0.04987,3.845815,[387  88] ; [47 19],[381.05360444  93.94639556] ; [52.94639556 13.05360444],0
