Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,74.912822,[17 78] ; [87 24],[47.96116505 47.03883495] ; [56.03883495 54.96116505],1
d3,1,0.0,62.709553,[36 57] ; [101  10],[62.45588235 30.54411765] ; [74.54411765 36.45588235],1
a2,1,0.0,38.121874,[ 4 91] ; [46 66],[22.9468599 72.0531401] ; [27.0531401 84.9468599],1
u1,1,0.0,32.625078,[ 1 94] ; [35 77],[16.52173913 78.47826087] ; [19.47826087 92.52173913],1
a4,1,0.0,31.606718,[22 72] ; [70 42],[41.98058252 52.01941748] ; [50.01941748 61.98058252],1
a3,1,0.0,28.812554,[44 49] ; [92 19],[62. 31.] ; [74. 37.],1
a5,1,0.000264,13.310486,[49 46] ; [85 27],[61.49758454 33.50241546] ; [72.50241546 39.49758454],1
r1,1,0.000326,12.916373,[59 35] ; [94 17],[70.15609756 23.84390244] ; [82.84390244 28.15609756],1
a6,1,0.000861,11.10417,[46 49] ; [79 32],[57.64563107 37.35436893] ; [67.35436893 43.64563107],1
s8,1,0.016197,5.781382,[27 67] ; [50 61],[35.30731707 58.69268293] ; [41.69268293 69.30731707],0
p3,1,0.016214,5.7795,[28 67] ; [50 59],[36.32352941 58.67647059] ; [41.67647059 67.32352941],0
p6,1,0.016427,5.756628,[20 73] ; [40 68],[27.76119403 65.23880597] ; [32.23880597 75.76119403],0
v2,1,0.027062,4.886866,[35 56] ; [59 50],[42.77 48.23] ; [51.23 57.77],0
a7,1,0.041494,4.155717,[60 34] ; [86 26],[66.62135922 27.37864078] ; [79.37864078 32.62135922],0
p8,1,0.049297,3.865196,[25 68] ; [44 66],[31.61083744 61.38916256] ; [37.38916256 72.61083744],0
s7,1,0.051928,3.778103,[35 56] ; [52 47],[41.66842105 49.33157895] ; [45.33157895 53.66842105],0
n1,1,0.080311,3.058604,[ 9 23] ; [22 24],[12.71794872 19.28205128] ; [18.28205128 27.71794872],0
