Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.484522,[107  13] ; [40 45],[86.04878049 33.95121951] ; [60.95121951 24.04878049],1
r2,1,1.2e-05,19.224613,[112   7] ; [61 24],[100.91666667  18.08333333] ; [72.08333333 12.91666667],1
d4,1,0.000424,12.421744,[88 30] ; [43 42],[76.14778325 41.85221675] ; [54.85221675 30.14778325],1
u3,1,0.000747,11.369614,[41 27] ; [16 38],[31.7704918 36.2295082] ; [25.2295082 28.7704918],1
v4,1,0.00102,10.79049,[111   8] ; [65 19],[103.17241379  15.82758621] ; [72.82758621 11.17241379],0
r3,1,0.001529,10.043003,[108   9] ; [65 20],[100.2029703  16.7970297] ; [72.7970297 12.2029703],0
d1,1,0.003354,8.604052,[42 78] ; [14 71],[32.7804878 87.2195122] ; [23.2195122 61.7804878],0
a7,1,0.006503,7.405334,[82 37] ; [42 42],[72.68965517 46.31034483] ; [51.31034483 32.68965517],0
s6,1,0.011768,6.345448,[59 58] ; [27 56],[50.31 66.69] ; [35.69 47.31],0
d5,1,0.015037,5.912126,[79 41] ; [41 43],[70.58823529 49.41176471] ; [49.41176471 34.58823529],0
v2,1,0.018338,5.563562,[51 61] ; [24 59],[43.07692308 68.92307692] ; [31.92307692 51.07692308],0
a6,1,0.018708,5.528587,[68 52] ; [34 51],[59.70731707 60.29268293] ; [42.29268293 42.70731707],0
s3,1,0.022288,5.223166,[57 60] ; [27 56],[49.14 67.86] ; [34.86 48.14],0
p7,1,0.047169,3.939355,[66 46] ; [37 46],[59.15897436 52.84102564] ; [43.84102564 39.15897436],0
s1,1,0.051266,3.799568,[  8 107] ; [ 1 84],[  5.175 109.825] ; [ 3.825 81.175],0
p11,1,0.05522,3.675431,[86 34] ; [50 35],[79.6097561 40.3902439] ; [56.3902439 28.6097561],0
p8,1,0.069326,3.298918,[48 69] ; [24 60],[41.91044776 75.08955224] ; [30.08955224 53.91044776],0
u2,1,0.075845,3.151753,[38 30] ; [21 32],[33.15702479 34.84297521] ; [25.84297521 27.15702479],0
p10,1,0.083887,2.98793,[77 40] ; [44 38],[71.14070352 45.85929648] ; [49.85929648 32.14070352],0
b1,1,0.089708,2.879603,[37 83] ; [36 49],[42.73170732 77.26829268] ; [30.26829268 54.73170732],0
a1,1,0.10154,2.681189,[  2 118] ; [ 5 80],[  4.09756098 115.90243902] ; [ 2.90243902 82.09756098],0
v1,1,0.11411,2.496363,[49 68] ; [26 58],[43.65671642 73.34328358] ; [31.34328358 52.65671642],0
d3,1,0.126962,2.329258,[68 52] ; [38 45],[62.66009852 57.33990148] ; [43.33990148 39.66009852],0
p4,1,0.130227,2.289793,[49 67] ; [27 58],[43.86069652 72.13930348] ; [32.13930348 52.86069652],0
s2,1,0.135609,2.227092,[41 78] ; [21 64],[36.16666667 82.83333333] ; [25.83333333 59.16666667],0
b3,1,0.166447,1.914656,[12 44] ; [17 34],[15.17757009 40.82242991] ; [13.82242991 37.17757009],0
b2,1,0.166447,1.914656,[12 44] ; [17 34],[15.17757009 40.82242991] ; [13.82242991 37.17757009],0
p12,1,0.21142,1.561678,[  2 116] ; [ 4 81],[  3.48768473 114.51231527] ; [ 2.51231527 82.48768473],0
s5,1,0.211478,1.56128,[28 89] ; [14 70],[24.44776119 92.55223881] ; [17.55223881 66.44776119],0
a4,1,0.227546,1.456134,[23 96] ; [11 74],[19.83333333 99.16666667] ; [14.16666667 70.83333333],0
s4,1,0.229987,1.440944,[ 16 101] ; [17 68],[19.11386139 97.88613861] ; [13.88613861 71.11386139],0
p3,1,0.261767,1.259388,[41 78] ; [23 62],[37.33333333 81.66666667] ; [26.66666667 58.33333333],0
u1,1,0.323997,0.972745,[  4 116] ; [ 1 84],[  2.92682927 117.07317073] ; [ 2.07317073 82.92682927],0
a3,1,0.367647,0.811603,[51 67] ; [31 53],[47.9009901 70.0990099] ; [34.0990099 49.9009901],0
s7,1,0.37425,0.789505,[24 91] ; [13 69],[21.59898477 93.40101523] ; [15.40101523 66.59898477],0
a8,1,0.451259,0.567488,[ 12 100] ; [ 6 74],[ 10.5 101.5] ; [ 7.5 72.5],0
n2,1,0.475978,0.508065,[22  9] ; [20 12],[20.66666667 10.33333333] ; [21.33333333 10.66666667],0
p9,1,0.522621,0.408717,[80 36] ; [53 29],[77.91919192 38.08080808] ; [55.08080808 26.91919192],0
n5,1,0.523715,0.40657,[74 43] ; [50 35],[71.82178218 45.17821782] ; [52.17821782 32.82178218],0
p6,1,0.524154,0.405713,[32 83] ; [20 64],[30.05025126 84.94974874] ; [21.94974874 62.05025126],0
p5,1,0.531908,0.390745,[  6 113] ; [ 6 78],[  7.03448276 111.96551724] ; [ 4.96551724 79.03448276],0
n4,1,0.533213,0.388265,[71 48] ; [47 38],[68.83333333 50.16666667] ; [49.16666667 35.83333333],0
d2,1,0.564972,0.331169,[24 95] ; [20 65],[25.66666667 93.33333333] ; [18.33333333 66.66666667],0
n6,1,0.589296,0.291446,[86 32] ; [59 26],[84.28571429 33.71428571] ; [60.71428571 24.28571429],0
n1,1,0.598637,0.277056,[12 20] ; [10 22],[11. 21.] ; [11. 21.],0
n3,1,0.790067,0.070875,[22 10] ; [21 11],[21.5 10.5] ; [21.5 10.5],0
p2,1,0.796049,0.066804,[83 36] ; [60 24],[83.82758621 35.17241379] ; [59.17241379 24.82758621],0
p1,1,0.825257,0.048748,[  8 111] ; [ 5 79],[  7.62068966 111.37931034] ; [ 5.37931034 78.62068966],0
v3,1,0.862286,0.03009,[30 85] ; [21 63],[29.47236181 85.52763819] ; [21.52763819 62.47236181],0
b5,1,0.904294,0.014457,[73 47] ; [51 34],[72.58536585 47.41463415] ; [51.41463415 33.58536585],0
b4,1,0.982911,0.000459,[75 45] ; [53 32],[74.92682927 45.07317073] ; [53.07317073 31.92682927],0
