Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.002857,8.896843,[18 29] ; [47 24],[25.88983051 21.11016949] ; [39.11016949 31.88983051],0
d3,1,0.004988,7.883963,[26 19] ; [58 13],[32.5862069 12.4137931] ; [51.4137931 19.5862069],0
d5,1,0.008528,6.91908,[30 16] ; [61 10],[35.77777778 10.22222222] ; [55.22222222 15.77777778],0
a4,1,0.017167,5.679234,[15 32] ; [38 32],[21.29059829 25.70940171] ; [31.70940171 38.29059829],0
d2,1,0.025973,4.95779,[16 31] ; [39 32],[21.90677966 25.09322034] ; [33.09322034 37.90677966],0
n4,1,0.032138,4.591106,[31 16] ; [59 12],[35.84745763 11.15254237] ; [54.15254237 16.84745763],0
a5,1,0.033263,4.532173,[24 23] ; [50 21],[29.47457627 17.52542373] ; [44.52542373 26.47457627],0
s6,1,0.038123,4.299524,[26 19] ; [54 17],[31.03448276 13.96551724] ; [48.96551724 22.03448276],0
n6,1,0.048831,3.881141,[36 11] ; [63  7],[39.76923077  7.23076923] ; [59.23076923 10.76923077],0
s8,1,0.082213,3.020593,[19 27] ; [41 30],[23.58974359 22.41025641] ; [36.41025641 34.58974359],0
p7,1,0.082856,3.00797,[29 14] ; [58 13],[32.81578947 10.18421053] ; [54.18421053 16.81578947],0
p2,1,0.083804,2.989547,[37 10] ; [64  7],[40.22881356  6.77118644] ; [60.77118644 10.22881356],0
p11,1,0.098271,2.73339,[33 14] ; [59 12],[36.6440678 10.3559322] ; [55.3559322 15.6440678],0
n5,1,0.098271,2.73339,[33 14] ; [59 12],[36.6440678 10.3559322] ; [55.3559322 15.6440678],0
a6,1,0.128746,2.307557,[33 14] ; [40 31],[29.07627119 17.92372881] ; [43.92372881 27.07627119],0
r1,1,0.131944,2.269481,[32 15] ; [57 14],[35.44915254 11.55084746] ; [53.55084746 17.44915254],0
b4,1,0.137333,2.207585,[24 23] ; [46 25],[27.88135593 19.11864407] ; [42.11864407 28.88135593],0
p8,1,0.164097,1.936061,[21 26] ; [41 30],[24.69491525 22.30508475] ; [37.30508475 33.69491525],0
s4,1,0.182659,1.775859,[ 5 41] ; [14 55],[ 7.6 38.4] ; [11.4 57.6],0
p9,1,0.195055,1.679019,[36 11] ; [61 10],[38.63559322  8.36440678] ; [58.36440678 12.63559322],0
p10,1,0.223832,1.479632,[33 14] ; [56 14],[35.75213675 11.24786325] ; [53.24786325 16.75213675],0
p5,1,0.261558,1.260492,[ 2 45] ; [ 7 64],[ 3.58474576 43.41525424] ; [ 5.41525424 65.58474576],0
p1,1,0.295143,1.096014,[ 6 41] ; [ 5 66],[ 4.38135593 42.61864407] ; [ 6.61864407 64.38135593],0
s1,1,0.313633,1.015317,[ 4 41] ; [ 3 67],[ 2.73913043 42.26086957] ; [ 4.26086957 65.73913043],0
v1,1,0.323571,0.974459,[24 22] ; [43 27],[26.56896552 19.43103448] ; [40.43103448 29.56896552],0
a3,1,0.335907,0.925992,[27 20] ; [47 24],[29.47457627 17.52542373] ; [44.52542373 26.47457627],0
b5,1,0.339455,0.912489,[35 12] ; [47 24],[32.66101695 14.33898305] ; [49.33898305 21.66101695],0
a1,1,0.346487,0.886281,[ 3 44] ; [ 2 69],[ 1.99152542 45.00847458] ; [ 3.00847458 67.99152542],0
s5,1,0.375064,0.786818,[13 31] ; [26 43],[15.18584071 28.81415929] ; [23.81415929 45.18584071],0
d4,1,0.382682,0.762068,[36 11] ; [59 12],[37.83898305  9.16101695] ; [57.16101695 13.83898305],0
u1,1,0.422483,0.643399,[ 6 41] ; [13 58],[ 7.56779661 39.43220339] ; [11.43220339 59.56779661],0
n3,1,0.45675,0.553846,[12  6] ; [14  4],[13.  5.] ; [13.  5.],0
n1,1,0.463193,0.538169,[ 6 11] ; [ 9 10],[7.08333333 9.91666667] ; [ 7.91666667 11.08333333],0
s7,1,0.489965,0.476604,[22 24] ; [37 31],[23.80701754 22.19298246] ; [35.19298246 32.80701754],0
a2,1,0.581541,0.303749,[ 8 39] ; [15 56],[ 9.16101695 37.83898305] ; [13.83898305 57.16101695],0
s2,1,0.582189,0.30271,[27 19] ; [38 33],[25.55555556 20.44444444] ; [39.44444444 31.55555556],0
r2,1,0.614117,0.254222,[44  3] ; [67  3],[44.58974359  2.41025641] ; [66.41025641  3.58974359],0
r4,1,0.621514,0.243746,[41  6] ; [64  7],[41.8220339  5.1779661] ; [63.1779661  7.8220339],0
b3,1,0.675074,0.175724,[ 9 14] ; [20 25],[ 9.80882353 13.19117647] ; [19.19117647 25.80882353],0
b2,1,0.675074,0.175724,[ 9 14] ; [20 25],[ 9.80882353 13.19117647] ; [19.19117647 25.80882353],0
r3,1,0.678681,0.171615,[44  3] ; [65  6],[43.41525424  3.58474576] ; [65.58474576  5.41525424],0
p12,1,0.738618,0.111345,[ 2 45] ; [ 4 67],[ 2.38983051 44.61016949] ; [ 3.61016949 67.38983051],0
u4,1,0.767002,0.087793,[ 1 46] ; [ 1 70],[ 0.79661017 46.20338983] ; [ 1.20338983 69.79661017],0
v2,1,0.78527,0.074233,[24 21] ; [35 34],[23.28947368 21.71052632] ; [35.71052632 33.28947368],0
a8,1,0.800233,0.064032,[ 6 38] ; [10 55],[ 6.4587156 37.5412844] ; [ 9.5412844 55.4587156],0
n2,1,0.800391,0.063929,[13  5] ; [13  6],[12.64864865  5.35135135] ; [13.35135135  5.64864865],0
s3,1,0.826938,0.047799,[26 20] ; [41 29],[26.56896552 19.43103448] ; [40.43103448 29.56896552],0
b1,1,0.852187,0.034718,[16 31] ; [23 48],[15.53389831 31.46610169] ; [23.46610169 47.53389831],0
a7,1,0.853715,0.033996,[31 15] ; [49 22],[31.45299145 14.54700855] ; [48.54700855 22.45299145],0
u2,1,0.865339,0.028758,[12  8] ; [15  9],[12.27272727  7.72727273] ; [14.72727273  9.27272727],0
u3,1,0.955918,0.003056,[11  9] ; [13 11],[10.90909091  9.09090909] ; [13.09090909 10.90909091],0
v3,1,0.977173,0.000819,[15 31] ; [22 46],[14.92982456 31.07017544] ; [22.07017544 45.92982456],0
v4,1,0.993688,6.3e-05,[45  2] ; [68  3],[45.00847458  1.99152542] ; [67.99152542  3.00847458],0
