Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,7e-06,20.259226,[79 28] ; [28 42],[64.68361582 42.31638418] ; [42.31638418 27.68361582],1
p9,1,0.000221,13.641422,[79 26] ; [33 36],[67.5862069 37.4137931] ; [44.4137931 24.5862069],1
p10,1,0.000375,12.655062,[74 32] ; [29 39],[62.74712644 43.25287356] ; [40.25287356 27.74712644],1
n6,1,0.002243,9.339623,[77 29] ; [35 35],[67.45454545 38.54545455] ; [44.54545455 25.45454545],0
v1,1,0.035834,4.404992,[45 59] ; [19 50],[38.47398844 65.52601156] ; [25.52601156 43.47398844],0
a5,1,0.074434,3.182436,[59 48] ; [29 41],[53.19774011 53.80225989] ; [34.80225989 35.19774011],0
v3,1,0.095315,2.782241,[32 75] ; [12 53],[27.37209302 79.62790698] ; [16.62790698 48.37209302],0
d4,1,0.096401,2.764099,[49 58] ; [41 29],[54.40677966 52.59322034] ; [35.59322034 34.40677966],0
b3,1,0.099832,2.708218,[26 36] ; [11 31],[22.05769231 39.94230769] ; [14.94230769 27.05769231],0
b2,1,0.099832,2.708218,[26 36] ; [11 31],[22.05769231 39.94230769] ; [14.94230769 27.05769231],0
d3,1,0.140786,2.16935,[33 73] ; [29 40],[37.55428571 68.44571429] ; [24.44571429 44.55428571],0
n1,1,0.153025,2.041836,[15 16] ; [ 6 15],[12.51923077 18.48076923] ; [ 8.48076923 12.51923077],0
a6,1,0.158821,1.985414,[62 45] ; [33 37],[57.42937853 49.57062147] ; [37.57062147 32.42937853],0
p3,1,0.182185,1.77971,[41 66] ; [20 50],[36.87570621 70.12429379] ; [24.12429379 45.87570621],0
n2,1,0.199786,1.643935,[25  7] ; [13  8],[22.94339623  9.05660377] ; [15.05660377  5.94339623],0
a8,1,0.203243,1.618918,[14 86] ; [ 5 61],[11.44578313 88.55421687] ; [ 7.55421687 58.44578313],0
p8,1,0.222478,1.488315,[39 65] ; [20 50],[35.26436782 68.73563218] ; [23.73563218 46.26436782],0
r3,1,0.259797,1.269837,[82 24] ; [59 11],[84.92045455 21.07954545] ; [56.07954545 13.92045455],0
p4,1,0.267682,1.228585,[44 63] ; [23 47],[40.50282486 66.49717514] ; [26.49717514 43.50282486],0
s1,1,0.293508,1.103459,[  5 102] ; [ 6 64],[  6.64971751 100.35028249] ; [ 4.35028249 65.64971751],0
s7,1,0.322401,0.979183,[23 77] ; [11 55],[20.48192771 79.51807229] ; [13.51807229 52.48192771],0
s3,1,0.338186,0.917294,[26 81] ; [21 47],[28.73714286 78.26285714] ; [18.26285714 49.73714286],0
a4,1,0.367736,0.811299,[31 76] ; [16 54],[28.41242938 78.58757062] ; [18.58757062 51.41242938],0
v2,1,0.373569,0.791759,[41 60] ; [23 45],[38.24852071 62.75147929] ; [25.75147929 42.24852071],0
