Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,139.915811,[339  18] ; [14 28],[315.84210526  41.15789474] ; [37.15789474  4.84210526],1
d4,1,3e-06,21.785658,[308  49] ; [25 18],[297.2025  59.7975] ; [35.7975  7.2025],1
a3,1,6e-06,20.354806,[279  78] ; [20 23],[266.8575  90.1425] ; [32.1425 10.8575],1
n5,1,9e-06,19.751371,[299  57] ; [24 19],[288.19047619  67.80952381] ; [34.80952381  8.19047619],1
p11,1,1e-05,19.424701,[315  43] ; [27 16],[305.32668329  52.67331671] ; [36.67331671  6.32668329],1
p2,1,0.000156,14.296421,[337  19] ; [34  9],[331.01754386  24.98245614] ; [39.98245614  3.01754386],1
d1,1,0.000197,13.856847,[237 121] ; [16 27],[225.87032419 132.12967581] ; [27.12967581 15.87032419],1
r1,1,0.000268,13.284785,[302  53] ; [27 16],[293.45477387  61.54522613] ; [35.54522613  7.45477387],1
a4,1,0.000759,11.339179,[183 174] ; [10 32],[172.68421053 184.31578947] ; [20.31578947 21.68421053],1
v1,1,0.00078,11.289261,[223 127] ; [16 27],[212.84987277 137.15012723] ; [26.15012723 16.84987277],1
r3,1,0.000886,11.05242,[344  11] ; [37  6],[339.83668342  15.16331658] ; [41.16331658  1.83668342],1
p3,1,0.001097,10.655486,[261  97] ; [21 22],[251.7605985 106.2394015] ; [30.2394015 12.7605985],0
a2,1,0.001464,10.123207,[107 251] ; [ 3 40],[ 98.20448878 259.79551122] ; [11.79551122 31.20448878],0
n4,1,0.001568,9.996912,[296  61] ; [27 16],[288.2775  68.7225] ; [34.7225  8.2775],0
n6,1,0.001671,9.879383,[315  40] ; [30 12],[308.50125945  46.49874055] ; [36.49874055  5.50125945],0
a5,1,0.001846,9.696402,[290  68] ; [26 17],[282.11471322  75.88528678] ; [33.88528678  9.11471322],0
r4,1,0.001922,9.623034,[333  25] ; [34  9],[327.64588529  30.35411471] ; [39.35411471  3.64588529],0
b3,1,0.004701,7.991009,[ 96 135] ; [ 5 27],[ 88.71102662 142.28897338] ; [12.28897338 19.71102662],0
b2,1,0.004701,7.991009,[ 96 135] ; [ 5 27],[ 88.71102662 142.28897338] ; [12.28897338 19.71102662],0
s1,1,0.004807,7.950778,[  7 348] ; [ 4 38],[  9.83627204 345.16372796] ; [ 1.16372796 40.83627204],0
a6,1,0.006264,7.472854,[256 102] ; [22 21],[248.18952618 109.81047382] ; [29.81047382 13.18952618],0
b1,1,0.007213,7.219058,[140 218] ; [26 17],[148.19950125 209.80049875] ; [17.80049875 25.19950125],0
d5,1,0.012206,6.280667,[303  54] ; [30 13],[297.2025  59.7975] ; [35.7975  7.2025],0
s5,1,0.016576,5.740757,[149 197] ; [10 32],[141.78865979 204.21134021] ; [17.21134021 24.78865979],0
s8,1,0.020007,5.411294,[191 165] ; [15 28],[183.79949875 172.20050125] ; [22.20050125 20.79949875],0
v2,1,0.024099,5.08751,[211 135] ; [18 24],[204.21134021 141.78865979] ; [24.78865979 17.21134021],0
r2,1,0.029113,4.76094,[334  19] ; [37  6],[330.71464646  22.28535354] ; [40.28535354  2.71464646],0
s7,1,0.033058,4.542757,[203 135] ; [18 24],[196.57368421 141.42631579] ; [24.42631579 17.57368421],0
a7,1,0.040357,4.202825,[268  89] ; [26 17],[262.395  94.605] ; [31.605 11.395],0
s6,1,0.049471,3.859299,[258  88] ; [26 17],[252.6066838  93.3933162] ; [31.3933162 11.6066838],0
s2,1,0.058257,3.586324,[202 152] ; [18 25],[196.17128463 157.82871537] ; [23.82871537 19.17128463],0
p6,1,0.061563,3.494761,[211 146] ; [19 24],[205.275 151.725] ; [24.725 18.275],0
v4,1,0.085076,2.965159,[341  13] ; [39  4],[338.84130982  15.15869018] ; [41.15869018  1.84130982],0
p5,1,0.088383,2.903584,[ 73 283] ; [ 4 38],[ 68.87437186 287.12562814] ; [ 8.12562814 33.87437186],0
v3,1,0.104173,2.64047,[156 186] ; [14 29],[151.01298701 190.98701299] ; [18.98701299 24.01298701],0
n1,1,0.117452,2.450969,[19 37] ; [6 4],[21.21212121 34.78787879] ; [3.78787879 6.21212121],0
u2,1,0.143564,2.139338,[49 29] ; [10 12],[46.02 31.98] ; [12.98  9.02],0
