Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,50.14746,[241  35] ; [45 42],[217.45454545  58.54545455] ; [68.54545455 18.45454545],1
a4,1,0.0,40.916211,[163 114] ; [17 70],[136.97802198 140.02197802] ; [43.02197802 43.97802198],1
d2,1,0.0,38.08874,[173 101] ; [22 65],[148.00554017 125.99445983] ; [46.99445983 40.00554017],1
d1,1,0.0,33.629332,[205  72] ; [35 52],[182.63736264  94.36263736] ; [57.36263736 29.63736264],1
u1,1,1.7e-05,18.445163,[ 77 200] ; [ 5 82],[ 62.4010989 214.5989011] ; [19.5989011 67.4010989],1
a6,1,3.3e-05,17.264642,[193  81] ; [40 47],[176.84764543  97.15235457] ; [56.15235457 30.84764543],1
p9,1,0.000438,12.363636,[256  19] ; [68 17],[247.5  27.5] ; [76.5  8.5],1
n4,1,0.000573,11.86013,[257  19] ; [70 17],[248.62809917  27.37190083] ; [78.37190083  8.62809917],1
d5,1,0.000719,11.439448,[238  36] ; [62 25],[227.70083102  46.29916898] ; [72.29916898 14.70083102],1
b3,1,0.001007,10.814743,[86 96] ; [11 40],[ 75.76824034 106.23175966] ; [21.23175966 29.76824034],0
b2,1,0.001007,10.814743,[86 96] ; [11 40],[ 75.76824034 106.23175966] ; [21.23175966 29.76824034],0
d4,1,0.004622,8.021781,[244  30] ; [67 20],[236.0498615  37.9501385] ; [74.9501385 12.0498615],0
v2,1,0.00538,7.747058,[169  97] ; [39 45],[158.08 107.92] ; [49.92 34.08],0
p3,1,0.006189,7.494342,[163 112] ; [37 50],[151.93370166 123.06629834] ; [48.06629834 38.93370166],0
s8,1,0.006919,7.293748,[189  86] ; [46 41],[178.52209945  96.47790055] ; [56.47790055 30.52209945],0
n6,1,0.008799,6.863187,[258  17] ; [73 13],[252.1468144  22.8531856] ; [78.8531856  7.1468144],0
s5,1,0.009483,6.72943,[139 126] ; [30 53],[128.69252874 136.30747126] ; [40.30747126 42.69252874],0
v1,1,0.009895,6.653771,[175  92] ; [43 43],[164.88951841 102.11048159] ; [53.11048159 32.88951841],0
p4,1,0.010994,6.466356,[198  77] ; [50 37],[188.39779006  86.60220994] ; [59.60220994 27.39779006],0
s7,1,0.0182,5.576837,[208  60] ; [53 29],[199.85142857  68.14857143] ; [61.14857143 20.85142857],0
d3,1,0.030566,4.677156,[201  74] ; [53 34],[192.9558011  82.0441989] ; [61.0441989 25.9558011],0
r4,1,0.046947,3.947273,[260  17] ; [76 11],[255.69230769  21.30769231] ; [80.30769231  6.69230769],0
p11,1,0.047058,3.94332,[233  44] ; [65 22],[226.77472527  50.22527473] ; [71.22527473 15.77472527],0
p1,1,0.066455,3.36847,[ 23 253] ; [13 73],[ 27.44751381 248.55248619] ; [ 8.55248619 77.44751381],0
p10,1,0.085712,2.953119,[247  29] ; [71 15],[242.45303867  33.54696133] ; [75.54696133 10.45303867],0
u4,1,0.090427,2.866747,[ 15 262] ; [ 1 86],[ 12.17582418 264.82417582] ; [ 3.82417582 83.17582418],0
n3,1,0.096526,2.762018,[41 15] ; [10  9],[38.08 17.92] ; [12.92  6.08],0
p12,1,0.101363,2.683971,[ 37 239] ; [ 6 81],[ 32.69421488 243.30578512] ; [10.30578512 76.69421488],0
a1,1,0.111509,2.532703,[ 19 258] ; [ 2 85],[ 15.98076923 261.01923077] ; [ 5.01923077 81.98076923],0
v3,1,0.117799,2.446348,[130 135] ; [33 51],[123.76790831 141.23209169] ; [39.23209169 44.76790831],0
p6,1,0.136752,2.21413,[133 141] ; [33 51],[127.05027933 146.94972067] ; [38.94972067 45.05027933],0
r2,1,0.14001,2.177852,[268   7] ; [81  5],[265.85872576   9.14127424] ; [83.14127424  2.85872576],0
p2,1,0.181441,1.785782,[241  35] ; [71 16],[237.2231405  38.7768595] ; [74.7768595 12.2231405],0
r1,1,0.198367,1.654356,[235  41] ; [69 18],[231.14049587  44.85950413] ; [72.85950413 14.14049587],0
a8,1,0.232286,1.426811,[ 49 206] ; [11 71],[ 45.40059347 209.59940653] ; [14.59940653 67.40059347],0
s1,1,0.310616,1.028054,[ 12 262] ; [ 6 78],[ 13.77653631 260.22346369] ; [ 4.22346369 79.77653631],0
b1,1,0.325809,0.965486,[114 163] ; [41 46],[117.9532967 159.0467033] ; [37.0467033 49.9532967],0
a7,1,0.39749,0.715905,[203  74] ; [59 27],[199.92837466  77.07162534] ; [62.07162534 23.92837466],0
