Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,2e-06,23.039027,[21  5] ; [12 39],[11.14285714 14.85714286] ; [21.85714286 29.14285714],1
s8,1,0.000113,14.906702,[11 16] ; [ 3 49],[ 4.78481013 22.21518987] ; [ 9.21518987 42.78481013],1
s6,1,0.000124,14.736429,[17  9] ; [11 41],[ 9.33333333 16.66666667] ; [18.66666667 33.33333333],1
s7,1,0.000532,12.0,[15 10] ; [10 40],[ 8.33333333 16.66666667] ; [16.66666667 33.33333333],1
r3,1,0.000662,11.593382,[22  5] ; [21 30],[14.88461538 12.11538462] ; [28.11538462 22.88461538],1
s4,1,0.003553,8.499193,[ 9 18] ; [ 4 48],[ 4.44303797 22.55696203] ; [ 8.55696203 43.44303797],0
s5,1,0.003947,8.308086,[10 15] ; [ 6 46],[ 5.19480519 19.80519481] ; [10.80519481 41.19480519],0
p6,1,0.008155,6.999175,[11 16] ; [ 7 43],[ 6.31168831 20.68831169] ; [11.68831169 38.31168831],0
p7,1,0.018114,5.585106,[14 11] ; [14 36],[ 9.33333333 15.66666667] ; [18.66666667 31.33333333],0
n1,1,0.020216,5.393143,[ 2 12] ; [13 12],[5.38461538 8.61538462] ; [ 9.61538462 15.38461538],0
p3,1,0.023471,5.133333,[12 15] ; [10 40],[ 7.71428571 19.28571429] ; [14.28571429 35.71428571],0
v2,1,0.02669,4.910769,[14 12] ; [14 36],[ 9.57894737 16.42105263] ; [18.42105263 31.57894737],0
n2,1,0.036747,4.362101,[11  3] ; [11 14],[7.8974359 6.1025641] ; [14.1025641 10.8974359],0
p2,1,0.044638,4.032275,[19  7] ; [24 25],[14.90666667 11.09333333] ; [28.09333333 20.90666667],0
p8,1,0.088643,2.89884,[11 15] ; [12 39],[ 7.76623377 18.23376623] ; [15.23376623 35.76623377],0
u3,1,0.093079,2.820301,[6 4] ; [ 6 15],[3.87096774 6.12903226] ; [ 8.12903226 12.87096774],0
p11,1,0.114218,2.494864,[17 10] ; [23 29],[13.67088608 13.32911392] ; [26.32911392 25.67088608],0
p10,1,0.17017,1.881448,[18  8] ; [27 24],[15.19480519 10.80519481] ; [29.80519481 21.19480519],0
b3,1,0.171857,1.866667,[ 3 11] ; [12 16],[5. 9.] ; [10. 18.],0
b2,1,0.171857,1.866667,[ 3 11] ; [12 16],[5. 9.] ; [10. 18.],0
d3,1,0.183804,1.766593,[18  9] ; [26 25],[15.23076923 11.76923077] ; [28.76923077 22.23076923],0
p9,1,0.184146,1.763845,[19  8] ; [28 23],[16.26923077 10.73076923] ; [30.73076923 20.26923077],0
p4,1,0.23149,1.431683,[11 16] ; [14 37],[ 8.65384615 18.34615385] ; [16.34615385 34.65384615],0
