Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000288,13.14627,[2 5] ; [371  80],[5.70087336 1.29912664] ; [367.29912664  83.70087336],1
a6,1,0.016724,5.725107,[2 5] ; [319 134],[4.88478261 2.11521739] ; [316.11521739 136.88478261],0
p11,1,0.024205,5.07991,[3 4] ; [357  98],[5.45454545 1.54545455] ; [354.54545455 100.45454545],0
p8,1,0.04357,4.073164,[6 1] ; [211 235],[3.35320088 3.64679912] ; [213.64679912 232.35320088],0
s5,1,0.055299,3.673059,[4 3] ; [111 329],[1.80089485 5.19910515] ; [113.19910515 326.80089485],0
s1,1,0.083519,2.995057,[1 6] ; [ 13 435],[0.21538462 6.78461538] ; [ 13.78461538 434.21538462],0
s6,1,0.089733,2.879155,[6 1] ; [237 206],[3.78 3.22] ; [239.22 203.78],0
a1,1,0.114566,2.490083,[1 6] ; [ 15 440],[0.24242424 6.75757576] ; [ 15.75757576 439.24242424],0
d2,1,0.148143,2.091273,[1 6] ; [187 265],[2.8671024 4.1328976] ; [185.1328976 266.8671024],0
b4,1,0.154871,2.023602,[6 1] ; [269 186],[4.16666667 2.83333333] ; [270.83333333 184.16666667],0
v2,1,0.197157,1.663313,[2 5] ; [231 204],[3.69004525 3.30995475] ; [229.30995475 205.69004525],0
b1,1,0.202181,1.62655,[4 3] ; [155 300],[2.40909091 4.59090909] ; [156.59090909 298.40909091],0
d5,1,0.203223,1.619062,[4 3] ; [351 102],[5.40217391 1.59782609] ; [349.59782609 103.40217391],0
s4,1,0.288405,1.127053,[2 5] ; [ 64 383],[1.01762115 5.98237885] ; [ 64.98237885 382.01762115],0
s3,1,0.308439,1.037348,[1 4] ; [191 257],[2.1192053 2.8807947] ; [189.8807947 258.1192053],0
a3,1,0.336508,0.923691,[5 1] ; [292 161],[3.88235294 2.11764706] ; [293.11764706 159.88235294],0
p6,1,0.408753,0.682424,[3 4] ; [127 317],[2.01773836 4.98226164] ; [127.98226164 316.01773836],0
p3,1,0.436734,0.604848,[2 5] ; [195 256],[3.01091703 3.98908297] ; [193.98908297 257.01091703],0
r1,1,0.442874,0.588826,[5 2] ; [374  79],[5.7673913 1.2326087] ; [373.2326087  79.7673913],0
p1,1,0.465342,0.533015,[1 6] ; [ 32 419],[0.50436681 6.49563319] ; [ 32.49563319 418.50436681],0
a5,1,0.512611,0.428734,[4 3] ; [312 142],[4.79826464 2.20173536] ; [311.20173536 142.79826464],0
p5,1,0.524396,0.405238,[1 6] ; [ 35 416],[0.55021834 6.44978166] ; [ 35.44978166 415.55021834],0
d3,1,0.527053,0.40007,[4 3] ; [309 143],[4.77342048 2.22657952] ; [308.22657952 143.77342048],0
p4,1,0.564747,0.331552,[3 4] ; [241 207],[3.75384615 3.24615385] ; [240.24615385 207.75384615],0
d4,1,0.581489,0.303833,[5 2] ; [361  91],[5.58169935 1.41830065] ; [360.41830065  91.58169935],0
v1,1,0.584791,0.298552,[4 3] ; [209 238],[3.28414097 3.71585903] ; [209.71585903 237.28414097],0
s7,1,0.597072,0.279435,[1 5] ; [114 321],[1.56462585 4.43537415] ; [113.43537415 321.56462585],0
b3,1,0.609563,0.260812,[1 4] ; [ 75 170],[1.52 3.48] ; [ 74.48 170.52],0
b2,1,0.609563,0.260812,[1 4] ; [ 75 170],[1.52 3.48] ; [ 74.48 170.52],0
s2,1,0.639171,0.219828,[3 4] ; [155 296],[2.41484716 4.58515284] ; [155.58515284 295.41484716],0
a4,1,0.663356,0.189473,[2 4] ; [191 262],[2.52287582 3.47712418] ; [190.47712418 262.52287582],0
p9,1,0.685814,0.163654,[6 1] ; [353  91],[5.57206208 1.42793792] ; [353.42793792  90.57206208],0
d1,1,0.755254,0.097168,[4 3] ; [233 222],[3.59090909 3.40909091] ; [233.40909091 221.59090909],0
v3,1,0.775041,0.081674,[2 5] ; [147 289],[2.35440181 4.64559819] ; [146.64559819 289.35440181],0
n6,1,0.783839,0.075251,[6 1] ; [370  83],[5.72173913 1.27826087] ; [370.27826087  82.72173913],0
p10,1,0.786986,0.073023,[5 2] ; [339 108],[5.30396476 1.69603524] ; [338.69603524 108.30396476],0
b5,1,0.81254,0.056241,[4 3] ; [280 175],[4.3030303 2.6969697] ; [279.6969697 175.3030303],0
a7,1,0.825951,0.048355,[5 2] ; [340 113],[5.25 1.75] ; [339.75 113.25],0
u3,1,0.853332,0.034176,[1 1] ; [91 70],[1.12883436 0.87116564] ; [90.87116564 70.12883436],0
p7,1,0.909272,0.012986,[4 3] ; [262 180],[4.14699332 2.85300668] ; [261.85300668 180.14699332],0
n5,1,0.917882,0.01063,[5 2] ; [314 137],[4.87554585 2.12445415] ; [314.12445415 136.87554585],0
n4,1,0.951339,0.003724,[5 2] ; [329 125],[5.07158351 1.92841649] ; [328.92841649 125.07158351],0
