Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.958535,[29 62] ; [43 17],[43.39072848 47.60927152] ; [28.60927152 31.39072848],1
p6,1,7e-06,20.332525,[16 75] ; [31 28],[28.51333333 62.48666667] ; [18.48666667 40.51333333],1
p8,1,0.000836,11.15882,[20 70] ; [29 31],[29.4 60.6] ; [19.6 40.4],1
p2,1,0.002551,9.103426,[47 46] ; [45 15],[55.92156863 37.07843137] ; [36.07843137 23.92156863],0
p7,1,0.0027,9.0,[36 54] ; [39 21],[45. 45.] ; [30. 30.],0
s8,1,0.009243,6.775312,[26 66] ; [29 30],[33.50993377 58.49006623] ; [21.49006623 37.50993377],0
v2,1,0.010983,6.468094,[37 51] ; [38 22],[44.59459459 43.40540541] ; [30.40540541 29.59459459],0
s5,1,0.01146,6.392598,[24 64] ; [26 28],[30.98591549 57.01408451] ; [19.01408451 34.98591549],0
s7,1,0.012214,6.27959,[34 54] ; [32 21],[41.19148936 46.80851064] ; [24.80851064 28.19148936],0
u3,1,0.013711,6.075,[ 5 13] ; [7 2],[ 8. 10.] ; [4. 5.],0
s6,1,0.013925,6.047613,[51 41] ; [43 14],[58.04026846 33.95973154] ; [35.95973154 21.04026846],0
v1,1,0.017326,5.663042,[33 60] ; [33 27],[40.11764706 52.88235294] ; [25.88235294 34.11764706],0
b4,1,0.02002,5.410121,[41 52] ; [38 22],[48.01960784 44.98039216] ; [30.98039216 29.01960784],0
p9,1,0.062312,3.474754,[52 37] ; [44 16],[57.34228188 31.65771812] ; [38.65771812 21.34228188],0
r4,1,0.064008,3.430365,[69 24] ; [52  8],[73.54901961 19.45098039] ; [47.45098039 12.54901961],0
n1,1,0.07795,3.107143,[18 24] ; [11  5],[21. 21.] ; [8. 8.],0
s2,1,0.078922,3.08696,[40 53] ; [34 25],[45.27631579 47.72368421] ; [28.72368421 30.27631579],0
b1,1,0.09626,2.766437,[43 50] ; [36 24],[48.01960784 44.98039216] ; [30.98039216 29.01960784],0
d4,1,0.109187,2.565955,[70 22] ; [52  8],[73.84210526 18.15789474] ; [48.15789474 11.84210526],0
d1,1,0.124492,2.359878,[52 41] ; [41 19],[56.52941176 36.47058824] ; [36.47058824 23.52941176],0
r3,1,0.153944,2.032725,[75 17] ; [54  6],[78.07894737 13.92105263] ; [50.92105263  9.07894737],0
p5,1,0.17634,1.8282,[ 3 88] ; [ 5 55],[ 4.82119205 86.17880795] ; [ 3.17880795 56.82119205],0
p10,1,0.181449,1.785714,[44 46] ; [36 24],[48. 42.] ; [32. 28.],0
n3,1,0.193027,1.69436,[26 15] ; [13  3],[28.05263158 12.94736842] ; [10.94736842  5.05263158],0
d2,1,0.210635,1.567057,[53 38] ; [41 19],[56.64900662 34.35099338] ; [37.35099338 22.64900662],0
v3,1,0.231515,1.43153,[27 61] ; [23 34],[30.34482759 57.65517241] ; [19.65517241 37.34482759],0
d5,1,0.260285,1.26724,[75 17] ; [53  7],[77.47368421 14.52631579] ; [50.52631579  9.47368421],0
a7,1,0.32224,0.979832,[71 21] ; [42 18],[68.39473684 23.60526316] ; [44.60526316 15.39473684],0
u2,1,0.337419,0.920215,[ 5 14] ; [4 5],[ 6.10714286 12.89285714] ; [2.89285714 6.10714286],0
b5,1,0.3488,0.877817,[55 38] ; [40 20],[57.74509804 35.25490196] ; [37.25490196 22.74509804],0
r2,1,0.365365,0.819367,[83  6] ; [58  2],[84.22147651  4.77852349] ; [56.77852349  3.22147651],0
s4,1,0.376459,0.782233,[18 75] ; [15 44],[20.19078947 72.80921053] ; [12.80921053 46.19078947],0
s3,1,0.387197,0.747727,[44 48] ; [33 27],[46.60526316 45.39473684] ; [30.39473684 29.60526316],0
a1,1,0.39971,0.709199,[ 8 85] ; [ 3 57],[ 6.68627451 86.31372549] ; [ 4.31372549 55.68627451],0
a6,1,0.463697,0.536957,[65 27] ; [39 21],[62.94736842 29.05263158] ; [41.05263158 18.94736842],0
a3,1,0.471644,0.518122,[74 18] ; [51  9],[75.65789474 16.34210526] ; [49.34210526 10.65789474],0
b2,1,0.520301,0.413297,[18 29] ; [10 22],[16.65822785 30.34177215] ; [11.34177215 20.65822785],0
b3,1,0.520301,0.413297,[18 29] ; [10 22],[16.65822785 30.34177215] ; [11.34177215 20.65822785],0
