Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,70.090568,[ 4 79] ; [135  98],[36.50949367 46.49050633] ; [102.49050633 130.50949367],1
d5,1,0.0,63.000551,[31 51] ; [195  38],[58.83174603 23.16825397] ; [167.16825397  65.83174603],1
d3,1,0.0,56.300038,[23 58] ; [175  58],[51.07643312 29.92356688] ; [146.92356688  86.07643312],1
a5,1,5e-06,20.821788,[33 50] ; [159  74],[50.43037975 32.56962025] ; [141.56962025  91.43037975],1
a3,1,7e-06,20.322935,[32 50] ; [157  76],[49.2 32.8] ; [139.8  93.2],1
a7,1,9e-06,19.630787,[39 43] ; [173  60],[55.18730159 26.81269841] ; [156.81269841  76.18730159],1
r1,1,4.5e-05,16.639137,[40 43] ; [169  63],[55.06984127 27.93015873] ; [153.93015873  78.06984127],1
a4,1,0.000252,13.398901,[17 66] ; [100 132],[30.82857143 52.17142857] ; [ 86.17142857 145.82857143],1
r4,1,0.000454,12.293733,[51 32] ; [188  45],[62.77531646 20.22468354] ; [176.22468354  56.77531646],1
r3,1,0.000822,11.191136,[63 20] ; [209  22],[71.89808917 11.10191083] ; [200.10191083  30.89808917],1
r2,1,0.001434,10.162072,[64 19] ; [207  21],[72.32475884 10.67524116] ; [198.67524116  29.32475884],0
d2,1,0.001644,9.91017,[21 62] ; [104 127],[33.04140127 49.95859873] ; [ 91.95859873 139.04140127],0
a2,1,0.003396,8.581699,[ 4 79] ; [ 42 191],[12.08227848 70.91772152] ; [ 33.91772152 199.08227848],0
p10,1,0.004923,7.90739,[40 39] ; [157  73],[50.36569579 28.63430421] ; [146.63430421  83.36569579],0
u1,1,0.005342,7.759843,[ 1 82] ; [ 26 207],[ 7.09177215 75.90822785] ; [ 19.90822785 213.09177215],0
v2,1,0.023055,5.164361,[20 58] ; [ 90 135],[28.31683168 49.68316832] ; [ 81.68316832 143.31683168],0
p12,1,0.028868,4.775463,[ 6 76] ; [  5 227],[ 2.87261146 79.12738854] ; [  8.12738854 223.87261146],0
u2,1,0.046218,3.973622,[18 33] ; [39 34],[23.44354839 27.55645161] ; [33.55645161 39.44354839],0
n5,1,0.058712,3.573393,[58 25] ; [133  96],[50.81089744 32.18910256] ; [140.18910256  88.81089744],0
p9,1,0.068409,3.320778,[47 32] ; [161  67],[53.52442997 25.47557003] ; [154.47557003  73.52442997],0
a6,1,0.078578,3.09408,[47 36] ; [157  76],[53.58227848 29.41772152] ; [150.41772152  82.58227848],0
u3,1,0.104688,2.632635,[17 34] ; [35 38],[21.38709677 29.61290323] ; [30.61290323 42.38709677],0
p4,1,0.121673,2.395649,[29 54] ; [102 126],[34.96141479 48.03858521] ; [ 96.03858521 131.96141479],0
s2,1,0.138245,2.197391,[20 62] ; [ 77 155],[25.33121019 56.66878981] ; [ 71.66878981 160.33121019],0
n2,1,0.171642,1.86854,[18 13] ; [51 20],[20.97058824 10.02941176] ; [48.02941176 22.97058824],0
v4,1,0.193966,1.687231,[67 15] ; [203  29],[70.50955414 11.49044586] ; [199.49044586  32.50955414],0
s6,1,0.207501,1.588777,[31 51] ; [105 124],[35.8585209 46.1414791] ; [100.1414791 128.8585209],0
s3,1,0.219289,1.509021,[28 53] ; [ 97 132],[32.66129032 48.33870968] ; [ 92.33870968 136.66129032],0
p5,1,0.244676,1.353451,[ 7 73] ; [ 12 221],[ 4.85623003 75.14376997] ; [ 14.14376997 218.85623003],0
p1,1,0.260757,1.264733,[ 8 74] ; [ 14 217],[ 5.76357827 76.23642173] ; [ 16.23642173 214.76357827],0
s7,1,0.265249,1.241152,[15 62] ; [ 58 167],[18.61258278 58.38741722] ; [ 54.38741722 170.61258278],0
s5,1,0.306639,1.045095,[15 65] ; [ 55 171],[18.30065359 61.69934641] ; [ 51.69934641 174.30065359],0
p2,1,0.307672,1.040642,[53 29] ; [164  68],[56.66878981 25.33121019] ; [160.33121019  71.66878981],0
n6,1,0.309038,1.034781,[57 26] ; [172  59],[60.53184713 22.46815287] ; [168.46815287  62.53184713],0
p6,1,0.35252,0.864366,[22 59] ; [ 51 180],[18.95192308 62.04807692] ; [ 54.04807692 176.95192308],0
b2,1,0.356893,0.848796,[10 35] ; [37 89],[12.36842105 32.63157895] ; [34.63157895 91.36842105],0
b3,1,0.356893,0.848796,[10 35] ; [37 89],[12.36842105 32.63157895] ; [34.63157895 91.36842105],0
b4,1,0.388208,0.744548,[45 38] ; [139  94],[48.32911392 34.67088608] ; [135.67088608  97.32911392],0
s4,1,0.390356,0.737833,[17 65] ; [ 38 192],[14.45512821 67.54487179] ; [ 40.54487179 189.45512821],0
a8,1,0.437537,0.602733,[10 68] ; [ 21 196],[ 8.19661017 69.80338983] ; [ 22.80338983 194.19661017],0
p8,1,0.466108,0.531188,[34 47] ; [ 86 144],[31.25401929 49.74598071] ; [ 88.74598071 141.25401929],0
p11,1,0.47796,0.503515,[52 31] ; [156  77],[54.63291139 28.36708861] ; [153.36708861  79.63291139],0
b5,1,0.603084,0.27037,[45 38] ; [134  99],[47.01582278 35.98417722] ; [131.98417722 101.01582278],0
p7,1,0.647427,0.209159,[39 42] ; [115 110],[40.76470588 40.23529412] ; [113.23529412 111.76470588],0
s1,1,0.680889,0.169127,[ 4 77] ; [  9 223],[ 3.36421725 77.63578275] ; [  9.63578275 222.36421725],0
v3,1,0.694869,0.153865,[16 63] ; [ 51 177],[17.24104235 61.75895765] ; [ 49.75895765 178.24104235],0
b1,1,0.760162,0.093189,[34 49] ; [ 91 142],[32.83227848 50.16772152] ; [ 92.16772152 140.83227848],0
a1,1,0.880686,0.02253,[ 5 78] ; [ 13 220],[ 4.7278481 78.2721519] ; [ 13.2721519 219.7278481],0
n3,1,0.926593,0.008488,[20 10] ; [46 24],[19.8 10.2] ; [46.2 23.8],0
p3,1,0.927657,0.008243,[27 55] ; [ 78 155],[27.33333333 54.66666667] ; [ 77.66666667 155.33333333],0
n1,1,0.952788,0.003505,[10 21] ; [23 47],[10.12871287 20.87128713] ; [22.87128713 47.12871287],0
n4,1,0.996602,1.8e-05,[54 29] ; [151  81],[54.01587302 28.98412698] ; [150.98412698  81.01587302],0
