Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,86.820286,[171 215] ; [226  56],[229.40419162 156.59580838] ; [167.59580838 114.40419162],1
v1,1,0.0,27.794371,[187 206] ; [193  91],[220.59084195 172.40915805] ; [159.40915805 124.59084195],1
p12,1,3.6e-05,17.088212,[ 19 376] ; [ 39 243],[ 33.84047267 361.15952733] ; [ 24.15952733 257.84047267],1
p5,1,5.5e-05,16.255148,[ 29 369] ; [ 49 235],[ 45.51906158 352.48093842] ; [ 32.48093842 251.51906158],1
s8,1,6.8e-05,15.878535,[160 238] ; [157 125],[185.53823529 212.46176471] ; [131.46176471 150.53823529],1
s7,1,0.000166,14.177172,[173 212] ; [160 107],[196.63343558 188.36656442] ; [136.36656442 130.63343558],1
p3,1,0.000498,12.122579,[181 217] ; [167 116],[203.38325991 194.61674009] ; [144.61674009 138.38325991],1
n5,1,0.000518,12.047936,[282 113] ; [237  49],[301.03524229  93.96475771] ; [217.96475771  68.03524229],1
a1,1,0.00063,11.684766,[  8 392] ; [ 21 266],[ 16.88500728 383.11499272] ; [ 12.11499272 274.88500728],1
n4,1,0.003479,8.537343,[301  98] ; [242  44],[316.28759124  82.71240876] ; [226.71240876  59.28759124],0
p4,1,0.004389,8.115545,[224 173] ; [189  92],[241.83038348 155.16961652] ; [171.16961652 109.83038348],0
p10,1,0.005256,7.789353,[309  87] ; [243  38],[322.88330871  73.11669129] ; [229.11669129  51.88330871],0
a5,1,0.013134,6.151006,[295 105] ; [234  52],[308.4548105  91.5451895] ; [220.5451895  65.4548105],0
s2,1,0.013604,6.088771,[192 205] ; [164 119],[207.84117647 189.15882353] ; [148.15882353 134.84117647],0
s4,1,0.019124,5.490097,[ 77 316] ; [ 36 246],[ 65.79111111 327.20888889] ; [ 47.20888889 234.79111111],0
s5,1,0.029601,4.732344,[127 258] ; [115 164],[140.31626506 244.68373494] ; [101.68373494 177.31626506],0
p8,1,0.031895,4.604128,[203 190] ; [168 112],[216.64635958 176.35364042] ; [154.35364042 125.64635958],0
n6,1,0.045602,3.996247,[330  68] ; [252  33],[339.14494876  58.85505124] ; [242.85505124  42.14494876],0
p7,1,0.046267,3.971855,[246 143] ; [195  81],[257.96842105 131.03157895] ; [183.03157895  92.96842105],0
v4,1,0.057573,3.605956,[385  13] ; [284   3],[388.70364964   9.29635036] ; [280.29635036   6.70364964],0
p1,1,0.057875,3.597253,[ 27 370] ; [ 31 253],[ 33.81204112 363.18795888] ; [ 24.18795888 259.81204112],0
u1,1,0.102038,2.673393,[ 73 327] ; [ 67 220],[ 81.51382824 318.48617176] ; [ 58.48617176 228.51382824],0
a3,1,0.103248,2.654639,[284 115] ; [218  66],[293.26207906 105.73792094] ; [208.73792094  75.26207906],0
n2,1,0.128053,2.31595,[65 27] ; [38  8],[68.66666667 23.33333333] ; [34.33333333 11.66666667],0
u4,1,0.144662,2.127654,[  5 395] ; [  8 279],[  7.56914119 392.43085881] ; [  5.43085881 281.56914119],0
d1,1,0.206842,1.593394,[236 164] ; [183 104],[243.95924309 156.04075691] ; [175.04075691 111.95924309],0
p9,1,0.216475,1.527585,[326  69] ; [241  39],[331.8  63.2] ; [235.2  44.8],0
d2,1,0.236948,1.39866,[195 205] ; [152 133],[202.62773723 197.37226277] ; [144.37226277 140.62773723],0
a2,1,0.262118,1.257538,[ 99 301] ; [ 82 205],[105.38573508 294.61426492] ; [ 75.61426492 211.38573508],0
u2,1,0.292938,1.10607,[62 52] ; [43 26],[65.40983607 48.59016393] ; [39.59016393 29.40983607],0
s3,1,0.308285,1.038007,[224 175] ; [167 111],[230.44165436 168.55834564] ; [160.55834564 117.44165436],0
p11,1,0.310999,1.02643,[315  85] ; [235  52],[320.23289665  79.76710335] ; [229.76710335  57.23289665],0
a4,1,0.314257,1.0127,[180 218] ; [140 145],[186.47144949 211.52855051] ; [133.52855051 151.47144949],0
b4,1,0.322197,0.980006,[226 174] ; [173 114],[232.31441048 167.68558952] ; [166.68558952 120.31441048],0
d3,1,0.472728,0.515591,[279 121] ; [206  79],[283.21167883 116.78832117] ; [201.78832117  83.21167883],0
b5,1,0.542611,0.370722,[242 158] ; [167 120],[238.13682678 161.86317322] ; [170.86317322 116.13682678],0
s6,1,0.547987,0.360935,[271 119] ; [202  80],[274.50892857 115.49107143] ; [198.49107143  83.50892857],0
n1,1,0.61504,0.2529,[38 55] ; [16 28],[36.65693431 56.34306569] ; [17.34306569 26.65693431],0
a7,1,0.642626,0.215324,[301  99] ; [210  75],[298.39416058 101.60583942] ; [212.60583942  72.39416058],0
a6,1,0.646771,0.209996,[278 122] ; [202  82],[280.70175439 119.29824561] ; [199.29824561  84.70175439],0
u3,1,0.695873,0.152801,[76 39] ; [43 25],[74.78142077 40.21857923] ; [44.21857923 23.78142077],0
d4,1,0.697855,0.150713,[336  63] ; [236  48],[334.15519766  64.84480234] ; [237.84480234  46.15519766],0
a8,1,0.727013,0.121872,[ 53 315] ; [ 39 214],[ 54.51851852 313.48148148] ; [ 37.48148148 215.51851852],0
s1,1,0.7519,0.099941,[ 11 384] ; [  9 272],[ 11.68639053 383.31360947] ; [  8.31360947 272.68639053],0
r2,1,0.797258,0.065996,[393   6] ; [280   5],[392.58333333   6.41666667] ; [280.41666667   4.58333333],0
n3,1,0.798237,0.065347,[71 20] ; [35 11],[70.40875912 20.59124088] ; [35.59124088 10.40875912],0
d5,1,0.934414,0.006772,[328  72] ; [233  52],[327.59124088  72.40875912] ; [233.40875912  51.59124088],0
b1,1,0.984323,0.000386,[155 245] ; [111 176],[154.87627365 245.12372635] ; [111.12372635 175.87627365],0
r3,1,0.986937,0.000268,[391   7] ; [282   5],[391.02773723   6.97226277] ; [281.97226277   5.02773723],0
p6,1,0.988151,0.000221,[149 244] ; [106 174],[148.90787519 244.09212481] ; [106.09212481 173.90787519],0
b2,1,0.995377,3.4e-05,[ 88 146] ; [ 70 116],[ 88.02857143 145.97142857] ; [ 69.97142857 116.02857143],0
