Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000242,13.475887,[12 87] ; [26 47],[21.87209302 77.12790698] ; [16.12790698 56.87209302],1
p9,1,0.019404,5.464736,[77 23] ; [67  7],[82.75862069 17.24137931] ; [61.24137931 12.75862069],0
r2,1,0.024616,5.050707,[87 12] ; [72  2],[90.98843931  8.01156069] ; [68.01156069  5.98843931],0
d3,1,0.029127,4.760077,[59 42] ; [55 19],[65.79428571 35.20571429] ; [48.20571429 25.79428571],0
d5,1,0.029388,4.744765,[75 26] ; [64  9],[80.68390805 20.31609195] ; [58.31609195 14.68390805],0
p10,1,0.039964,4.21941,[72 28] ; [63 11],[77.5862069 22.4137931] ; [57.4137931 16.5862069],0
u3,1,0.048364,3.897285,[19 17] ; [18  5],[22.57627119 13.42372881] ; [14.42372881  8.57627119],0
n1,1,0.048398,3.896104,[ 8 19] ; [6 3],[10.5 16.5] ; [3.5 5.5],0
p1,1,0.064983,3.405415,[18 83] ; [ 6 68],[13.85142857 87.14857143] ; [10.14857143 63.85142857],0
r1,1,0.069252,3.30065,[68 33] ; [59 15],[73.29714286 27.70285714] ; [53.70285714 20.29714286],0
a7,1,0.109202,2.565729,[62 39] ; [54 20],[66.94857143 34.05142857] ; [49.05142857 24.94857143],0
s8,1,0.114052,2.497164,[38 62] ; [37 37],[43.10344828 56.89655172] ; [31.89655172 42.10344828],0
d4,1,0.119665,2.421697,[76 25] ; [62 11],[80.10344828 20.89655172] ; [57.89655172 15.10344828],0
b1,1,0.132984,2.257323,[43 58] ; [40 34],[47.90285714 53.09714286] ; [35.09714286 38.90285714],0
r4,1,0.161347,1.961553,[84 17] ; [67  7],[87.14857143 13.85142857] ; [63.85142857 10.14857143],0
s5,1,0.198023,1.656893,[33 65] ; [30 39],[36.97005988 61.02994012] ; [26.02994012 42.97005988],0
s2,1,0.209285,1.576367,[49 52] ; [43 31],[53.09714286 47.90285714] ; [38.90285714 35.09714286],0
u2,1,0.209744,1.573194,[18 19] ; [15  8],[20.35 16.65] ; [12.65 10.35],0
s1,1,0.218016,1.517384,[ 7 94] ; [ 2 71],[ 5.22413793 95.77586207] ; [ 3.77586207 69.22413793],0
n2,1,0.236289,1.402597,[15 12] ; [7 2],[16.5 10.5] ; [5.5 3.5],0
n5,1,0.241509,1.371762,[69 31] ; [57 17],[72.4137931 27.5862069] ; [53.5862069 20.4137931],0
b5,1,0.272459,1.204327,[53 48] ; [45 29],[56.56 44.44] ; [41.44 32.56],0
a5,1,0.282999,1.152632,[66 35] ; [54 20],[69.25714286 31.74285714] ; [50.74285714 23.25714286],0
u1,1,0.347412,0.882888,[15 86] ; [15 59],[17.31428571 83.68571429] ; [12.68571429 61.31428571],0
s7,1,0.363305,0.826435,[47 48] ; [38 29],[49.84567901 45.15432099] ; [35.15432099 31.84567901],0
a3,1,0.371679,0.798043,[64 37] ; [51 22],[66.75287356 34.24712644] ; [48.24712644 24.75287356],0
s6,1,0.387045,0.748207,[64 33] ; [52 20],[66.57988166 30.42011834] ; [49.42011834 22.57988166],0
p4,1,0.40009,0.708055,[78 23] ; [61 13],[80.22285714 20.77714286] ; [58.77714286 15.22285714],0
p12,1,0.404897,0.693734,[ 5 95] ; [ 6 68],[ 6.32183908 93.67816092] ; [ 4.67816092 69.32183908],0
n3,1,0.414216,0.666667,[19  8] ; [5 4],[18.  9.] ; [6. 3.],0
p5,1,0.423345,0.641012,[16 85] ; [15 58],[17.99425287 83.00574713] ; [13.00574713 59.99425287],0
d1,1,0.430022,0.622765,[54 47] ; [44 30],[56.56 44.44] ; [41.44 32.56],0
p7,1,0.44291,0.588733,[69 31] ; [55 19],[71.26436782 28.73563218] ; [52.73563218 21.26436782],0
b3,1,0.475867,0.508321,[18 44] ; [17 31],[19.72727273 42.27272727] ; [15.27272727 32.72727273],0
b2,1,0.475867,0.508321,[18 44] ; [17 31],[19.72727273 42.27272727] ; [15.27272727 32.72727273],0
p8,1,0.513209,0.427518,[60 40] ; [48 26],[62.06896552 37.93103448] ; [45.93103448 28.06896552],0
v4,1,0.5154,0.423089,[93  8] ; [70  4],[94.07428571  6.92571429] ; [68.92571429  5.07428571],0
b4,1,0.534607,0.385628,[58 43] ; [39 35],[55.98285714 45.01714286] ; [41.01714286 32.98285714],0
p11,1,0.571154,0.320755,[74 27] ; [57 17],[75.60571429 25.39428571] ; [55.39428571 18.60571429],0
p2,1,0.609414,0.261029,[86 15] ; [65  9],[87.14857143 13.85142857] ; [63.85142857 10.14857143],0
a8,1,0.638989,0.220067,[ 8 87] ; [ 7 59],[ 8.85093168 86.14906832] ; [ 6.14906832 59.85093168],0
n6,1,0.648622,0.207641,[85 15] ; [61 13],[83.90804598 16.09195402] ; [62.09195402 11.90804598],0
n4,1,0.691676,0.157277,[78 23] ; [59 15],[79.06857143 21.93142857] ; [57.93142857 16.06857143],0
s4,1,0.722614,0.126002,[25 75] ; [20 53],[26.01156069 73.98843931] ; [18.98843931 54.01156069],0
s3,1,0.801785,0.06302,[60 40] ; [43 31],[59.1954023 40.8045977] ; [43.8045977 30.1954023],0
a6,1,0.802236,0.062727,[66 35] ; [47 27],[65.21714286 35.78285714] ; [47.78285714 26.21714286],0
p6,1,0.827307,0.047593,[46 55] ; [34 38],[46.70520231 54.29479769] ; [33.29479769 38.70520231],0
a2,1,0.833379,0.044255,[19 82] ; [13 61],[18.46857143 82.53142857] ; [13.53142857 60.46857143],0
r3,1,0.835828,0.042945,[91  9] ; [68  6],[91.37931034  8.62068966] ; [67.62068966  6.37931034],0
a1,1,0.880227,0.022705,[ 6 95] ; [ 4 70],[ 5.77142857 95.22857143] ; [ 4.22857143 69.77142857],0
d2,1,0.937773,0.006095,[44 56] ; [33 41],[44.25287356 55.74712644] ; [32.74712644 41.25287356],0
a4,1,0.966229,0.001792,[44 57] ; [32 42],[43.86285714 57.13714286] ; [32.13714286 41.86285714],0
