Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,27.791487,[39 65] ; [103  42],[59.30923695 44.69076305] ; [82.69076305 62.30923695],1
v3,1,0.0,25.620433,[26 80] ; [81 62],[45.5502008 60.4497992] ; [61.4497992 81.5502008],1
r1,1,4.8e-05,16.534398,[71 37] ; [128  19],[84.28235294 23.71764706] ; [114.71764706  32.28235294],1
r4,1,0.001834,9.708786,[89 19] ; [139   8],[96.56470588 11.43529412] ; [131.43529412  15.56470588],0
p11,1,0.002935,8.847557,[78 30] ; [128  19],[87.24705882 20.75294118] ; [118.75294118  28.24705882],0
s4,1,0.004605,8.028519,[22 86] ; [ 12 135],[14.4 93.6] ; [ 19.6 127.4],0
a2,1,0.00623,7.48242,[17 91] ; [ 45 102],[26.25882353 81.74117647] ; [ 35.74117647 111.25882353],0
p10,1,0.007691,7.104132,[78 29] ; [126  20],[86.27667984 20.72332016] ; [117.72332016  28.27667984],0
r2,1,0.011416,6.399369,[95 11] ; [142   4],[99.69047619  6.30952381] ; [137.30952381   8.69047619],0
d2,1,0.011726,6.351871,[43 65] ; [82 65],[52.94117647 55.05882353] ; [72.05882353 74.94117647],0
r3,1,0.012313,6.265176,[97 11] ; [143   4],[101.64705882   6.35294118] ; [138.35294118   8.64705882],0
a5,1,0.013766,6.067917,[72 36] ; [118  29],[80.47058824 27.52941176] ; [109.52941176  37.47058824],0
n2,1,0.021308,5.301399,[10 12] ; [16  4],[13.61904762  8.38095238] ; [12.38095238  7.61904762],0
a4,1,0.024652,5.048151,[38 70] ; [72 74],[46.77165354 61.22834646] ; [63.22834646 82.77165354],0
d3,1,0.025239,5.007421,[61 47] ; [103  44],[69.45882353 38.54117647] ; [94.54117647 52.45882353],0
b4,1,0.028733,4.78355,[52 56] ; [91 56],[60.56470588 47.43529412] ; [82.43529412 64.56470588],0
p12,1,0.049432,3.860617,[  5 103] ; [ 17 129],[ 9.35433071 98.64566929] ; [ 12.64566929 133.35433071],0
v4,1,0.049483,3.858891,[98 10] ; [142   5],[101.64705882   6.35294118] ; [138.35294118   8.64705882],0
n3,1,0.053067,3.741818,[16  6] ; [19  1],[18.33333333  3.66666667] ; [16.66666667  3.33333333],0
a8,1,0.053924,3.715064,[ 7 91] ; [ 20 109],[11.65638767 86.34361233] ; [ 15.34361233 113.65638767],0
d1,1,0.057878,3.597179,[54 54] ; [91 56],[61.41176471 46.58823529] ; [83.58823529 63.41176471],0
a7,1,0.071643,3.244975,[76 32] ; [117  29],[82.06299213 25.93700787] ; [110.93700787  35.06299213],0
n5,1,0.072628,3.222614,[77 30] ; [119  27],[82.89328063 24.10671937] ; [113.10671937  32.89328063],0
a3,1,0.074356,3.184149,[69 38] ; [110  37],[75.40551181 31.59448819] ; [103.59448819  43.40551181],0
p9,1,0.110426,2.54812,[85 23] ; [126  20],[89.71653543 18.28346457] ; [121.28346457  24.71653543],0
d4,1,0.111575,2.531773,[80 28] ; [121  26],[85.12941176 22.87058824] ; [115.87058824  31.12941176],0
p5,1,0.142595,2.149734,[13 94] ; [ 10 137],[ 9.68897638 97.31102362] ; [ 13.31102362 133.68897638],0
n4,1,0.143207,2.143158,[85 23] ; [126  21],[89.36470588 18.63529412] ; [121.63529412  25.36470588],0
b2,1,0.158995,1.983756,[22 47] ; [43 58],[26.38235294 42.61764706] ; [38.61764706 62.38235294],0
b3,1,0.158995,1.983756,[22 47] ; [43 58],[26.38235294 42.61764706] ; [38.61764706 62.38235294],0
p6,1,0.181737,1.783366,[39 68] ; [65 80],[44.15873016 62.84126984] ; [59.84126984 85.15873016],0
p7,1,0.306649,1.045054,[76 31] ; [112  34],[79.50988142 27.49011858] ; [108.49011858  37.50988142],0
p8,1,0.308254,1.03814,[64 44] ; [95 50],[67.87351779 40.12648221] ; [91.12648221 53.87351779],0
p2,1,0.401908,0.702609,[90 18] ; [128  19],[92.32941176 15.67058824] ; [125.67058824  21.32941176],0
s1,1,0.421961,0.644848,[  4 104] ; [  3 144],[  2.96470588 105.03529412] ; [  4.03529412 142.96470588],0
u3,1,0.423544,0.64046,[23 15] ; [19 18],[21.28 16.72] ; [20.72 16.28],0
b5,1,0.431981,0.617491,[67 41] ; [84 63],[63.95294118 44.04705882] ; [87.04705882 59.95294118],0
a6,1,0.435929,0.606975,[73 35] ; [106  41],[75.81176471 32.18823529] ; [103.18823529  43.81176471],0
s2,1,0.495935,0.463624,[46 62] ; [56 90],[43.37007874 64.62992126] ; [58.62992126 87.37007874],0
a1,1,0.517139,0.419594,[  4 104] ; [  8 139],[  5.08235294 102.91764706] ; [  6.91764706 140.08235294],0
d5,1,0.518707,0.416464,[87 21] ; [123  24],[88.94117647 19.05882353] ; [121.05882353  25.94117647],0
u1,1,0.533315,0.38807,[18 90] ; [ 29 118],[19.90588235 88.09411765] ; [ 27.09411765 119.90588235],0
s3,1,0.560241,0.339287,[56 51] ; [71 75],[53.71146245 53.28853755] ; [73.28853755 72.71146245],0
s8,1,0.621842,0.243288,[44 64] ; [64 82],[45.92125984 62.07874016] ; [62.07874016 83.92125984],0
b1,1,0.634016,0.226654,[51 57] ; [65 82],[49.12941176 58.87058824] ; [66.87058824 80.12941176],0
u4,1,0.65092,0.204742,[  2 106] ; [  4 143],[  2.54117647 105.45882353] ; [  3.45882353 143.54117647],0
s6,1,0.755483,0.096981,[63 45] ; [88 58],[64.20472441 43.79527559] ; [86.79527559 59.20472441],0
p4,1,0.793892,0.068257,[83 25] ; [115  32],[83.85882353 24.14117647] ; [114.14117647  32.85882353],0
n1,1,0.827066,0.047727,[ 7 15] ; [ 7 13],[ 7.33333333 14.66666667] ; [ 6.66666667 13.33333333],0
p1,1,0.860694,0.030797,[11 97] ; [ 14 133],[10.58823529 97.41176471] ; [ 14.41176471 132.58823529],0
n6,1,0.881624,0.022174,[91 16] ; [126  21],[91.41338583 15.58661417] ; [125.58661417  21.41338583],0
u2,1,0.911656,0.01231,[20 19] ; [18 18],[19.76 19.24] ; [18.24 17.76],0
s7,1,0.999139,1e-06,[48 53] ; [67 74],[47.99586777 53.00413223] ; [67.00413223 73.99586777],0
