Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.002426,9.195274,[ 1 29] ; [3 4],[ 3.24324324 26.75675676] ; [0.75675676 6.24324324],0
a3,1,0.01721,5.674877,[22  7] ; [2 5],[19.33333333  9.66666667] ; [4.66666667 2.33333333],0
p3,1,0.025497,4.989805,[ 8 22] ; [5 2],[10.54054054 19.45945946] ; [2.45945946 4.54054054],0
u1,1,0.027612,4.852148,[ 1 29] ; [2 5],[ 2.43243243 27.56756757] ; [0.56756757 6.43243243],0
s5,1,0.033699,4.509908,[ 3 27] ; [3 4],[ 4.86486486 25.13513514] ; [1.13513514 5.86486486],0
b5,1,0.043375,4.080716,[13 17] ; [6 1],[15.40540541 14.59459459] ; [3.59459459 3.40540541],0
v2,1,0.049112,3.871537,[ 9 20] ; [5 2],[11.27777778 17.72222222] ; [2.72222222 4.27777778],0
s2,1,0.053282,3.735051,[ 6 23] ; [4 3],[ 8.05555556 20.94444444] ; [1.94444444 5.05555556],0
v1,1,0.064527,3.417027,[10 20] ; [5 2],[12.16216216 17.83783784] ; [2.83783784 4.16216216],0
s8,1,0.078028,3.105511,[ 7 23] ; [4 3],[ 8.91891892 21.08108108] ; [2.08108108 4.91891892],0
p5,1,0.081187,3.040986,[ 4 25] ; [3 4],[ 5.63888889 23.36111111] ; [1.36111111 5.63888889],0
p8,1,0.15291,2.042978,[12 17] ; [5 2],[13.69444444 15.30555556] ; [3.30555556 3.69444444],0
n6,1,0.18042,1.794158,[17 12] ; [6 1],[18.52777778 10.47222222] ; [4.47222222 2.52777778],0
s6,1,0.180521,1.793331,[13 17] ; [5 2],[14.59459459 15.40540541] ; [3.40540541 3.59459459],0
n5,1,0.254698,1.297349,[19 11] ; [6 1],[20.27027027  9.72972973] ; [4.72972973 2.27027027],0
b1,1,0.320428,0.987201,[19 11] ; [3 4],[17.83783784 12.16216216] ; [4.16216216 2.83783784],0
v3,1,0.398729,0.712155,[ 8 22] ; [3 4],[ 8.91891892 21.08108108] ; [2.08108108 4.91891892],0
r1,1,0.409727,0.679592,[12 18] ; [4 3],[12.97297297 17.02702703] ; [3.02702703 3.97297297],0
a7,1,0.473805,0.513088,[17 13] ; [5 2],[17.83783784 12.16216216] ; [4.16216216 2.83783784],0
s4,1,0.506061,0.442204,[ 2 28] ; [1 6],[ 2.43243243 27.56756757] ; [0.56756757 6.43243243],0
u3,1,0.568618,0.325,[2 6] ; [2 3],[2.46153846 5.53846154] ; [1.53846154 3.46153846],0
a6,1,0.574523,0.315173,[18 12] ; [5 2],[18.64864865 11.35135135] ; [4.35135135 2.64864865],0
s7,1,0.592948,0.285764,[ 8 17] ; [3 4],[ 8.59375 16.40625] ; [2.40625 4.59375],0
v4,1,0.617536,0.249346,[14 16] ; [4 3],[14.59459459 15.40540541] ; [3.40540541 3.59459459],0
d5,1,0.686225,0.163202,[19 11] ; [5 2],[19.45945946 10.54054054] ; [4.54054054 2.45945946],0
d2,1,0.686225,0.163202,[11 19] ; [2 5],[10.54054054 19.45945946] ; [2.45945946 4.54054054],0
n2,1,0.715388,0.132955,[7 4] ; [1 1],[6.76923077 4.23076923] ; [1.23076923 0.76923077],0
d3,1,0.733508,0.115915,[15 15] ; [4 3],[15.40540541 14.59459459] ; [3.59459459 3.40540541],0
b4,1,0.733508,0.115915,[15 15] ; [4 3],[15.40540541 14.59459459] ; [3.59459459 3.40540541],0
a1,1,0.742298,0.108117,[ 3 27] ; [1 6],[ 3.24324324 26.75675676] ; [0.75675676 6.24324324],0
s3,1,0.807903,0.059113,[ 7 22] ; [2 5],[ 7.25 21.75] ; [1.75 5.25],0
d1,1,0.808514,0.05873,[10 20] ; [2 5],[ 9.72972973 20.27027027] ; [2.27027027 4.72972973],0
u2,1,0.835099,0.043333,[6 2] ; [4 1],[6.15384615 1.84615385] ; [3.84615385 1.15384615],0
a4,1,0.889735,0.019221,[12 18] ; [3 4],[12.16216216 17.83783784] ; [2.83783784 4.16216216],0
d4,1,0.918613,0.010441,[22  8] ; [5 2],[21.89189189  8.10810811] ; [5.10810811 1.89189189],0
r4,1,0.918613,0.010441,[ 8 22] ; [2 5],[ 8.10810811 21.89189189] ; [1.89189189 5.10810811],0
a2,1,0.947085,0.004405,[ 4 26] ; [1 6],[ 4.05405405 25.94594595] ; [0.94594595 6.05405405],0
r3,1,0.958343,0.002728,[21  8] ; [5 2],[20.94444444  8.05555556] ; [5.05555556 1.94444444],0
b3,1,0.964079,0.002028,[ 7 11] ; [2 3],[ 7.04347826 10.95652174] ; [1.95652174 3.04347826],0
b2,1,0.964079,0.002028,[ 7 11] ; [2 3],[ 7.04347826 10.95652174] ; [1.95652174 3.04347826],0
n4,1,0.981731,0.000524,[17 13] ; [4 3],[17.02702703 12.97297297] ; [3.97297297 3.02702703],0
a8,1,1.0,0.0,[ 4 24] ; [1 6],[ 4. 24.] ; [1. 6.],0
