Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.071254,3.253889,[3 9] ; [10  7],[5.37931034 6.62068966] ; [7.62068966 9.37931034],0
p3,1,0.07776,3.111111,[5 7] ; [ 2 14],[3. 9.] ; [ 4. 12.],0
b1,1,0.089906,2.876058,[10  2] ; [9 8],[7.86206897 4.13793103] ; [11.13793103  5.86206897],0
p7,1,0.095882,2.772736,[8 4] ; [ 6 11],[5.79310345 6.20689655] ; [8.20689655 8.79310345],0
s3,1,0.111666,2.530481,[5 6] ; [ 3 14],[3.14285714 7.85714286] ; [ 4.85714286 12.14285714],0
n4,1,0.139657,2.181734,[6 6] ; [ 4 13],[4.13793103 7.86206897] ; [ 5.86206897 11.13793103],0
s2,1,0.154052,2.031658,[5 7] ; [ 3 14],[3.31034483 8.68965517] ; [ 4.68965517 12.31034483],0
r3,1,0.154052,2.031658,[7 5] ; [14  3],[8.68965517 3.31034483] ; [12.31034483  4.68965517],0
d1,1,0.159982,1.974401,[ 2 10] ; [ 7 10],[3.72413793 8.27586207] ; [ 5.27586207 11.72413793],0
p11,1,0.176076,1.830439,[4 8] ; [10  7],[5.79310345 6.20689655] ; [8.20689655 8.79310345],0
a6,1,0.176076,1.830439,[4 8] ; [10  7],[5.79310345 6.20689655] ; [8.20689655 8.79310345],0
p4,1,0.21918,1.509733,[7 5] ; [ 6 11],[5.37931034 6.62068966] ; [7.62068966 9.37931034],0
d5,1,0.21918,1.509733,[5 7] ; [11  6],[6.62068966 5.37931034] ; [9.37931034 7.62068966],0
d3,1,0.260426,1.266488,[6 6] ; [12  5],[7.44827586 4.55172414] ; [10.55172414  6.44827586],0
s5,1,0.285982,1.13844,[ 1 11] ; [ 4 13],[2.06896552 9.93103448] ; [ 2.93103448 14.06896552],0
a3,1,0.295694,1.093514,[4 8] ; [9 8],[5.37931034 6.62068966] ; [7.62068966 9.37931034],0
u3,1,0.3017,1.066667,[2 6] ; [4 4],[3. 5.] ; [3. 5.],0
n2,1,0.307741,1.040344,[3 1] ; [4 5],[2.15384615 1.84615385] ; [4.84615385 4.15384615],0
n3,1,0.316565,1.003086,[2 2] ; [7 2],[2.76923077 1.23076923] ; [6.23076923 2.76923077],0
a4,1,0.330931,0.945251,[4 8] ; [ 3 14],[2.89655172 9.10344828] ; [ 4.10344828 12.89655172],0
v3,1,0.352732,0.863603,[3 9] ; [ 2 15],[2.06896552 9.93103448] ; [ 2.93103448 14.06896552],0
p2,1,0.36671,0.814783,[9 3] ; [10  7],[7.86206897 4.13793103] ; [11.13793103  5.86206897],0
s8,1,0.42956,0.624013,[ 2 10] ; [ 5 12],[2.89655172 9.10344828] ; [ 4.10344828 12.89655172],0
d2,1,0.42956,0.624013,[ 2 10] ; [ 5 12],[2.89655172 9.10344828] ; [ 4.10344828 12.89655172],0
v2,1,0.42956,0.624013,[ 2 10] ; [ 5 12],[2.89655172 9.10344828] ; [ 4.10344828 12.89655172],0
r4,1,0.42956,0.624013,[ 2 10] ; [ 5 12],[2.89655172 9.10344828] ; [ 4.10344828 12.89655172],0
p10,1,0.459822,0.546328,[4 8] ; [8 9],[4.96551724 7.03448276] ; [7.03448276 9.96551724],0
p9,1,0.459822,0.546328,[4 8] ; [8 9],[4.96551724 7.03448276] ; [7.03448276 9.96551724],0
s6,1,0.459822,0.546328,[4 8] ; [8 9],[4.96551724 7.03448276] ; [7.03448276 9.96551724],0
p8,1,0.494084,0.467621,[5 7] ; [ 5 12],[4.13793103 7.86206897] ; [ 5.86206897 11.13793103],0
d4,1,0.630209,0.231777,[9 3] ; [14  3],[9.51724138 2.48275862] ; [13.48275862  3.51724138],0
b4,1,0.668129,0.183799,[8 4] ; [10  7],[7.44827586 4.55172414] ; [10.55172414  6.44827586],0
r1,1,0.72759,0.121336,[5 7] ; [ 6 11],[4.55172414 7.44827586] ; [ 6.44827586 10.55172414],0
v4,1,0.72759,0.121336,[7 5] ; [11  6],[7.44827586 4.55172414] ; [10.55172414  6.44827586],0
a8,1,0.74748,0.103661,[ 1 10] ; [ 1 16],[ 0.78571429 10.21428571] ; [ 1.21428571 15.78571429],0
p6,1,0.755189,0.097222,[ 2 10] ; [ 2 14],[ 1.71428571 10.28571429] ; [ 2.28571429 13.71428571],0
a1,1,0.765064,0.089304,[ 1 11] ; [ 2 15],[ 1.24137931 10.75862069] ; [ 1.75862069 15.24137931],0
s7,1,0.768458,0.086667,[2 8] ; [ 4 12],[2.30769231 7.69230769] ; [ 3.69230769 12.30769231],0
s1,1,0.797533,0.065813,[ 1 11] ; [ 1 16],[ 0.82758621 11.17241379] ; [ 1.17241379 15.82758621],0
b3,1,0.892795,0.018162,[2 7] ; [2 6],[2.11764706 6.88235294] ; [1.88235294 6.11764706],0
b2,1,0.892795,0.018162,[2 7] ; [2 6],[2.11764706 6.88235294] ; [1.88235294 6.11764706],0
n1,1,0.912637,0.012037,[1 3] ; [2 7],[0.92307692 3.07692308] ; [2.07692308 6.92307692],0
v1,1,0.912875,0.011971,[4 8] ; [ 6 11],[4.13793103 7.86206897] ; [ 5.86206897 11.13793103],0
n6,1,0.97894,0.000697,[5 7] ; [ 7 10],[4.96551724 7.03448276] ; [7.03448276 9.96551724],0
b5,1,0.97894,0.000697,[7 5] ; [10  7],[7.03448276 4.96551724] ; [9.96551724 7.03448276],0
u2,1,1.0,0.0,[5 3] ; [5 3],[5. 3.] ; [5. 3.],0
