Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.030383,4.6875,[3 1] ; [1 7],[1.33333333 2.66666667] ; [2.66666667 5.33333333],0
p12,1,0.09769,2.742857,[3 1] ; [2 6],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
s5,1,0.09769,2.742857,[3 1] ; [2 6],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
a5,1,0.157299,2.0,[2 2] ; [7 1],[3. 1.] ; [6. 2.],0
v2,1,0.200751,1.636905,[2 2] ; [6 1],[2.90909091 1.09090909] ; [5.09090909 1.90909091],0
v1,1,0.220671,1.5,[3 1] ; [3 5],[2. 2.] ; [4. 4.],0
b1,1,0.220671,1.5,[1 3] ; [5 3],[2. 2.] ; [4. 4.],0
v3,1,0.303052,1.060714,[1 3] ; [4 3],[1.81818182 2.18181818] ; [3.18181818 3.81818182],0
r1,1,0.386476,0.75,[2 2] ; [6 2],[2.66666667 1.33333333] ; [5.33333333 2.66666667],0
p7,1,0.386476,0.75,[2 2] ; [6 2],[2.66666667 1.33333333] ; [5.33333333 2.66666667],0
s8,1,0.407626,0.685714,[1 3] ; [4 4],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
s7,1,0.407626,0.685714,[1 3] ; [4 4],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
p8,1,0.665006,0.1875,[3 1] ; [5 3],[2.66666667 1.33333333] ; [5.33333333 2.66666667],0
p3,1,0.665006,0.1875,[3 1] ; [5 3],[2.66666667 1.33333333] ; [5.33333333 2.66666667],0
n5,1,0.665006,0.1875,[1 3] ; [3 5],[1.33333333 2.66666667] ; [2.66666667 5.33333333],0
d1,1,0.678845,0.171429,[2 2] ; [3 5],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
b4,1,0.678845,0.171429,[2 2] ; [5 3],[2.33333333 1.66666667] ; [4.66666667 3.33333333],0
a3,1,0.678845,0.171429,[2 2] ; [5 3],[2.33333333 1.66666667] ; [4.66666667 3.33333333],0
d5,1,0.678845,0.171429,[2 2] ; [5 3],[2.33333333 1.66666667] ; [4.66666667 3.33333333],0
p6,1,0.678845,0.171429,[2 2] ; [3 5],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
d3,1,0.678845,0.171429,[2 2] ; [5 3],[2.33333333 1.66666667] ; [4.66666667 3.33333333],0
a6,1,0.678845,0.171429,[2 2] ; [5 3],[2.33333333 1.66666667] ; [4.66666667 3.33333333],0
b2,1,0.857714,0.032143,[1 1] ; [3 4],[0.88888889 1.11111111] ; [3.11111111 3.88888889],0
b3,1,0.857714,0.032143,[1 1] ; [3 4],[0.88888889 1.11111111] ; [3.11111111 3.88888889],0
r2,1,1.0,0.0,[3 1] ; [6 2],[3. 1.] ; [6. 2.],0
r4,1,1.0,0.0,[3 1] ; [6 2],[3. 1.] ; [6. 2.],0
s6,1,1.0,0.0,[2 2] ; [4 4],[2. 2.] ; [4. 4.],0
b5,1,1.0,0.0,[2 2] ; [4 4],[2. 2.] ; [4. 4.],0
d2,1,1.0,0.0,[1 3] ; [2 6],[1. 3.] ; [2. 6.],0
