Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,35.719275,[ 1 28] ; [67 34],[15.16923077 13.83076923] ; [52.83076923 48.16923077],1
d4,1,0.0,31.043685,[13 16] ; [92  9],[23.42307692  5.57692308] ; [81.57692308 19.42307692],1
a3,1,1e-06,24.929362,[11 18] ; [85 16],[21.41538462  7.58461538] ; [74.58461538 26.41538462],1
a4,1,3.7e-05,17.01504,[ 3 26] ; [54 47],[12.71538462 16.28461538] ; [44.28461538 56.71538462],1
a5,1,7.1e-05,15.790171,[15 14] ; [87 14],[22.75384615  6.24615385] ; [79.24615385 21.75384615],1
d2,1,0.000666,11.582222,[ 7 22] ; [60 40],[15.0620155 13.9379845] ; [51.9379845 48.0620155],1
s7,1,0.001908,9.635973,[11 18] ; [67 29],[18.096 10.904] ; [59.904 36.096],0
d3,1,0.003276,8.647221,[ 6 23] ; [52 49],[12.93846154 16.06153846] ; [45.06153846 55.93846154],0
n6,1,0.004593,8.03305,[19 10] ; [88 12],[24.05426357  4.94573643] ; [82.94573643 17.05426357],0
s5,1,0.012376,6.256148,[ 7 20] ; [51 45],[12.73170732 14.26829268] ; [45.26829268 50.73170732],0
v2,1,0.025372,4.998347,[ 9 18] ; [57 42],[14.14285714 12.85714286] ; [51.85714286 47.14285714],0
r3,1,0.028568,4.793445,[24  5] ; [96  5],[26.76923077  2.23076923] ; [93.23076923  7.76923077],0
p6,1,0.033678,4.51097,[ 7 21] ; [47 52],[11.90551181 16.09448819] ; [42.09448819 56.90551181],0
p2,1,0.034849,4.452582,[20  9] ; [86 14],[23.82945736  5.17054264] ; [82.17054264 17.82945736],0
s2,1,0.040617,4.191939,[11 18] ; [60 41],[15.83846154 13.16153846] ; [55.16153846 45.83846154],0
p10,1,0.041589,4.15187,[19 10] ; [83 17],[22.93023256  6.06976744] ; [79.06976744 20.93023256],0
a6,1,0.043662,4.069586,[17 12] ; [38 63],[12.26923077 16.73076923] ; [42.73076923 58.26923077],0
n5,1,0.046615,3.959229,[18 11] ; [80 20],[22.03100775  6.96899225] ; [75.96899225 24.03100775],0
n1,1,0.050483,3.825353,[1 5] ; [13  8],[3.11111111 2.88888889] ; [10.88888889 10.11111111],0
v4,1,0.05056,3.822796,[23  6] ; [93  8],[25.87692308  3.12307692] ; [90.12307692 10.87692308],0
p4,1,0.06166,3.492151,[17 12] ; [77 24],[20.96923077  8.03076923] ; [73.03076923 27.96923077],0
r1,1,0.07819,3.102134,[18 11] ; [79 22],[21.63846154  7.36153846] ; [75.36153846 25.63846154],0
p9,1,0.086762,2.933443,[21  8] ; [86 14],[24.05426357  4.94573643] ; [82.94573643 17.05426357],0
r4,1,0.099578,2.712291,[22  7] ; [89 12],[24.76153846  4.23846154] ; [86.23846154 14.76153846],0
v3,1,0.114427,2.491991,[ 9 19] ; [48 50],[12.66666667 15.33333333] ; [44.33333333 53.66666667],0
v1,1,0.146829,2.104886,[12 17] ; [55 42],[15.42063492 13.57936508] ; [51.57936508 45.42063492],0
p1,1,0.174395,1.84475,[ 6 23] ; [11 89],[ 3.82170543 25.17829457] ; [13.17829457 86.82170543],0
s6,1,0.193713,1.68915,[18 10] ; [75 23],[20.66666667  7.33333333] ; [72.33333333 25.66666667],0
p5,1,0.201204,1.633615,[ 3 26] ; [21 80],[ 5.35384615 23.64615385] ; [18.64615385 82.35384615],0
s8,1,0.206656,1.5947,[14 15] ; [62 39],[16.95384615 12.04615385] ; [59.04615385 41.95384615],0
r2,1,0.20902,1.578199,[24  5] ; [91  9],[25.85271318  3.14728682] ; [89.14728682 10.85271318],0
p8,1,0.246007,1.34584,[21  8] ; [60 39],[18.3515625 10.6484375] ; [62.6484375 36.3515625],0
n4,1,0.249336,1.327019,[22  7] ; [85 15],[24.05426357  4.94573643] ; [82.94573643 17.05426357],0
s4,1,0.295631,1.093799,[ 5 24] ; [27 74],[ 7.13846154 21.86153846] ; [24.86153846 76.13846154],0
u3,1,0.311386,1.024788,[ 7 11] ; [9 7],[8.47058824 9.52941176] ; [7.52941176 8.47058824],0
p7,1,0.311928,1.022495,[19 10] ; [75 25],[21.13178295  7.86821705] ; [72.86821705 27.13178295],0
n2,1,0.326109,0.964286,[3 3] ; [15  6],[4. 2.] ; [14.  7.],0
n3,1,0.326109,0.964286,[5 1] ; [13  8],[4. 2.] ; [14.  7.],0
u1,1,0.402978,0.699421,[ 1 28] ; [ 8 93],[ 2.00769231 26.99230769] ; [ 6.99230769 94.00769231],0
b1,1,0.556692,0.345464,[14 15] ; [55 46],[15.39230769 13.60769231] ; [53.60769231 47.39230769],0
s1,1,0.682359,0.167483,[ 2 27] ; [ 5 96],[ 1.56153846 27.43846154] ; [ 5.43846154 95.56153846],0
p11,1,0.699252,0.149251,[22  7] ; [80 21],[22.75384615  6.24615385] ; [79.24615385 21.75384615],0
u2,1,0.745982,0.104938,[10  8] ; [8 8],[9.52941176 8.47058824] ; [8.47058824 7.52941176],0
a8,1,0.767502,0.087405,[ 3 26] ; [12 85],[ 3.45238095 25.54761905] ; [11.54761905 85.45238095],0
s3,1,0.779691,0.078244,[18 10] ; [62 39],[17.36434109 10.63565891] ; [62.63565891 38.36434109],0
b4,1,0.870881,0.026419,[16 13] ; [54 47],[15.61538462 13.38461538] ; [54.38461538 46.61538462],0
b2,1,0.943228,0.005071,[10 12] ; [33 41],[ 9.85416667 12.14583333] ; [33.14583333 40.85416667],0
b3,1,0.943228,0.005071,[10 12] ; [33 41],[ 9.85416667 12.14583333] ; [33.14583333 40.85416667],0
p12,1,0.963783,0.002062,[ 2 27] ; [ 7 91],[ 2.05511811 26.94488189] ; [ 6.94488189 91.05511811],0
b5,1,0.979193,0.00068,[13 16] ; [45 56],[12.93846154 16.06153846] ; [45.06153846 55.93846154],0
a1,1,0.994906,4.1e-05,[ 2 27] ; [ 7 94],[ 2.00769231 26.99230769] ; [ 6.99230769 94.00769231],0
