Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.189363,[263   3] ; [38 17],[249.42679128  16.57320872] ; [51.57320872  3.42679128],1
r2,1,2e-06,22.346298,[260   4] ; [45  8],[254.00630915   9.99369085] ; [50.99369085  2.00630915],1
u1,1,7.3e-05,15.737135,[ 77 189] ; [ 2 53],[ 65.46417445 200.53582555] ; [13.53582555 41.46417445],1
a3,1,0.000844,11.142236,[214  51] ; [33 22],[204.546875  60.453125] ; [42.453125 12.546875],1
a2,1,0.001382,10.229052,[ 86 180] ; [ 6 49],[ 76.23676012 189.76323988] ; [15.76323988 39.23676012],0
n4,1,0.002673,9.018304,[224  41] ; [37 18],[216.140625  48.859375] ; [44.859375 10.140625],0
d2,1,0.003928,8.316924,[158 108] ; [21 34],[148.33021807 117.66978193] ; [30.66978193 24.33021807],0
d1,1,0.004282,8.159981,[184  82] ; [27 28],[174.84735202  91.15264798] ; [36.15264798 18.84735202],0
a4,1,0.005702,7.642001,[141 124] ; [18 37],[131.671875 133.328125] ; [27.328125 27.671875],0
v4,1,0.021519,5.284265,[259   7] ; [50  5],[256.05607477   9.94392523] ; [52.94392523  2.05607477],0
u3,1,0.024175,5.082007,[39 13] ; [10 11],[34.90410959 17.09589041] ; [14.09589041  6.90410959],0
p4,1,0.033004,4.545546,[229  37] ; [41 14],[223.73831776  42.26168224] ; [46.26168224  8.73831776],0
a8,1,0.039944,4.220253,[ 34 210] ; [ 2 51],[ 29.57575758 214.42424242] ; [ 6.42424242 46.57575758],0
n5,1,0.05591,3.654736,[216  48] ; [38 16],[210.86792453  53.13207547] ; [43.13207547 10.86792453],0
p10,1,0.062991,3.456824,[234  30] ; [42 11],[229.85488959  34.14511041] ; [46.14511041  6.85488959],0
a5,1,0.114905,2.485433,[214  52] ; [39 16],[209.65109034  56.34890966] ; [43.34890966 11.65109034],0
a7,1,0.115086,2.482953,[192  73] ; [34 21],[187.15625  77.84375] ; [38.84375 16.15625],0
a6,1,0.11803,2.443274,[183  82] ; [32 23],[178.046875  86.953125] ; [36.953125 18.046875],0
p8,1,0.120969,2.404726,[177  86] ; [31 24],[172.02515723  90.97484277] ; [35.97484277 19.02515723],0
d3,1,0.157691,1.996235,[190  76] ; [34 21],[185.61993769  80.38006231] ; [38.38006231 16.61993769],0
d5,1,0.163947,1.937442,[231  34] ; [44 11],[227.734375  37.265625] ; [47.265625  7.734375],0
s8,1,0.187723,1.735397,[165 100] ; [29 26],[160.65625 104.34375] ; [33.34375 21.65625],0
a1,1,0.190987,1.709987,[ 16 250] ; [ 6 49],[ 18.2305296 247.7694704] ; [ 3.7694704 51.2305296],0
s5,1,0.203885,1.614321,[129 130] ; [20 30],[124.88996764 134.11003236] ; [24.11003236 25.88996764],0
v3,1,0.214872,1.538291,[120 135] ; [20 33],[115.90909091 139.09090909] ; [24.09090909 28.90909091],0
n6,1,0.225096,1.471586,[236  28] ; [46  9],[233.37931034  30.62068966] ; [48.62068966  6.37931034],0
p2,1,0.262604,1.254978,[235  29] ; [46  9],[232.55172414  31.44827586] ; [48.44827586  6.55172414],0
n3,1,0.286958,1.133841,[29  8] ; [11  6],[27.40740741  9.59259259] ; [12.59259259  4.40740741],0
p12,1,0.32583,0.9654,[ 37 227] ; [ 5 50],[ 34.75862069 229.24137931] ; [ 7.24137931 47.75862069],0
v2,1,0.369635,0.804891,[159  97] ; [30 24],[156.07741935  99.92258065] ; [32.92258065 21.07741935],0
s3,1,0.372923,0.7939,[188  75] ; [36 19],[185.25786164  77.74213836] ; [38.74213836 16.25786164],0
n1,1,0.394366,0.725437,[15 22] ; [9 8],[16.44444444 20.55555556] ; [7.55555556 9.44444444],0
b2,1,0.411736,0.673781,[71 99] ; [12 23],[ 68.82926829 101.17073171] ; [14.17073171 20.82926829],0
b3,1,0.411736,0.673781,[71 99] ; [12 23],[ 68.82926829 101.17073171] ; [14.17073171 20.82926829],0
u2,1,0.444434,0.584806,[34 17] ; [12  9],[32.58333333 18.41666667] ; [13.41666667  7.58333333],0
p1,1,0.47232,0.516544,[ 33 230] ; [ 5 50],[ 31.42767296 231.57232704] ; [ 6.57232704 48.42767296],0
b1,1,0.481014,0.496563,[112 154] ; [26 29],[114.35514019 151.64485981] ; [23.64485981 31.35514019],0
s2,1,0.512974,0.427996,[180  84] ; [35 20],[177.93103448  86.06896552] ; [37.06896552 17.93103448],0
b5,1,0.522572,0.408814,[152 114] ; [34 21],[154.13084112 111.86915888] ; [31.86915888 23.13084112],0
d4,1,0.536238,0.382556,[230  35] ; [46  9],[228.5625  36.4375] ; [47.4375  7.5625],0
p11,1,0.605392,0.26694,[216  50] ; [43 12],[214.62305296  51.37694704] ; [44.37694704 10.62305296],0
p6,1,0.614702,0.253384,[136 126] ; [26 28],[134.3164557 127.6835443] ; [27.6835443 26.3164557],0
p9,1,0.674304,0.176609,[240  24] ; [49  6],[239.17241379  24.82758621] ; [49.82758621  5.17241379],0
r3,1,0.684666,0.16492,[258   7] ; [53  2],[257.546875   7.453125] ; [53.453125  1.546875],0
s7,1,0.716518,0.131853,[169  82] ; [33 18],[167.88741722  83.11258278] ; [34.11258278 16.88741722],0
b4,1,0.738993,0.111014,[158 108] ; [34 21],[159.10280374 106.89719626] ; [32.89719626 22.10280374],0
s4,1,0.749277,0.10214,[ 57 206] ; [13 42],[ 57.89308176 205.10691824] ; [12.10691824 42.89308176],0
n2,1,0.785318,0.074199,[27 10] ; [13  4],[27.40740741  9.59259259] ; [12.59259259  4.40740741],0
v1,1,0.838343,0.041622,[158  99] ; [34 20],[158.66237942  98.33762058] ; [33.33762058 20.66237942],0
p5,1,0.950608,0.003837,[ 53 212] ; [11 43],[ 53.1661442 211.8338558] ; [10.8338558 43.1661442],0
s1,1,0.957154,0.002886,[ 10 254] ; [ 2 53],[  9.93103448 254.06896552] ; [ 2.06896552 52.93103448],0
p7,1,0.996468,2e-05,[199  63] ; [41 13],[198.98734177  63.01265823] ; [41.01265823 12.98734177],0
