Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,69.672546,[161 104] ; [ 31 130],[119.43661972 145.56338028] ; [72.56338028 88.43661972],1
v1,1,0.0,40.759476,[191  78] ; [64 97],[159.52325581 109.47674419] ; [95.47674419 65.52325581],1
s4,1,0.036804,4.359471,[ 37 236] ; [ 34 126],[ 44.76443418 228.23556582] ; [ 26.23556582 133.76443418],0
a6,1,0.045542,3.99846,[212  62] ; [112  51],[203.14874142  70.85125858] ; [120.85125858  42.14874142],0
a8,1,0.072067,3.235294,[ 40 198] ; [ 15 132],[ 34. 204.] ; [ 21. 126.],0
a7,1,0.077406,3.118549,[220  54] ; [119  44],[212.55377574  61.44622426] ; [126.44622426  36.55377574],0
a5,1,0.095737,2.775161,[239  36] ; [132  31],[232.93378995  42.06621005] ; [138.06621005  24.93378995],0
p11,1,0.110093,2.552889,[234  41] ; [129  34],[227.9109589  47.0890411] ; [135.0890411  27.9109589],0
p6,1,0.113561,2.503946,[109 159] ; [79 84],[116.90023202 151.09976798] ; [71.09976798 91.90023202],0
a2,1,0.116142,2.468591,[103 172] ; [ 49 114],[ 95.43378995 179.56621005] ; [ 56.56621005 106.43378995],0
b1,1,0.11851,2.436906,[ 91 184] ; [66 97],[ 98.57305936 176.42694064] ; [ 58.42694064 104.57305936],0
a3,1,0.119895,2.41869,[228  46] ; [125  37],[221.83944954  52.16055046] ; [131.16055046  30.83944954],0
p12,1,0.121854,2.393331,[ 31 243] ; [ 11 151],[ 26.39449541 247.60550459] ; [ 15.60550459 146.39449541],0
s1,1,0.125877,2.342628,[  5 266] ; [  7 154],[  7.52777778 263.47222222] ; [  4.47222222 156.52777778],0
n3,1,0.13189,2.270118,[34  9] ; [25 14],[30.93902439 12.06097561] ; [28.06097561 10.93902439],0
u2,1,0.136607,2.215768,[26 21] ; [27 11],[29.30588235 17.69411765] ; [23.69411765 14.30588235],0
p3,1,0.181343,1.786581,[164 111] ; [86 76],[157.32265446 117.67734554] ; [92.67734554 69.32265446],0
n2,1,0.19287,1.695559,[32  9] ; [26 14],[29.35802469 11.64197531] ; [28.64197531 11.35802469],0
b4,1,0.246519,1.342921,[169 106] ; [91 72],[163.24200913 111.75799087] ; [96.75799087 66.24200913],0
u4,1,0.254591,1.297934,[  8 267] ; [  2 161],[  6.27853881 268.72146119] ; [  3.72146119 159.27853881],0
d4,1,0.269931,1.217097,[271   3] ; [158   4],[269.60091743   4.39908257] ; [159.39908257   2.60091743],0
u1,1,0.383257,0.760227,[ 78 197] ; [ 40 123],[ 74.08675799 200.91324201] ; [ 43.91324201 119.08675799],0
r2,1,0.39106,0.735643,[261  11] ; [157   4],[262.57736721   9.42263279] ; [155.42263279   5.57736721],0
b5,1,0.404257,0.695628,[173 102] ; [96 67],[168.89269406 106.10730594] ; [100.10730594  62.89269406],0
d2,1,0.405403,0.692241,[201  72] ; [114  49],[197.23623853  75.76376147] ; [117.76376147  45.23623853],0
p7,1,0.406154,0.690031,[190  78] ; [108  53],[186.16317016  81.83682984] ; [111.83682984  49.16317016],0
n1,1,0.423762,0.639859,[15 26] ; [11 28],[13.325 27.675] ; [12.675 26.325],0
d3,1,0.426297,0.632891,[243  32] ; [148  15],[245.49086758  29.50913242] ; [145.50913242  17.49086758],0
p9,1,0.440563,0.594815,[244  27] ; [142  20],[241.58429561  29.41570439] ; [144.41570439  17.58429561],0
v4,1,0.482597,0.49299,[265   8] ; [160   3],[266.11238532   6.88761468] ; [158.88761468   4.11238532],0
a4,1,0.484237,0.489306,[159 115] ; [89 74],[155.49656751 118.50343249] ; [92.50343249 70.49656751],0
n4,1,0.488849,0.479059,[229  45] ; [132  31],[226.34782609  47.65217391] ; [134.65217391  28.34782609],0
a1,1,0.494438,0.466855,[ 14 261] ; [  6 157],[ 12.55707763 262.44292237] ; [  7.44292237 155.55707763],0
s3,1,0.499185,0.456669,[156 111] ; [100  62],[159.32867133 107.67132867] ; [96.67132867 65.32867133],0
s7,1,0.50315,0.448286,[144 118] ; [81 76],[140.69212411 121.30787589] ; [84.30787589 72.69212411],0
s2,1,0.539228,0.376972,[158 113] ; [89 72],[154.94675926 116.05324074] ; [92.05324074 68.94675926],0
p4,1,0.547604,0.361627,[195  78] ; [112  51],[192.22706422  80.77293578] ; [114.77293578  48.22706422],0
p8,1,0.637048,0.222623,[166 100] ; [98 65],[163.69230769 102.30769231] ; [100.30769231  62.69230769],0
p1,1,0.654347,0.200463,[ 25 249] ; [ 17 146],[ 26.33409611 247.66590389] ; [ 15.66590389 147.33409611],0
s6,1,0.665898,0.186438,[190  80] ; [115  44],[191.95804196  78.04195804] ; [113.04195804  45.95804196],0
r4,1,0.666678,0.185513,[257  18] ; [154   9],[258.04794521  16.95205479] ; [152.95205479  10.04794521],0
u3,1,0.697101,0.151505,[29 18] ; [25 13],[29.85882353 17.14117647] ; [24.14117647 13.85882353],0
p5,1,0.731348,0.117877,[ 34 241] ; [ 22 141],[ 35.15981735 239.84018265] ; [ 20.84018265 142.15981735],0
b2,1,0.80352,0.061899,[ 69 105] ; [42 60],[ 69.97826087 104.02173913] ; [41.02173913 60.97826087],0
b3,1,0.80352,0.061899,[ 69 105] ; [42 60],[ 69.97826087 104.02173913] ; [41.02173913 60.97826087],0
s5,1,0.811799,0.056695,[102 159] ; [64 95],[103.15714286 157.84285714] ; [62.84285714 96.15714286],0
d5,1,0.814535,0.055028,[269   6] ; [159   3],[269.33638444   5.66361556] ; [158.66361556   3.33638444],0
r3,1,0.855148,0.033326,[267   6] ; [158   4],[266.72413793   6.27586207] ; [158.27586207   3.72413793],0
r1,1,0.907098,0.013619,[237  36] ; [140  22],[236.6  36.4] ; [140.4  21.6],0
s8,1,0.920263,0.010021,[141 130] ; [84 79],[140.49539171 130.50460829] ; [84.50460829 78.49539171],0
n5,1,0.923163,0.009303,[213  59] ; [127  36],[212.59770115  59.40229885] ; [127.40229885  35.59770115],0
n6,1,0.934566,0.006741,[241  31] ; [144  19],[240.73563218  31.26436782] ; [144.26436782  18.73563218],0
p10,1,0.986762,0.000275,[236  37] ; [141  22],[236.05733945  36.94266055] ; [140.94266055  22.05733945],0
