Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.004054,8.259534,[28 29] ; [32 86],[19.54285714 37.45714286] ; [40.45714286 77.54285714],0
p11,1,0.011435,6.396405,[34 23] ; [92 26],[41.04 15.96] ; [84.96 33.04],0
r3,1,0.015852,5.819211,[47  9] ; [112   6],[51.17241379  4.82758621] ; [107.82758621  10.17241379],0
v4,1,0.022002,5.24564,[49  7] ; [113   4],[52.43930636  3.56069364] ; [109.56069364   7.43930636],0
p10,1,0.024631,5.049643,[35 21] ; [92 25],[41.10982659 14.89017341] ; [85.89017341 31.10982659],0
a5,1,0.042166,4.128536,[25 32] ; [71 47],[31.26857143 25.73142857] ; [64.73142857 53.26857143],0
p9,1,0.052073,3.773412,[41 15] ; [100  17],[45.6416185 10.3583815] ; [95.3583815 21.6416185],0
r4,1,0.088078,2.909156,[41 16] ; [98 20],[45.27428571 11.72571429] ; [93.72571429 24.27428571],0
u2,1,0.165902,1.919588,[18  9] ; [23 23],[15.16438356 11.83561644] ; [25.83561644 20.16438356],0
s3,1,0.17937,1.802836,[32 25] ; [53 64],[27.84482759 29.15517241] ; [57.15517241 59.84482759],0
n5,1,0.180327,1.794925,[16 40] ; [46 72],[19.95402299 36.04597701] ; [42.04597701 75.95402299],0
d2,1,0.210143,1.57044,[14 43] ; [40 78],[17.58857143 39.41142857] ; [36.41142857 81.58857143],0
a3,1,0.219439,1.508038,[29 28] ; [71 46],[32.75862069 24.24137931] ; [67.24137931 49.75862069],0
a6,1,0.272324,1.205003,[41 16] ; [75 43],[37.78285714 19.21714286] ; [78.21714286 39.78285714],0
s8,1,0.286784,1.134658,[22 35] ; [36 82],[18.89142857 38.10857143] ; [39.10857143 78.89142857],0
n3,1,0.325875,0.96522,[15  4] ; [30 15],[13.359375  5.640625] ; [31.640625 13.359375],0
n2,1,0.339626,0.911842,[12  7] ; [33 11],[13.57142857  5.42857143] ; [31.42857143 12.57142857],0
