Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000223,13.628426,[ 2 21] ; [6 2],[ 5.93548387 17.06451613] ; [2.06451613 5.93548387],1
p6,1,0.002495,9.144482,[ 1 22] ; [4 4],[ 3.70967742 19.29032258] ; [1.29032258 6.70967742],0
v3,1,0.008926,6.837607,[ 2 22] ; [4 4],[ 4.5 19.5] ; [1.5 6.5],0
p4,1,0.011412,6.4,[ 6 18] ; [6 2],[ 9. 15.] ; [3. 5.],0
v2,1,0.015473,5.861852,[ 4 19] ; [5 3],[ 6.67741935 16.32258065] ; [2.32258065 5.67741935],0
n6,1,0.031154,4.644478,[10 13] ; [7 1],[12.61290323 10.38709677] ; [4.38709677 3.61290323],0
s6,1,0.053116,3.74026,[ 6 18] ; [5 3],[ 8.25 15.75] ; [2.75 5.25],0
p2,1,0.065663,3.388235,[ 9 15] ; [6 2],[11.25 12.75] ; [3.75 4.25],0
p12,1,0.079989,3.065134,[ 1 23] ; [2 6],[ 2.25 21.75] ; [0.75 7.25],0
a8,1,0.084228,2.981366,[ 3 20] ; [3 4],[ 4.6 18.4] ; [1.4 5.6],0
p5,1,0.088787,2.896222,[ 1 22] ; [2 6],[ 2.22580645 20.77419355] ; [0.77419355 7.22580645],0
p7,1,0.09169,2.844444,[ 7 17] ; [5 3],[ 9. 15.] ; [3. 5.],0
d2,1,0.09169,2.844444,[ 7 17] ; [5 3],[ 9. 15.] ; [3. 5.],0
s7,1,0.096451,2.763269,[ 3 19] ; [3 4],[ 4.55172414 17.44827586] ; [1.44827586 5.55172414],0
u2,1,0.0994,2.715152,[2 9] ; [2 1],[3.14285714 7.85714286] ; [0.85714286 2.14285714],0
b1,1,0.10247,2.666667,[14 10] ; [2 6],[12. 12.] ; [4. 4.],0
n4,1,0.132529,2.262626,[14 10] ; [7 1],[15.75  8.25] ; [5.25 2.75],0
n5,1,0.132529,2.262626,[14 10] ; [7 1],[15.75  8.25] ; [5.25 2.75],0
v1,1,0.186449,1.745455,[ 6 18] ; [4 4],[ 7.5 16.5] ; [2.5 5.5],0
d5,1,0.217044,1.52381,[ 9 15] ; [5 3],[10.5 13.5] ; [3.5 4.5],0
p3,1,0.217044,1.52381,[ 4 20] ; [3 5],[ 5.25 18.75] ; [1.75 6.25],0
s5,1,0.217044,1.52381,[ 2 22] ; [2 6],[ 3. 21.] ; [1. 7.],0
n2,1,0.220671,1.5,[3 5] ; [3 1],[4. 4.] ; [2. 2.],0
b3,1,0.225709,1.4677,[ 3 13] ; [3 4],[ 4.17391304 11.82608696] ; [1.82608696 5.17391304],0
b2,1,0.225709,1.4677,[ 3 13] ; [3 4],[ 4.17391304 11.82608696] ; [1.82608696 5.17391304],0
r1,1,0.28263,1.154401,[ 7 17] ; [4 4],[ 8.25 15.75] ; [2.75 5.25],0
a5,1,0.298782,1.079622,[13 11] ; [6 2],[14.25  9.75] ; [4.75 3.25],0
s3,1,0.396563,0.718722,[ 6 17] ; [3 4],[ 6.9 16.1] ; [2.1 4.9],0
u1,1,0.399075,0.711111,[ 1 23] ; [1 7],[ 1.5 22.5] ; [0.5 7.5],0
b4,1,0.659658,0.193939,[16  8] ; [6 2],[16.5  7.5] ; [5.5 2.5],0
d3,1,0.659658,0.193939,[ 8 16] ; [2 6],[ 7.5 16.5] ; [2.5 5.5],0
n1,1,0.678845,0.171429,[3 5] ; [2 2],[3.33333333 4.66666667] ; [1.66666667 2.33333333],0
a7,1,0.680724,0.169312,[10 14] ; [4 4],[10.5 13.5] ; [3.5 4.5],0
b5,1,0.680724,0.169312,[14 10] ; [4 4],[13.5 10.5] ; [4.5 3.5],0
s4,1,0.726226,0.122605,[ 2 22] ; [1 7],[ 2.25 21.75] ; [0.75 7.25],0
a3,1,0.767872,0.087119,[13 10] ; [5 3],[13.35483871  9.64516129] ; [4.64516129 3.35483871],0
d1,1,0.804997,0.060952,[ 5 19] ; [2 6],[ 5.25 18.75] ; [1.75 6.25],0
a4,1,0.829856,0.046176,[ 8 16] ; [3 5],[ 8.25 15.75] ; [2.75 5.25],0
s2,1,0.849304,0.036102,[ 6 18] ; [2 5],[ 6.19354839 17.80645161] ; [1.80645161 5.19354839],0
a6,1,1.0,0.0,[ 9 15] ; [3 5],[ 9. 15.] ; [3. 5.],0
a2,1,1.0,0.0,[ 3 21] ; [1 7],[ 3. 21.] ; [1. 7.],0
s1,1,1.0,0.0,[ 3 21] ; [1 7],[ 3. 21.] ; [1. 7.],0
d4,1,1.0,0.0,[15  9] ; [5 3],[15.  9.] ; [5. 3.],0
p1,1,1.0,0.0,[ 3 21] ; [1 7],[ 3. 21.] ; [1. 7.],0
