Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.525911,[205  56] ; [36 38],[187.7641791  73.2358209] ; [53.2358209 20.7641791],1
a3,1,5.2e-05,16.366122,[222  39] ; [48 27],[209.73214286  51.26785714] ; [60.26785714 14.73214286],1
s6,1,0.000179,14.039641,[230  28] ; [53 21],[219.92168675  38.07831325] ; [63.07831325 10.92168675],1
s3,1,0.000582,11.831448,[205  54] ; [44 30],[193.66666667  65.33333333] ; [55.33333333 18.66666667],1
p5,1,0.004279,8.161529,[ 49 208] ; [ 4 71],[ 41.02710843 215.97289157] ; [11.97289157 63.02710843],0
n5,1,0.010225,6.59535,[221  40] ; [53 21],[213.47462687  47.52537313] ; [60.52537313 13.47462687],0
s5,1,0.012448,6.245878,[125 125] ; [24 48],[115.68322981 134.31677019] ; [33.31677019 38.68322981],0
n6,1,0.031308,4.635999,[235  25] ; [61 14],[229.73134328  30.26865672] ; [66.26865672  8.73134328],0
u1,1,0.048324,3.898678,[ 67 195] ; [11 64],[ 60.64094955 201.35905045] ; [17.35905045 57.64094955],0
r2,1,0.053645,3.723713,[249  10] ; [67  7],[245.77777778  13.22222222] ; [70.22222222  3.77777778],0
v4,1,0.062015,3.482654,[254   6] ; [70  5],[251.46268657   8.53731343] ; [72.53731343  2.46268657],0
v3,1,0.065314,3.397027,[127 125] ; [27 44],[120.14860681 131.85139319] ; [33.85139319 37.14860681],0
b4,1,0.076179,3.144601,[141 121] ; [49 26],[147.71513353 114.28486647] ; [42.28486647 32.71513353],0
u3,1,0.083812,2.98938,[29 11] ; [14 13],[25.67164179 14.32835821] ; [17.32835821  9.67164179],0
p1,1,0.116947,2.457738,[ 30 230] ; [ 4 71],[ 26.3880597 233.6119403] ; [ 7.6119403 67.3880597],0
a7,1,0.117707,2.447573,[177  85] ; [57 17],[182.46428571  79.53571429] ; [51.53571429 22.46428571],0
n1,1,0.127775,2.319328,[30 24] ; [ 5 10],[27.39130435 26.60869565] ; [7.60869565 7.39130435],0
p11,1,0.128343,2.312436,[219  43] ; [68  7],[223.12759644  38.87240356] ; [63.87240356 11.12759644],0
u2,1,0.131923,2.269728,[28 12] ; [14 13],[25.07462687 14.92537313] ; [16.92537313 10.07462687],0
u4,1,0.237754,1.393861,[ 11 251] ; [ 1 74],[  9.32937685 252.67062315] ; [ 2.67062315 72.32937685],0
a1,1,0.242692,1.36489,[ 16 246] ; [ 2 73],[ 13.99406528 248.00593472] ; [ 4.00593472 70.99406528],0
n4,1,0.246906,1.340728,[221  41] ; [59 16],[217.68545994  44.31454006] ; [62.31454006 12.68545994],0
v2,1,0.265653,1.239057,[158  95] ; [38 31],[154.  99.] ; [42. 27.],0
n2,1,0.275678,1.188272,[44 11] ; [10  5],[42.42857143 12.57142857] ; [11.57142857  3.42857143],0
p8,1,0.326696,0.96195,[151 107] ; [48 26],[154.64457831 103.35542169] ; [44.35542169 29.64457831],0
p4,1,0.335936,0.925877,[179  82] ; [47 28],[175.55357143  85.44642857] ; [50.44642857 24.55357143],0
n3,1,0.340356,0.909091,[40 15] ; [9 6],[38.5 16.5] ; [10.5  4.5],0
p12,1,0.36502,0.820549,[ 35 226] ; [ 7 67],[ 32.72238806 228.27761194] ; [ 9.27761194 64.72238806],0
d3,1,0.381708,0.765194,[185  77] ; [49 26],[181.92284866  80.07715134] ; [52.07715134 22.92284866],0
d5,1,0.384055,0.757683,[219  42] ; [66  9],[221.38392857  39.61607143] ; [63.61607143 11.38392857],0
p2,1,0.387389,0.747122,[223  38] ; [67  8],[225.26785714  35.73214286] ; [64.73214286 10.26785714],0
a4,1,0.390623,0.737002,[130 132] ; [33 42],[126.72403561 135.27596439] ; [36.27596439 38.72403561],0
a2,1,0.46693,0.529231,[ 74 188] ; [18 57],[ 71.52522255 190.47477745] ; [20.47477745 54.52522255],0
v1,1,0.476085,0.507818,[162  92] ; [42 29],[159.43384615  94.56615385] ; [44.56615385 26.43384615],0
p6,1,0.477801,0.503878,[126 133] ; [33 42],[123.29640719 135.70359281] ; [35.70359281 39.29640719],0
b3,1,0.492979,0.470019,[ 86 101] ; [19 28],[ 83.91025641 103.08974359] ; [21.08974359 25.91025641],0
b2,1,0.492979,0.470019,[ 86 101] ; [19 28],[ 83.91025641 103.08974359] ; [21.08974359 25.91025641],0
d4,1,0.498356,0.458436,[224  37] ; [62 13],[222.16071429  38.83928571] ; [63.83928571 11.16071429],0
s4,1,0.512241,0.429487,[ 54 206] ; [13 62],[ 52. 208.] ; [15. 60.],0
r4,1,0.561267,0.337515,[243  19] ; [71  4],[244.11869436  17.88130564] ; [69.88130564  5.11869436],0
a5,1,0.610616,0.259278,[213  49] ; [59 16],[211.46587537  50.53412463] ; [60.53412463 14.46587537],0
d1,1,0.63507,0.225247,[174  88] ; [52 23],[175.70326409  86.29673591] ; [50.29673591 24.70326409],0
r3,1,0.635553,0.224605,[252  10] ; [73  2],[252.67062315   9.32937685] ; [72.32937685  2.67062315],0
d2,1,0.650603,0.205141,[146 116] ; [44 31],[147.71513353 114.28486647] ; [42.28486647 32.71513353],0
