Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,56.981242,[132  19] ; [31 47],[107.48034934  43.51965066] ; [55.51965066 22.48034934],1
r2,1,1e-06,24.723104,[144   7] ; [55 21],[132.37444934  18.62555066] ; [66.62555066  9.37444934],1
v4,1,1.3e-05,18.943002,[135  15] ; [52 26],[123.02631579  26.97368421] ; [63.97368421 14.02631579],1
r3,1,0.000124,14.733491,[134  16] ; [53 24],[123.56828194  26.43171806] ; [63.43171806 13.56828194],1
s8,1,0.000783,11.280735,[ 48 103] ; [ 9 69],[ 37.58515284 113.41484716] ; [19.41484716 58.58515284],1
d4,1,0.00113,10.601057,[122  28] ; [48 30],[111.84210526  38.15789474] ; [58.15789474 19.84210526],0
s6,1,0.001758,9.786683,[77 72] ; [23 54],[65.92920354 83.07079646] ; [34.07079646 42.92920354],0
a6,1,0.001857,9.685974,[107  44] ; [39 39],[96.27074236 54.72925764] ; [49.72925764 28.27074236],0
v2,1,0.002552,9.102904,[67 73] ; [20 55],[56.65116279 83.34883721] ; [30.34883721 44.65116279],0
d3,1,0.003812,8.371404,[96 55] ; [34 44],[85.72052402 65.27947598] ; [44.27947598 33.72052402],0
p1,1,0.005471,7.716923,[  7 143] ; [12 66],[ 12.5 137.5] ; [ 6.5 71.5],0
a5,1,0.007125,7.241206,[103  48] ; [39 39],[93.63318777 57.36681223] ; [48.36681223 29.63318777],0
p2,1,0.012441,6.246944,[92 59] ; [34 44],[83.08296943 67.91703057] ; [42.91703057 35.08296943],0
a2,1,0.014983,5.918522,[ 33 118] ; [ 7 71],[ 26.37554585 124.62445415] ; [13.62445415 64.37554585],0
d1,1,0.01832,5.565255,[77 74] ; [27 51],[68.57641921 82.42358079] ; [35.42358079 42.57641921],0
a7,1,0.020789,5.344396,[104  46] ; [42 36],[96.05263158 53.94736842] ; [49.94736842 28.05263158],0
u3,1,0.024991,5.02451,[29 19] ; [12 22],[24. 24.] ; [17. 17.],0
d5,1,0.03029,4.692742,[112  39] ; [47 31],[104.84279476  46.15720524] ; [54.15720524 23.84279476],0
a4,1,0.039591,4.235346,[68 82] ; [24 53],[60.79295154 89.20704846] ; [31.20704846 45.79295154],0
s3,1,0.051533,3.790861,[70 78] ; [26 51],[63.14666667 84.85333333] ; [32.85333333 44.14666667],0
b3,1,0.056098,3.649143,[27 54] ; [21 20],[31.86885246 49.13114754] ; [16.13114754 24.86885246],0
b2,1,0.056098,3.649143,[27 54] ; [21 20],[31.86885246 49.13114754] ; [16.13114754 24.86885246],0
a3,1,0.05681,3.628161,[103  46] ; [44 34],[96.48898678 52.51101322] ; [50.51101322 27.48898678],0
s7,1,0.06777,3.336231,[49 94] ; [17 59],[43.09589041 99.90410959] ; [22.90410959 53.09589041],0
u2,1,0.074702,3.176553,[26 21] ; [12 22],[22.04938272 24.95061728] ; [15.95061728 18.04938272],0
n4,1,0.096536,2.761854,[102  49] ; [44 34],[96.27074236 54.72925764] ; [49.72925764 28.27074236],0
a1,1,0.10326,2.654452,[  7 144] ; [ 8 70],[  9.89082969 141.10917031] ; [ 5.10917031 72.89082969],0
n1,1,0.113027,2.511378,[26 30] ; [ 9 22],[22.52873563 33.47126437] ; [12.47126437 18.52873563],0
s2,1,0.146632,2.106939,[54 94] ; [21 57],[49.11504425 98.88495575] ; [25.88495575 52.11504425],0
v1,1,0.160238,1.971981,[60 89] ; [23 52],[55.20982143 93.79017857] ; [27.79017857 47.20982143],0
n3,1,0.163012,1.946063,[34 18] ; [16 16],[30.95238095 21.04761905] ; [19.04761905 12.95238095],0
u1,1,0.260735,1.264849,[ 19 132] ; [ 6 72],[ 16.48471616 134.51528384] ; [ 8.51528384 69.48471616],0
p11,1,0.285741,1.13958,[98 53] ; [45 33],[94.29257642 56.70742358] ; [48.70742358 29.29257642],0
p12,1,0.336894,0.922214,[  8 141] ; [ 2 75],[  6.59292035 142.40707965] ; [ 3.40707965 73.59292035],0
s5,1,0.350695,0.870941,[ 31 113] ; [12 62],[ 28.40366972 115.59633028] ; [14.59633028 59.40366972],0
v3,1,0.352825,0.863271,[44 98] ; [19 57],[ 41.03669725 100.96330275] ; [21.96330275 54.03669725],0
n6,1,0.413862,0.667679,[106  44] ; [51 27],[103.28947368  46.71052632] ; [53.71052632 24.28947368],0
p10,1,0.431574,0.618585,[93 57] ; [43 33],[90.26548673 59.73451327] ; [45.73451327 30.26548673],0
s1,1,0.444041,0.585819,[  7 142] ; [ 2 75],[  5.93362832 143.06637168] ; [ 3.06637168 73.93362832],0
