Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.000885,11.054381,[2 4] ; [ 3 93],[0.29411765 5.70588235] ; [ 4.70588235 91.29411765],1
p8,1,0.051372,3.7961,[4 2] ; [27 67],[1.86 4.14] ; [29.14 64.86],0
p4,1,0.129983,2.292703,[4 2] ; [34 61],[2.25742574 3.74257426] ; [35.74257426 59.25742574],0
p10,1,0.16844,1.896774,[4 1] ; [45 48],[2.5 2.5] ; [46.5 46.5],0
p7,1,0.169061,1.891253,[4 2] ; [36 58],[2.4 3.6] ; [37.6 56.4],0
v1,1,0.208025,1.585116,[3 2] ; [30 62],[1.70103093 3.29896907] ; [31.29896907 60.70103093],0
d5,1,0.225628,1.468213,[5 1] ; [56 40],[3.58823529 2.41176471] ; [57.41176471 38.58823529],0
b3,1,0.228079,1.452798,[2 1] ; [19 39],[1.03278689 1.96721311] ; [19.96721311 38.03278689],0
b2,1,0.228079,1.452798,[2 1] ; [19 39],[1.03278689 1.96721311] ; [19.96721311 38.03278689],0
p9,1,0.25132,1.315948,[5 1] ; [55 37],[3.67346939 2.32653061] ; [56.32653061 35.67346939],0
s6,1,0.282298,1.155993,[1 5] ; [37 59],[2.23529412 3.76470588] ; [35.76470588 60.23529412],0
p3,1,0.299312,1.077258,[3 3] ; [28 66],[1.86 4.14] ; [29.14 64.86],0
d4,1,0.303149,1.060291,[5 1] ; [60 36],[3.82352941 2.17647059] ; [61.17647059 34.82352941],0
a7,1,0.321263,0.983796,[4 2] ; [44 52],[2.82352941 3.17647059] ; [45.17647059 50.82352941],0
p2,1,0.327311,0.959509,[4 1] ; [55 40],[2.95 2.05] ; [56.05 38.95],0
u2,1,0.329114,0.952381,[2 1] ; [16 26],[1.2 1.8] ; [16.8 25.2],0
d3,1,0.385978,0.751576,[4 2] ; [46 49],[2.97029703 3.02970297] ; [47.02970297 47.97029703],0
s2,1,0.397218,0.716733,[1 5] ; [32 64],[1.94117647 4.05882353] ; [31.05882353 64.94117647],0
b4,1,0.399998,0.708333,[4 2] ; [47 49],[3. 3.] ; [48. 48.],0
a6,1,0.457371,0.55232,[4 2] ; [49 47],[3.11764706 2.88235294] ; [49.88235294 46.11764706],0
d1,1,0.471037,0.519543,[3 3] ; [34 62],[2.17647059 3.82352941] ; [34.82352941 61.17647059],0
a4,1,0.532747,0.389148,[1 5] ; [27 68],[1.66336634 4.33663366] ; [26.33663366 68.66336634],0
b5,1,0.550531,0.356366,[4 2] ; [52 44],[3.29411765 2.70588235] ; [52.70588235 43.29411765],0
a2,1,0.560096,0.339538,[1 5] ; [ 9 87],[0.58823529 5.41176471] ; [ 9.41176471 86.58823529],0
s5,1,0.648575,0.207701,[1 4] ; [12 81],[0.66326531 4.33673469] ; [12.33673469 80.66326531],0
r3,1,0.708829,0.139449,[4 2] ; [56 39],[3.56435644 2.43564356] ; [56.43564356 38.56435644],0
n4,1,0.72378,0.1249,[4 2] ; [57 39],[3.58823529 2.41176471] ; [57.41176471 38.58823529],0
n3,1,0.729406,0.119658,[2 1] ; [22 17],[1.71428571 1.28571429] ; [22.28571429 16.71428571],0
d2,1,0.74607,0.104863,[2 4] ; [38 57],[2.37623762 3.62376238] ; [37.62376238 57.37623762],0
a3,1,0.781997,0.076573,[3 3] ; [53 42],[3.32673267 2.67326733] ; [52.67326733 42.32673267],0
n2,1,0.793657,0.068416,[2 1] ; [23 16],[1.78571429 1.21428571] ; [23.21428571 15.78571429],0
b1,1,0.803566,0.061869,[3 3] ; [53 43],[3.29411765 2.70588235] ; [52.70588235 43.29411765],0
s7,1,0.849442,0.036036,[2 4] ; [27 64],[1.79381443 4.20618557] ; [27.20618557 63.79381443],0
s8,1,0.851628,0.034985,[1 5] ; [19 77],[1.17647059 4.82352941] ; [18.82352941 77.17647059],0
v4,1,0.862646,0.029931,[4 2] ; [60 35],[3.8019802 2.1980198] ; [60.1980198 34.8019802],0
p6,1,0.868027,0.027611,[1 3] ; [20 73],[0.86597938 3.13402062] ; [20.13402062 72.86597938],0
v2,1,0.888377,0.019701,[2 4] ; [34 60],[2.16 3.84] ; [33.84 60.16],0
n5,1,0.903036,0.014842,[4 2] ; [61 34],[3.86138614 2.13861386] ; [61.13861386 33.86138614],0
n6,1,0.904952,0.014258,[3 2] ; [55 41],[2.87128713 2.12871287] ; [55.12871287 40.87128713],0
n1,1,0.926243,0.00857,[1 2] ; [12 27],[0.92857143 2.07142857] ; [12.07142857 26.92857143],0
s3,1,0.929653,0.007794,[2 4] ; [33 61],[2.1 3.9] ; [32.9 61.1],0
a5,1,1.0,0.0,[3 3] ; [48 48],[3. 3.] ; [48. 48.],0
