Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,75.328754,[226  77] ; [38 89],[186.02790698 116.97209302] ; [77.97209302 49.02790698],1
a3,1,0.0,34.746345,[252  52] ; [71 56],[227.82366589  76.17633411] ; [95.17633411 31.82366589],1
n4,1,0.0,26.122109,[258  45] ; [80 47],[238.17209302  64.82790698] ; [99.82790698 27.17209302],1
s6,1,2e-06,22.372252,[273  25] ; [93 32],[257.84397163  40.15602837] ; [108.15602837  16.84397163],1
n5,1,5.9e-05,16.138801,[252  50] ; [83 43],[236.37850467  65.62149533] ; [98.62149533 27.37850467],1
d2,1,0.000399,12.53493,[177 126] ; [50 76],[160.32867133 142.67132867] ; [66.67132867 59.32867133],1
a4,1,0.000463,12.260337,[162 143] ; [44 83],[145.43981481 159.56018519] ; [60.56018519 66.43981481],1
p6,1,0.000467,12.244714,[148 153] ; [38 86],[131.73176471 169.26823529] ; [54.26823529 69.73176471],1
s5,1,0.001094,10.661691,[156 132] ; [45 78],[140.84671533 147.15328467] ; [60.15328467 62.84671533],0
s3,1,0.002183,9.389078,[276  26] ; [102  24],[266.71962617  35.28037383] ; [111.28037383  14.71962617],0
p4,1,0.002241,9.340638,[206  97] ; [66 60],[192.11188811 110.88811189] ; [79.88811189 46.11188811],0
n6,1,0.002842,8.906026,[269  32] ; [98 27],[259.31220657  41.68779343] ; [107.68779343  17.31220657],0
p5,1,0.003609,8.470762,[ 48 252] ; [  7 118],[ 38.82352941 261.17647059] ; [ 16.17647059 108.82352941],0
a5,1,0.003678,8.436512,[244  61] ; [85 42],[232.28009259  72.71990741] ; [96.71990741 30.28009259],0
p3,1,0.006642,7.367365,[171 132] ; [53 73],[158.20979021 144.79020979] ; [65.79020979 60.20979021],0
p9,1,0.006769,7.333312,[276  26] ; [102  22],[267.97183099  34.02816901] ; [110.02816901  13.97183099],0
p7,1,0.007219,7.217711,[208  85] ; [70 52],[196.2746988  96.7253012] ; [81.7253012 40.2746988],0
d1,1,0.009719,6.685672,[208  97] ; [70 57],[196.27314815 108.72685185] ; [81.72685185 45.27314815],0
u1,1,0.013368,6.119692,[ 79 226] ; [ 19 108],[ 69.18981481 235.81018519] ; [28.81018519 98.18981481],0
a2,1,0.016078,5.794348,[ 92 213] ; [ 24 103],[ 81.89814815 223.10185185] ; [34.10185185 92.89814815],0
r1,1,0.020136,5.400042,[261  42] ; [97 29],[252.85314685  50.14685315] ; [105.14685315  20.85314685],0
v2,1,0.022136,5.235063,[185 110] ; [59 58],[174.70873786 120.29126214] ; [69.29126214 47.70873786],0
p8,1,0.024026,5.092723,[171 128] ; [57 69],[160.40470588 138.59529412] ; [67.59529412 58.40470588],0
p1,1,0.030937,4.65648,[ 35 268] ; [  6 119],[ 29.02570093 273.97429907] ; [ 11.97429907 113.02570093],0
n1,1,0.031878,4.605048,[31 29] ; [ 8 21],[26.29213483 33.70786517] ; [12.70786517 16.29213483],0
a7,1,0.032754,4.558587,[216  89] ; [101  24],[224.84883721  80.15116279] ; [92.15116279 32.84883721],0
u4,1,0.038348,4.289502,[ 15 290] ; [  1 126],[ 11.2962963 293.7037037] ; [  4.7037037 122.2962963],0
a8,1,0.040865,4.181584,[ 50 228] ; [ 12 109],[ 43.19799499 234.80200501] ; [ 18.80200501 102.19799499],0
v3,1,0.045659,3.994141,[136 156] ; [43 77],[126.86407767 165.13592233] ; [52.13592233 67.86407767],0
s1,1,0.051653,3.786967,[ 18 283] ; [  2 123],[ 14.1314554 286.8685446] ; [  5.8685446 119.1314554],0
d3,1,0.073804,3.196323,[221  82] ; [81 45],[213.3006993  89.6993007] ; [88.6993007 37.3006993],0
v1,1,0.109374,2.563245,[181 116] ; [64 58],[173.66348449 123.33651551] ; [71.33651551 50.66348449],0
a1,1,0.129791,2.295001,[ 21 284] ; [  4 123],[ 17.65046296 287.34953704] ; [  7.34953704 119.65046296],0
p2,1,0.189991,1.717691,[261  43] ; [101  24],[256.52214452  47.47785548] ; [105.47785548  19.52214452],0
v4,1,0.194168,1.685706,[300   4] ; [122   4],[298.34418605   5.65581395] ; [123.65581395   2.34418605],0
b1,1,0.196348,1.669331,[126 179] ; [44 83],[120.02314815 184.97685185] ; [49.97685185 77.02314815],0
r4,1,0.230625,1.437,[290  15] ; [117  10],[287.34953704  17.65046296] ; [119.65046296   7.34953704],0
b3,1,0.234682,1.412258,[ 88 120] ; [21 41],[ 83.97037037 124.02962963] ; [25.02962963 36.97037037],0
b2,1,0.234682,1.412258,[ 88 120] ; [21 41],[ 83.97037037 124.02962963] ; [25.02962963 36.97037037],0
p10,1,0.239728,1.382192,[263  40] ; [103  22],[259.10747664  43.89252336] ; [106.89252336  18.10747664],0
u3,1,0.246526,1.342884,[38 15] ; [33 21],[35.1682243 17.8317757] ; [35.8317757 18.1682243],0
u2,1,0.260926,1.263835,[33 19] ; [29 26],[30.13084112 21.86915888] ; [31.86915888 23.13084112],0
s4,1,0.264826,1.24335,[ 77 226] ; [25 98],[ 72.54929577 230.45070423] ; [29.45070423 93.54929577],0
d5,1,0.287632,1.130672,[257  45] ; [102  24],[253.31308411  48.68691589] ; [105.68691589  20.31308411],0
n3,1,0.379748,0.771518,[46 15] ; [20 10],[44.24175824 16.75824176] ; [21.75824176  8.24175824],0
a6,1,0.59367,0.28465,[194 108] ; [85 42],[196.40559441 105.59440559] ; [82.59440559 44.40559441],0
n2,1,0.61835,0.248193,[51 10] ; [23  6],[50.15555556 10.84444444] ; [23.84444444  5.15555556],0
p12,1,0.681417,0.168536,[ 33 271] ; [ 12 114],[ 31.81395349 272.18604651] ; [ 13.18604651 112.81395349],0
b5,1,0.832756,0.044592,[184 121] ; [78 49],[184.97685185 120.02314815] ; [77.02314815 49.97685185],0
b4,1,0.915623,0.011225,[177 128] ; [73 54],[176.50462963 128.49537037] ; [73.49537037 53.50462963],0
r3,1,0.916668,0.010948,[295   9] ; [123   4],[294.83062645   9.16937355] ; [123.16937355   3.83062645],0
d4,1,0.942204,0.005256,[260  42] ; [109  18],[259.76223776  42.23776224] ; [109.23776224  17.76223776],0
p11,1,0.990472,0.000143,[240  65] ; [100  27],[240.0462963  64.9537037] ; [99.9537037 27.0462963],0
