Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,128.52712,[ 6 72] ; [326 112],[50.18604651 27.81395349] ; [281.81395349 156.18604651],1
d4,1,0.0,73.142451,[41 37] ; [396  42],[66.05813953 11.94186047] ; [370.94186047  67.05813953],1
d2,1,0.0,32.183046,[18 60] ; [253 184],[41.04466019 36.95533981] ; [229.95533981 207.04466019],1
d3,1,0.0,27.701245,[43 35] ; [359  79],[60.76744186 17.23255814] ; [341.23255814  96.76744186],1
u1,1,4e-06,21.356614,[ 3 75] ; [124 314],[19.19767442 58.80232558] ; [107.80232558 330.19767442],1
a2,1,6e-06,20.517474,[ 8 70] ; [159 279],[25.24418605 52.75581395] ; [141.75581395 296.24418605],1
a4,1,8e-06,19.91098,[20 57] ; [234 203],[38.05058366 38.94941634] ; [215.94941634 221.05058366],1
a3,1,0.000286,13.162071,[44 32] ; [338  98],[56.703125 19.296875] ; [325.296875 110.703125],1
a5,1,0.000841,11.149047,[51 27] ; [359  79],[61.97674419 16.02325581] ; [348.02325581  89.97674419],1
s8,1,0.001505,10.071902,[21 55] ; [205 229],[33.67843137 42.32156863] ; [192.32156863 241.67843137],0
p2,1,0.002551,9.103727,[56 21] ; [378  60],[64.88932039 12.11067961] ; [369.11067961  68.88932039],0
p4,1,0.004727,7.981034,[38 38] ; [292 145],[48.88888889 27.11111111] ; [281.11111111 155.88888889],0
a6,1,0.024181,5.081631,[54 24] ; [352  85],[61.49126214 16.50873786] ; [344.50873786  92.49126214],0
p1,1,0.040473,4.197928,[13 64] ; [ 40 396],[ 7.95516569 69.04483431] ; [ 45.04483431 390.95516569],0
s6,1,0.066695,3.362541,[44 31] ; [297 131],[50.84493042 24.15506958] ; [290.15506958 137.84493042],0
p7,1,0.070551,3.270153,[42 34] ; [282 145],[48.95427435 27.04572565] ; [275.04572565 151.95427435],0
p3,1,0.10243,2.667295,[34 43] ; [237 200],[40.59727626 36.40272374] ; [230.40272374 206.59727626],0
p9,1,0.108322,2.578528,[60 16] ; [371  60],[64.60749507 11.39250493] ; [366.39250493  64.60749507],0
r3,1,0.130654,2.284717,[71  6] ; [417  17],[73.53424658  3.46575342] ; [414.46575342  19.53424658],0
n1,1,0.171778,1.867357,[8 5] ; [33 47],[5.7311828 7.2688172] ; [35.2688172 44.7311828],0
v2,1,0.235103,1.409717,[41 36] ; [254 166],[45.70422535 31.29577465] ; [249.29577465 170.70422535],0
u2,1,0.264437,1.24538,[16 17] ; [59 40],[18.75 14.25] ; [56.25 42.75],0
b1,1,0.293415,1.103884,[33 45] ; [158 280],[28.87209302 49.12790698] ; [162.12790698 275.87209302],0
a8,1,0.306698,1.044843,[10 63] ; [ 72 313],[13.069869 59.930131] ; [ 68.930131 316.069869],0
p10,1,0.315667,1.006814,[60 16] ; [363  71],[63.03529412 12.96470588] ; [359.96470588  74.03529412],0
s1,1,0.38146,0.765991,[ 4 72] ; [ 14 417],[ 2.69822485 73.30177515] ; [ 15.30177515 415.69822485],0
n3,1,0.394078,0.726322,[12  2] ; [61 20],[10.75789474  3.24210526] ; [62.24210526 18.75789474],0
s7,1,0.421414,0.64637,[33 39] ; [211 203],[36.14814815 35.85185185] ; [207.85185185 206.14814815],0
p5,1,0.448672,0.574004,[12 65] ; [ 54 380],[ 9.94520548 67.05479452] ; [ 56.05479452 377.94520548],0
r2,1,0.485199,0.487156,[74  4] ; [414  15],[75.07692308  2.92307692] ; [412.92307692  16.07692308],0
v3,1,0.518911,0.416056,[35 43] ; [172 248],[32.42168675 45.57831325] ; [174.57831325 245.42168675],0
b4,1,0.521571,0.410785,[44 34] ; [264 174],[46.55813953 31.44186047] ; [261.44186047 176.55813953],0
n5,1,0.545931,0.364657,[65 13] ; [373  61],[66.7265625 11.2734375] ; [371.2734375  62.7265625],0
v1,1,0.550226,0.356912,[40 35] ; [243 183],[42.36526946 32.63473054] ; [240.63473054 185.36526946],0
u4,1,0.571233,0.320624,[ 1 77] ; [ 10 427],[ 1.66601942 76.33398058] ; [  9.33398058 427.66601942],0
b2,1,0.613515,0.255087,[18 28] ; [ 97 178],[16.47975078 29.52024922] ; [ 98.52024922 176.47975078],0
b3,1,0.613515,0.255087,[18 28] ; [ 97 178],[16.47975078 29.52024922] ; [ 98.52024922 176.47975078],0
s5,1,0.6154,0.252386,[22 52] ; [136 280],[23.86122449 50.13877551] ; [134.13877551 281.86122449],0
