Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000136,14.552159,[29 42] ; [34 10],[38.89565217 32.10434783] ; [24.10434783 19.89565217],1
s8,1,0.000194,13.892929,[ 4 68] ; [14 31],[11.07692308 60.92307692] ; [ 6.92307692 38.07692308],1
s3,1,0.000623,11.705428,[15 56] ; [22 20],[23.24778761 47.75221239] ; [13.75221239 28.24778761],1
r4,1,0.000769,11.313623,[41 31] ; [39  6],[49.23076923 22.76923077] ; [30.76923077 14.23076923],1
p11,1,0.004776,7.9625,[41 31] ; [37  8],[48. 24.] ; [30. 15.],0
s2,1,0.00499,7.882986,[ 7 65] ; [13 30],[12.52173913 59.47826087] ; [ 7.47826087 35.52173913],0
s5,1,0.007984,7.037037,[ 2 70] ; [ 7 35],[ 5.68421053 66.31578947] ; [ 3.31578947 38.68421053],0
r3,1,0.011248,6.425664,[50 20] ; [41  4],[55.39130435 14.60869565] ; [35.60869565  9.39130435],0
s4,1,0.013967,6.042271,[ 5 67] ; [10 34],[ 9.31034483 62.68965517] ; [ 5.68965517 38.31034483],0
b4,1,0.019128,5.489736,[32 40] ; [30 15],[38.15384615 33.84615385] ; [23.84615385 21.15384615],0
v4,1,0.022509,5.205984,[54 16] ; [42  3],[58.43478261 11.56521739] ; [37.56521739  7.43478261],0
p10,1,0.029472,4.739805,[32 37] ; [29 14],[37.58035714 31.41964286] ; [23.41964286 19.58035714],0
a6,1,0.035129,4.438876,[32 40] ; [29 16],[37.53846154 34.46153846] ; [23.46153846 21.53846154],0
d5,1,0.03742,4.331179,[24 47] ; [24 21],[29.37931034 41.62068966] ; [18.62068966 26.37931034],0
b3,1,0.052282,3.766714,[14 28] ; [ 3 22],[10.65671642 31.34328358] ; [ 6.34328358 18.65671642],0
b2,1,0.052282,3.766714,[14 28] ; [ 3 22],[10.65671642 31.34328358] ; [ 6.34328358 18.65671642],0
p3,1,0.054888,3.6855,[21 51] ; [21 24],[25.84615385 46.15384615] ; [16.15384615 28.84615385],0
p9,1,0.06492,3.407022,[40 29] ; [33 11],[44.57522124 24.42477876] ; [28.42477876 15.57522124],0
p1,1,0.066042,3.378749,[11 60] ; [ 2 43],[ 7.95689655 63.04310345] ; [ 5.04310345 39.95689655],0
p4,1,0.066829,3.359236,[23 49] ; [22 23],[27.69230769 44.30769231] ; [17.30769231 27.69230769],0
v2,1,0.07993,3.06633,[19 48] ; [18 22],[23.1682243 43.8317757] ; [13.8317757 26.1682243],0
r2,1,0.119448,2.424543,[55 16] ; [40  5],[58.14655172 12.85344828] ; [36.85344828  8.14655172],0
n4,1,0.119572,2.422916,[42 29] ; [33 12],[45.90517241 25.09482759] ; [29.09482759 15.90517241],0
a8,1,0.125038,2.353055,[ 5 60] ; [ 7 33],[ 7.42857143 57.57142857] ; [ 4.57142857 35.42857143],0
d2,1,0.128404,2.311694,[18 54] ; [ 6 39],[14.76923077 57.23076923] ; [ 9.23076923 35.76923077],0
b1,1,0.181123,1.788383,[33 39] ; [15 30],[29.53846154 42.46153846] ; [18.46153846 26.53846154],0
a4,1,0.210299,1.569364,[17 55] ; [ 6 37],[14.4 57.6] ; [ 8.6 34.4],0
n5,1,0.221937,1.491803,[46 25] ; [34 11],[48.96551724 22.03448276] ; [31.03448276 13.96551724],0
n6,1,0.221937,1.491803,[46 25] ; [34 11],[48.96551724 22.03448276] ; [31.03448276 13.96551724],0
u3,1,0.234567,1.412952,[15 27] ; [14 14],[17.4 24.6] ; [11.6 16.4],0
v3,1,0.259796,1.269841,[15 55] ; [13 29],[17.5 52.5] ; [10.5 31.5],0
n3,1,0.266521,1.234568,[19  8] ; [8 1],[20.25  6.75] ; [6.75 2.25],0
s1,1,0.267513,1.229456,[ 5 65] ; [ 1 42],[ 3.71681416 66.28318584] ; [ 2.28318584 40.71681416],0
u2,1,0.270166,1.215906,[14 28] ; [13 15],[16.2 25.8] ; [10.8 17.2],0
p12,1,0.279838,1.167878,[ 3 69] ; [ 4 40],[ 4.34482759 67.65517241] ; [ 2.65517241 41.34482759],0
a7,1,0.293739,1.102404,[35 35] ; [27 18],[37.73913043 32.26086957] ; [24.26086957 20.73913043],0
p5,1,0.314705,1.010828,[ 2 68] ; [ 3 41],[ 3.07017544 66.92982456] ; [ 1.92982456 42.07017544],0
p7,1,0.445939,0.580953,[31 38] ; [23 21],[32.97345133 36.02654867] ; [21.02654867 22.97345133],0
n2,1,0.451946,0.565767,[18 10] ; [7 2],[18.91891892  9.08108108] ; [6.08108108 2.91891892],0
d3,1,0.517776,0.41832,[15 55] ; [12 33],[16.43478261 53.56521739] ; [10.56521739 34.43478261],0
p2,1,0.543033,0.369946,[45 26] ; [31 14],[46.51724138 24.48275862] ; [29.48275862 15.51724138],0
a5,1,0.610928,0.258826,[27 45] ; [19 26],[28.30769231 43.69230769] ; [17.69230769 27.30769231],0
p6,1,0.674102,0.176842,[15 55] ; [ 8 36],[14.12280702 55.87719298] ; [ 8.87719298 35.12280702],0
a3,1,0.701347,0.147074,[30 41] ; [17 27],[29.0173913 41.9826087] ; [17.9826087 26.0173913],0
u1,1,0.735126,0.114457,[ 1 71] ; [ 1 44],[ 1.23076923 70.76923077] ; [ 0.76923077 44.23076923],0
b5,1,0.744489,0.10622,[41 31] ; [27 18],[41.84615385 30.15384615] ; [26.15384615 18.84615385],0
n1,1,0.748737,0.102595,[11 17] ; [3 6],[10.59459459 17.40540541] ; [3.40540541 5.59459459],0
p8,1,0.796481,0.066514,[25 44] ; [17 27],[25.6460177 43.3539823] ; [16.3539823 27.6460177],0
v1,1,0.949566,0.004001,[27 45] ; [16 26],[27.15789474 44.84210526] ; [15.84210526 26.15789474],0
a2,1,0.953815,0.003354,[ 5 67] ; [ 3 42],[ 4.92307692 67.07692308] ; [ 3.07692308 41.92307692],0
