Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,232.397433,[291 103] ; [ 34 227],[195.49618321 198.50381679] ; [129.50381679 131.49618321],1
d4,1,0.0,165.873771,[387   7] ; [155 106],[326.02748092  67.97251908] ; [215.97251908  45.02748092],1
d5,1,0.0,163.72561,[387   8] ; [154 106],[326.2519084  68.7480916] ; [214.7480916  45.2519084],1
d3,1,0.0,163.649245,[354  42] ; [112 148],[281.30487805 114.69512195] ; [184.69512195  75.30487805],1
a4,1,0.0,74.744767,[233 162] ; [ 64 196],[179.10687023 215.89312977] ; [117.89312977 142.10687023],1
a2,1,0.0,73.528413,[144 252] ; [ 18 243],[ 97.64383562 298.35616438] ; [ 64.35616438 196.64383562],1
a5,1,0.0,63.816357,[340  56] ; [152 109],[296.54794521  99.45205479] ; [195.45205479  65.54794521],1
u1,1,0.0,61.660504,[114 282] ; [ 11 250],[ 75.34246575 320.65753425] ; [ 49.65753425 211.34246575],1
a3,1,0.0,42.316001,[323  71] ; [153 107],[286.76452599 107.23547401] ; [189.23547401  70.76452599],1
r1,1,2e-06,22.678558,[342  52] ; [186  73],[318.57886677  75.42113323] ; [209.42113323  49.57886677],1
a6,1,2e-06,22.244465,[295 100] ; [149 112],[267.34756098 127.65243902] ; [176.65243902  84.34756098],1
p4,1,0.000112,14.929228,[282 112] ; [148 112],[259.05198777 134.94801223] ; [170.94801223  89.05198777],1
s2,1,0.000144,14.451192,[228 162] ; [112 147],[204.31432974 185.68567026] ; [135.68567026 123.31432974],1
r4,1,0.000271,13.263012,[374  22] ; [225  36],[361.04109589  34.95890411] ; [237.95890411  23.04109589],1
s8,1,0.000359,12.736164,[202 190] ; [ 97 163],[179.76687117 212.23312883] ; [119.23312883 140.76687117],1
n4,1,0.000679,11.545191,[341  55] ; [196  63],[324.65954198  71.34045802] ; [212.34045802  46.65954198],1
v3,1,0.000912,10.998476,[177 205] ; [ 86 173],[156.73322933 225.26677067] ; [106.26677067 152.73322933],1
v2,1,0.001005,10.81805,[241 144] ; [124 127],[220.95125786 164.04874214] ; [144.04874214 106.95125786],0
a7,1,0.003919,8.320881,[307  88] ; [175  84],[291.11620795 103.88379205] ; [190.88379205  68.11620795],0
p3,1,0.004759,7.968955,[229 166] ; [122 139],[211.34908537 183.65091463] ; [139.65091463 121.34908537],0
v1,1,0.00626,7.473842,[233 153] ; [126 129],[216.18408736 169.81591264] ; [142.81591264 112.18408736],0
p6,1,0.007043,7.261916,[176 214] ; [ 89 169],[159.49074074 230.50925926] ; [105.50925926 152.49074074],0
s5,1,0.009304,6.763471,[151 226] ; [ 76 178],[135.62440571 241.37559429] ; [ 91.37559429 162.62440571],0
r2,1,0.01199,6.312349,[378  13] ; [238  20],[371.11864407  19.88135593] ; [244.88135593  13.11864407],0
p8,1,0.020708,5.351215,[243 145] ; [138 120],[228.83591331 159.16408669] ; [152.16408669 105.83591331],0
r3,1,0.021095,5.318924,[383   9] ; [245  15],[377.57055215  14.42944785] ; [250.42944785   9.57055215],0
p1,1,0.031208,4.641508,[ 44 352] ; [ 16 244],[ 36.2195122 359.7804878] ; [ 23.7804878 236.2195122],0
n5,1,0.032801,4.556132,[330  65] ; [199  60],[319.5030581  75.4969419] ; [209.4969419  49.5030581],0
v4,1,0.035163,4.43723,[385   9] ; [246  14],[380.14373089  13.85626911] ; [250.85626911   9.14373089],0
s7,1,0.043435,4.07841,[208 170] ; [117 133],[195.62101911 182.37898089] ; [129.37898089 120.62101911],0
p10,1,0.04825,3.901273,[347  46] ; [212  44],[338.50077042  54.49922958] ; [220.49922958  35.50077042],0
u4,1,0.048775,3.883086,[ 12 383] ; [  2 259],[  8.42987805 386.57012195] ; [  5.57012195 255.42987805],0
p12,1,0.049664,3.852772,[ 40 354] ; [ 15 244],[ 33.18529862 360.81470138] ; [ 21.81470138 237.18529862],0
u3,1,0.056533,3.636281,[45 28] ; [50 56],[38.74301676 34.25698324] ; [56.25698324 49.74301676],0
p9,1,0.065299,3.397416,[355  35] ; [223  35],[347.87037037  42.12962963] ; [230.12962963  27.87037037],0
s3,1,0.068806,3.311281,[234 155] ; [136 121],[222.80185759 166.19814241] ; [147.19814241 109.80185759],0
p11,1,0.098938,2.722578,[338  58] ; [210  51],[330.30136986  65.69863014] ; [217.69863014  43.30136986],0
s6,1,0.10767,2.588095,[275 111] ; [165  88],[265.79029734 120.20970266] ; [174.20970266  78.79029734],0
b5,1,0.176121,1.830052,[244 152] ; [147 114],[235.67123288 160.32876712] ; [155.32876712 105.67123288],0
u2,1,0.289543,1.121743,[41 32] ; [51 55],[37.51955307 35.48044693] ; [54.48044693 51.51955307],0
b2,1,0.340833,0.907295,[100 145] ; [54 96],[ 95.51898734 149.48101266] ; [58.48101266 91.51898734],0
b3,1,0.340833,0.907295,[100 145] ; [54 96],[ 95.51898734 149.48101266] ; [58.48101266 91.51898734],0
a1,1,0.401987,0.702376,[ 19 377] ; [  9 252],[ 16.87671233 379.12328767] ; [ 11.12328767 249.87671233],0
n1,1,0.409727,0.679593,[24 49] ; [25 38],[26.30147059 46.69852941] ; [22.69852941 40.30147059],0
s4,1,0.447937,0.575866,[ 66 323] ; [ 38 220],[ 62.52859351 326.47140649] ; [ 41.47140649 216.52859351],0
p5,1,0.480795,0.49706,[ 56 339] ; [ 32 229],[ 52.98780488 342.01219512] ; [ 35.01219512 225.98780488],0
p7,1,0.50829,0.437585,[273 114] ; [175  82],[269.2173913 117.7826087] ; [178.7826087  78.2173913],0
n2,1,0.513458,0.427015,[52 21] ; [48 15],[53.67647059 19.32352941] ; [46.32352941 16.67647059],0
a8,1,0.720226,0.128276,[ 54 295] ; [ 35 208],[ 52.46790541 296.53209459] ; [ 36.53209459 206.46790541],0
n3,1,0.82894,0.046682,[54 20] ; [47 16],[54.55474453 19.44525547] ; [46.44525547 16.55474453],0
b4,1,0.840335,0.040588,[229 167] ; [153 108],[230.24657534 165.75342466] ; [151.75342466 109.24657534],0
s1,1,0.867988,0.027627,[ 10 382] ; [  6 250],[  9.67901235 382.32098765] ; [  6.32098765 249.67901235],0
b1,1,0.976181,0.000891,[137 259] ; [ 90 171],[136.82191781 259.17808219] ; [ 90.17808219 170.82191781],0
