Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.946851,[42 22] ; [13 45],[28.85245902 35.14754098] ; [26.14754098 31.85245902],1
p6,1,2e-06,22.847788,[28 38] ; [ 3 55],[16.5 49.5] ; [14.5 43.5],1
p4,1,4.4e-05,16.703615,[42 24] ; [16 43],[30.624 35.376] ; [27.376 31.624],1
p2,1,7.5e-05,15.679643,[57  9] ; [32 27],[46.992 19.008] ; [42.008 16.992],1
p3,1,0.000282,13.186039,[38 28] ; [15 44],[27.984 38.016] ; [25.016 33.984],1
a7,1,0.003587,8.481864,[44 22] ; [24 35],[35.904 30.096] ; [32.096 26.904],0
r3,1,0.009839,6.663885,[58  8] ; [40 18],[52.16129032 13.83870968] ; [45.83870968 12.16129032],0
p11,1,0.010797,6.498385,[52 14] ; [34 25],[45.408 20.592] ; [40.592 18.408],0
v4,1,0.019265,5.477319,[61  5] ; [45 13],[56.41935484  9.58064516] ; [49.58064516  8.41935484],0
v2,1,0.020507,5.368193,[29 34] ; [14 41],[22.95762712 40.04237288] ; [20.04237288 34.95762712],0
s8,1,0.022196,5.230318,[17 48] ; [ 6 53],[12.05645161 52.94354839] ; [10.94354839 48.05645161],0
n3,1,0.028558,4.794034,[17  2] ; [13  9],[13.90243902  5.09756098] ; [16.09756098  5.90243902],0
s3,1,0.036138,4.390572,[22 43] ; [10 48],[16.91056911 48.08943089] ; [15.08943089 42.91056911],0
b3,1,0.036485,4.374285,[ 9 32] ; [14 17],[13.09722222 27.90277778] ; [ 9.90277778 21.09722222],0
b2,1,0.036485,4.374285,[ 9 32] ; [14 17],[13.09722222 27.90277778] ; [ 9.90277778 21.09722222],0
p5,1,0.040835,4.182866,[ 9 56] ; [ 2 57],[ 5.76612903 59.23387097] ; [ 5.23387097 53.76612903],0
u2,1,0.043916,4.059793,[22 17] ; [10 21],[17.82857143 21.17142857] ; [14.17142857 16.82857143],0
s7,1,0.045088,4.015332,[16 43] ; [ 7 50],[11.69827586 47.30172414] ; [11.30172414 45.69827586],0
r4,1,0.04754,3.92618,[52 14] ; [37 22],[46.992 19.008] ; [42.008 16.992],0
a1,1,0.069203,3.301828,[ 1 65] ; [ 5 54],[ 3.168 62.832] ; [ 2.832 56.168],0
b1,1,0.073411,3.205064,[34 32] ; [21 38],[29.04 36.96] ; [25.96 33.04],0
p10,1,0.089326,2.88647,[44 21] ; [30 27],[39.42622951 25.57377049] ; [34.57377049 22.42622951],0
s5,1,0.089819,2.877613,[11 54] ; [ 4 54],[ 7.92682927 57.07317073] ; [ 7.07317073 50.92682927],0
a4,1,0.117885,2.445202,[19 46] ; [10 48],[15.32520325 49.67479675] ; [13.67479675 44.32520325],0
r1,1,0.169199,1.890026,[41 24] ; [30 29],[37.21774194 27.78225806] ; [33.78225806 25.21774194],0
d3,1,0.169203,1.889989,[19 46] ; [11 48],[15.72580645 49.27419355] ; [14.27419355 44.72580645],0
p1,1,0.171126,1.873048,[11 55] ; [ 5 54],[ 8.448 57.552] ; [ 7.552 51.448],0
p12,1,0.193571,1.690224,[ 6 60] ; [ 2 57],[ 4.224 61.776] ; [ 3.776 55.224],0
s4,1,0.209957,1.57172,[ 9 57] ; [ 4 55],[ 6.864 59.136] ; [ 6.136 52.864],0
n6,1,0.232693,1.424324,[49 17] ; [38 21],[45.936 20.064] ; [41.064 17.936],0
s6,1,0.252921,1.307095,[27 37] ; [19 40],[23.93495935 40.06504065] ; [22.06504065 36.93495935],0
a8,1,0.25913,1.273399,[ 4 58] ; [ 7 49],[ 5.77966102 56.22033898] ; [ 5.22033898 50.77966102],0
a5,1,0.306716,1.044764,[34 32] ; [25 34],[31.152 34.848] ; [27.848 31.152],0
d5,1,0.327862,0.957323,[28 38] ; [20 39],[25.344 40.656] ; [22.656 36.344],0
a3,1,0.360916,0.834702,[27 39] ; [28 29],[29.51219512 36.48780488] ; [25.48780488 31.51219512],0
b5,1,0.363575,0.825508,[40 26] ; [31 28],[37.488 28.512] ; [33.512 25.488],0
d2,1,0.364858,0.821101,[18 48] ; [12 47],[15.84 50.16] ; [14.16 44.84],0
u3,1,0.368019,0.810344,[18 21] ; [11 20],[16.15714286 22.84285714] ; [12.84285714 18.15714286],0
p9,1,0.44673,0.578935,[46 19] ; [36 20],[44.04958678 20.95041322] ; [37.95041322 18.04958678],0
a2,1,0.450929,0.568315,[ 7 59] ; [ 4 55],[ 5.808 60.192] ; [ 5.192 53.808],0
v3,1,0.4777,0.50411,[20 46] ; [14 43],[18.24390244 47.75609756] ; [15.75609756 41.24390244],0
a6,1,0.572121,0.319146,[38 28] ; [31 28],[36.432 29.568] ; [32.568 26.432],0
r2,1,0.596828,0.279807,[55 11] ; [47 12],[53.856 12.144] ; [48.144 10.856],0
d1,1,0.626266,0.237159,[ 2 64] ; [ 1 58],[ 1.584 64.416] ; [ 1.416 57.584],0
n4,1,0.678555,0.171757,[47 19] ; [40 19],[45.936 20.064] ; [41.064 17.936],0
b4,1,0.791979,0.06956,[34 32] ; [29 30],[33.264 32.736] ; [29.736 29.264],0
n2,1,0.810529,0.057477,[12  7] ; [16  8],[12.37209302  6.62790698] ; [15.62790698  8.37209302],0
n5,1,0.814892,0.054812,[48 18] ; [44 15],[48.576 17.424] ; [43.424 15.576],0
s1,1,0.918615,0.01044,[ 3 61] ; [ 3 56],[ 3.12195122 60.87804878] ; [ 2.87804878 56.12195122],0
n1,1,0.976903,0.000838,[ 8 11] ; [10 14],[ 7.95348837 11.04651163] ; [10.04651163 13.95348837],0
v1,1,0.997547,9e-06,[25 38] ; [23 35],[24.99173554 38.00826446] ; [23.00826446 34.99173554],0
