Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.230977,[76 17] ; [51 55],[59.35175879 33.64824121] ; [67.64824121 38.35175879],1
s6,1,2e-06,22.19064,[86  6] ; [70 36],[72.48484848 19.51515152] ; [83.51515152 22.48484848],1
s4,1,3.7e-05,16.999314,[33 58] ; [12 93],[20.89285714 70.10714286] ; [24.10714286 80.89285714],1
s7,1,0.000256,13.371176,[70 21] ; [52 49],[57.82291667 33.17708333] ; [64.17708333 36.82291667],1
p10,1,0.000525,12.024971,[90  3] ; [85 20],[82.1969697 10.8030303] ; [92.8030303 12.1969697],1
s3,1,0.000753,11.35369,[71 22] ; [56 49],[59.65151515 33.34848485] ; [67.34848485 37.65151515],1
p5,1,0.003247,8.663147,[22 71] ; [ 9 97],[14.48743719 78.51256281] ; [16.51256281 89.48743719],0
s8,1,0.006358,7.445946,[66 26] ; [56 50],[56.68686869 35.31313131] ; [65.31313131 40.68686869],0
a5,1,0.010628,6.526432,[88  5] ; [88 18],[82.25125628 10.74874372] ; [93.74874372 12.25125628],0
p2,1,0.027886,4.835075,[79 14] ; [100   6],[83.65326633  9.34673367] ; [95.34673367 10.65326633],0
p9,1,0.029998,4.70938,[91  2] ; [95 10],[87.36363636  5.63636364] ; [98.63636364  6.36363636],0
a3,1,0.045824,3.98807,[81 11] ; [81 24],[75.65482234 16.34517766] ; [86.34517766 18.65482234],0
r4,1,0.0476,3.924044,[92  1] ; [99  7],[89.26130653  3.73869347] ; [101.73869347   4.26130653],0
v1,1,0.052107,3.772343,[69 24] ; [63 40],[62.63265306 30.36734694] ; [69.36734694 33.63265306],0
p1,1,0.064373,3.420966,[17 75] ; [10 96],[12.54545455 79.45454545] ; [14.45454545 91.54545455],0
p3,1,0.099128,2.719521,[69 23] ; [68 38],[63.65656566 28.34343434] ; [73.34343434 32.65656566],0
b5,1,0.129643,2.296778,[48 45] ; [66 40],[53.27638191 39.72361809] ; [60.72361809 45.27638191],0
p7,1,0.134518,2.239569,[80 12] ; [82 22],[76.04081633 15.95918367] ; [85.95918367 18.04081633],0
n4,1,0.155091,2.021449,[78 15] ; [96 10],[81.31658291 11.68341709] ; [92.68341709 13.31658291],0
a7,1,0.176274,1.828762,[66 27] ; [84 22],[70.10050251 22.89949749] ; [79.89949749 26.10050251],0
n1,1,0.179848,1.79888,[11  9] ; [ 6 12],[ 8.94736842 11.05263158] ; [8.05263158 9.94736842],0
b4,1,0.195057,1.679004,[61 32] ; [60 46],[56.54773869 36.45226131] ; [64.45226131 41.54773869],0
u4,1,0.208532,1.581587,[ 2 91] ; [  6 100],[ 3.73869347 89.26130653] ; [  4.26130653 101.73869347],0
b1,1,0.212225,1.556186,[34 59] ; [48 58],[38.32160804 54.67839196] ; [43.67839196 62.32160804],0
a6,1,0.227036,1.459336,[57 34] ; [75 31],[60.97461929 30.02538071] ; [71.02538071 34.97461929],0
