Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000675,11.5557,[35 13] ; [35 48],[25.64885496 22.35114504] ; [44.35114504 38.64885496],1
r1,1,0.018311,5.566185,[36 12] ; [45 38],[29.67938931 18.32061069] ; [51.32061069 31.67938931],0
p11,1,0.018311,5.566185,[36 12] ; [45 38],[29.67938931 18.32061069] ; [51.32061069 31.67938931],0
r4,1,0.046128,3.976931,[41  7] ; [58 25],[36.27480916 11.72519084] ; [62.72519084 20.27480916],0
a4,1,0.061096,3.507371,[21 27] ; [23 60],[16.1221374 31.8778626] ; [27.8778626 55.1221374],0
a2,1,0.092058,2.838009,[ 8 40] ; [ 6 77],[ 5.12977099 42.87022901] ; [ 8.87022901 74.12977099],0
n2,1,0.13007,2.291667,[5 7] ; [22 11],[7.2 4.8] ; [19.8 13.2],0
b4,1,0.163073,1.945498,[32 16] ; [45 38],[28.21374046 19.78625954] ; [48.78625954 34.21374046],0
a3,1,0.167122,1.90857,[30 18] ; [41 41],[26.21538462 21.78461538] ; [44.78461538 37.21538462],0
u3,1,0.180933,1.789941,[9 9] ; [28 13],[11.28813559  6.71186441] ; [25.71186441 15.28813559],0
s5,1,0.188029,1.732992,[ 9 36] ; [25 56],[12.14285714 32.85714286] ; [21.85714286 59.14285714],0
b2,1,0.237982,1.392506,[11 21] ; [10 35],[ 8.72727273 23.27272727] ; [12.27272727 32.72727273],0
b3,1,0.237982,1.392506,[11 21] ; [10 35],[ 8.72727273 23.27272727] ; [12.27272727 32.72727273],0
a8,1,0.242256,1.367418,[ 5 41] ; [ 4 73],[ 3.36585366 42.63414634] ; [ 5.63414634 71.36585366],0
p3,1,0.253697,1.30283,[21 27] ; [28 55],[17.95419847 30.04580153] ; [31.04580153 51.95419847],0
p8,1,0.257772,1.280683,[16 32] ; [36 47],[19.05343511 28.94656489] ; [32.94656489 50.05343511],0
v3,1,0.272931,1.201955,[ 9 37] ; [10 71],[ 6.88188976 39.11811024] ; [12.11811024 68.88188976],0
p5,1,0.275526,1.189024,[ 3 45] ; [ 2 80],[ 1.84615385 46.15384615] ; [ 3.15384615 78.84615385],0
s7,1,0.276029,1.186539,[16 28] ; [21 57],[13.3442623 30.6557377] ; [23.6557377 54.3442623],0
a1,1,0.298549,1.080662,[ 1 47] ; [ 5 78],[ 2.19847328 45.80152672] ; [ 3.80152672 79.19847328],0
d5,1,0.317748,0.998193,[34 14] ; [51 31],[31.38461538 16.61538462] ; [53.61538462 28.38461538],0
b5,1,0.340463,0.908688,[26 22] ; [52 31],[28.58015267 19.41984733] ; [49.41984733 33.58015267],0
p2,1,0.351859,0.866743,[37 11] ; [57 25],[34.70769231 13.29230769] ; [59.29230769 22.70769231],0
n1,1,0.36032,0.836777,[ 2 10] ; [10 23],[3.2 8.8] ; [ 8.8 24.2],0
r2,1,0.367229,0.81302,[40  6] ; [67 16],[38.15503876  7.84496124] ; [68.84496124 14.15503876],0
u1,1,0.418346,0.654957,[ 4 44] ; [ 4 79],[ 2.93129771 45.06870229] ; [ 5.06870229 77.93129771],0
d4,1,0.466552,0.530132,[38 10] ; [61 22],[36.27480916 11.72519084] ; [62.72519084 20.27480916],0
d2,1,0.481007,0.496578,[15 33] ; [31 52],[16.85496183 31.14503817] ; [29.14503817 53.85496183],0
p1,1,0.487759,0.481467,[ 2 45] ; [ 6 76],[ 2.91472868 44.08527132] ; [ 5.08527132 76.91472868],0
s8,1,0.549816,0.357646,[14 34] ; [20 62],[12.55384615 35.44615385] ; [21.44615385 60.55384615],0
a6,1,0.59879,0.276824,[26 22] ; [41 42],[24.54961832 23.45038168] ; [42.45038168 40.54961832],0
b1,1,0.599882,0.275174,[18 30] ; [35 48],[19.41984733 28.58015267] ; [33.58015267 49.41984733],0
s6,1,0.605417,0.266904,[24 23] ; [38 44],[22.58914729 24.41085271] ; [39.41085271 42.58914729],0
r3,1,0.620394,0.245313,[42  6] ; [70 13],[41.03816794  6.96183206] ; [70.96183206 12.03816794],0
p6,1,0.644807,0.21251,[13 35] ; [19 62],[11.90697674 36.09302326] ; [20.09302326 60.90697674],0
v4,1,0.645238,0.211957,[42  5] ; [71 11],[41.17054264  5.82945736] ; [71.82945736 10.17054264],0
p4,1,0.654783,0.199923,[21 27] ; [33 50],[19.78625954 28.21374046] ; [34.21374046 48.78625954],0
p7,1,0.680894,0.169122,[24 24] ; [43 37],[25.125 22.875] ; [41.875 38.125],0
p12,1,0.681264,0.168707,[ 1 46] ; [ 1 82],[ 0.72307692 46.27692308] ; [ 1.27692308 81.72307692],0
s4,1,0.688883,0.160297,[ 9 39] ; [18 65],[ 9.89312977 38.10687023] ; [17.10687023 65.89312977],0
s3,1,0.702194,0.1462,[21 25] ; [35 48],[19.96899225 26.03100775] ; [36.03100775 46.96899225],0
n3,1,0.708597,0.139683,[8 3] ; [22 11],[7.5 3.5] ; [22.5 10.5],0
s2,1,0.787561,0.072619,[17 30] ; [32 51],[17.71538462 29.28461538] ; [31.28461538 51.71538462],0
d1,1,0.798338,0.06528,[18 30] ; [33 50],[18.6870229 29.3129771] ; [32.3129771 50.6870229],0
v1,1,0.806033,0.060293,[14 34] ; [22 59],[13.39534884 34.60465116] ; [22.60465116 58.39534884],0
p10,1,0.808932,0.058469,[28 20] ; [49 32],[28.65116279 19.34883721] ; [48.34883721 32.65116279],0
