Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.420785,[72 22] ; [ 4 21],[60.03361345 33.96638655] ; [15.96638655  9.03361345],1
s4,1,0.289348,1.122654,[11 82] ; [ 5 20],[12.61016949 80.38983051] ; [ 3.38983051 21.61016949],0
u4,1,0.310089,1.030295,[ 1 93] ; [ 1 24],[ 1.57983193 92.42016807] ; [ 0.42016807 24.57983193],0
v2,1,0.32797,0.956897,[31 56] ; [ 6 18],[29. 58.] ; [ 8. 16.],0
b4,1,0.495273,0.46505,[56 38] ; [13 12],[54.50420168 39.49579832] ; [14.49579832 10.50420168],0
p12,1,0.53346,0.387797,[ 7 86] ; [ 1 24],[ 6.30508475 86.69491525] ; [ 1.69491525 23.30508475],0
d1,1,0.536943,0.381235,[35 59] ; [11 14],[36.33613445 57.66386555] ; [ 9.66386555 15.33613445],0
b2,1,0.554044,0.350122,[26 32] ; [10  9],[27.11688312 30.88311688] ; [ 8.88311688 10.11688312],0
b3,1,0.554044,0.350122,[26 32] ; [10  9],[27.11688312 30.88311688] ; [ 8.88311688 10.11688312],0
n4,1,0.569163,0.324085,[66 28] ; [19  6],[67.14285714 26.85714286] ; [17.85714286  7.14285714],0
d2,1,0.603824,0.269267,[41 52] ; [12 12],[42.12820513 50.87179487] ; [10.87179487 13.12820513],0
n1,1,0.611151,0.258502,[16 22] ; [7 7],[16.80769231 21.19230769] ; [6.19230769 7.80769231],0
p5,1,0.780939,0.077337,[ 5 88] ; [ 1 24],[ 4.72881356 88.27118644] ; [ 1.27118644 23.72881356],0
b1,1,0.78538,0.074155,[46 48] ; [13 12],[46.60504202 47.39495798] ; [12.39495798 12.60504202],0
n5,1,0.830494,0.045825,[66 28] ; [17  8],[65.56302521 28.43697479] ; [17.43697479  7.56302521],0
d3,1,0.912167,0.012167,[29 65] ; [ 8 17],[29.22689076 64.77310924] ; [ 7.77310924 17.22689076],0
d4,1,0.987437,0.000248,[60 34] ; [16  9],[60.03361345 33.96638655] ; [15.96638655  9.03361345],0
