Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,61.974771,[144  22] ; [60 76],[112.13245033  53.86754967] ; [91.86754967 44.13245033],1
p7,1,0.0,29.484845,[136  28] ; [68 59],[114.96907216  49.03092784] ; [89.03092784 37.96907216],1
p6,1,0.0,26.548013,[96 66] ; [40 96],[73.93288591 88.06711409] ; [62.06711409 73.93288591],1
p8,1,2.4e-05,17.849804,[111  54] ; [57 76],[93.02013423 71.97986577] ; [74.97986577 58.02013423],1
p5,1,0.000104,15.058898,[ 39 124] ; [ 10 127],[ 26.62333333 136.37666667] ; [ 22.37666667 114.62333333],1
p12,1,0.000639,11.659624,[ 26 140] ; [  5 131],[ 17.0397351 148.9602649] ; [ 13.9602649 122.0397351],1
p10,1,0.002338,9.263174,[151  14] ; [107  28],[141.9  23.1] ; [116.1  18.9],0
n5,1,0.00246,9.170262,[140  25] ; [95 40],[129.25  35.75] ; [105.75  29.25],0
p2,1,0.002615,9.058358,[152  14] ; [109  28],[142.99009901  23.00990099] ; [118.00990099  18.99009901],0
n6,1,0.00286,8.894879,[154  11] ; [111  24],[145.75  19.25] ; [119.25  15.75],0
p1,1,0.004762,7.967836,[ 25 140] ; [  7 130],[ 17.48344371 147.51655629] ; [ 14.51655629 122.48344371],0
p9,1,0.005911,7.577265,[156  10] ; [112  21],[148.78929766  17.21070234] ; [119.21070234  13.78929766],0
v1,1,0.006143,7.507772,[106  56] ; [66 67],[94.45423729 67.54576271] ; [77.54576271 55.45423729],0
r4,1,0.007094,7.249092,[160   6] ; [121  16],[153.94719472  12.05280528] ; [127.05280528   9.94719472],0
p11,1,0.010457,6.55531,[138  28] ; [97 40],[128.74587459  37.25412541] ; [106.25412541  30.74587459],0
a3,1,0.011803,6.340292,[140  24] ; [101  36],[131.3089701  32.6910299] ; [109.6910299  27.3089701],0
n4,1,0.020672,5.354218,[142  24] ; [102  34],[134.1192053  31.8807947] ; [109.8807947  26.1192053],0
v3,1,0.043481,4.076614,[79 77] ; [52 82],[70.46896552 85.53103448] ; [60.53103448 73.46896552],0
d1,1,0.057767,3.60036,[120  46] ; [85 52],[112.31023102  53.68976898] ; [92.68976898 44.31023102],0
r2,1,0.079843,3.068102,[163   2] ; [127   6],[160.5704698   4.4295302] ; [129.4295302   3.5704698],0
u1,1,0.130033,2.292116,[ 57 109] ; [ 36 101],[ 50.95049505 115.04950495] ; [42.04950495 94.95049505],0
