Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.683737,[247  10] ; [2 8],[239.6741573  17.3258427] ; [9.3258427 0.6741573],1
v4,1,1e-06,25.259546,[247  10] ; [6 4],[243.52434457  13.47565543] ; [9.47565543 0.52434457],1
r1,1,1.4e-05,18.862972,[214  41] ; [3 7],[208.81132075  46.18867925] ; [8.18867925 1.81132075],1
d1,1,0.000107,15.012257,[177  80] ; [1 9],[171.33333333  85.66666667] ; [6.66666667 3.33333333],1
a7,1,0.000519,12.045248,[183  73] ; [2 8],[178.04511278  77.95488722] ; [6.95488722 3.04511278],1
p9,1,0.002617,9.056852,[231  25] ; [6 4],[228.09022556  27.90977444] ; [8.90977444 1.09022556],0
r3,1,0.003052,8.776282,[249   7] ; [8 2],[247.33834586   8.66165414] ; [9.66165414 0.33834586],0
a3,1,0.003343,8.61024,[203  53] ; [4 6],[199.21804511  56.78195489] ; [7.78195489 2.21804511],0
d3,1,0.007471,7.156135,[180  77] ; [3 7],[176.14606742  80.85393258] ; [6.85393258 3.14606742],0
v2,1,0.011103,6.448698,[149  98] ; [2 8],[145.12451362 101.87548638] ; [5.87548638 4.12451362],0
n6,1,0.012944,6.176804,[223  32] ; [6 4],[220.35849057  34.64150943] ; [8.64150943 1.35849057],0
v1,1,0.013073,6.159221,[147 100] ; [2 8],[143.20233463 103.79766537] ; [5.79766537 4.20233463],0
p10,1,0.015086,5.906407,[223  33] ; [6 4],[220.39097744  35.60902256] ; [8.60902256 1.39097744],0
d4,1,0.015086,5.906407,[223  33] ; [6 4],[220.39097744  35.60902256] ; [8.60902256 1.39097744],0
d2,1,0.017456,5.649927,[149 108] ; [2 8],[145.34456929 111.65543071] ; [5.65543071 4.34456929],0
b4,1,0.049037,3.874074,[157 100] ; [3 7],[154.00749064 102.99250936] ; [5.99250936 4.00749064],0
p11,1,0.071457,3.249236,[212  45] ; [6 4],[209.83520599  47.16479401] ; [8.16479401 1.83520599],0
s5,1,0.082779,3.009482,[116 126] ; [2 8],[113.31746032 128.68253968] ; [4.68253968 5.31746032],0
a8,1,0.098019,2.737483,[ 30 217] ; [3 7],[ 31.71595331 215.28404669] ; [1.28404669 8.71595331],0
a5,1,0.131985,2.269003,[205  52] ; [6 4],[203.09737828  53.90262172] ; [7.90262172 2.09737828],0
b1,1,0.140834,2.168818,[119 138] ; [7 3],[121.28089888 135.71910112] ; [4.71910112 5.28089888],0
b2,1,0.164377,1.933489,[71 97] ; [2 8],[68.8988764 99.1011236] ; [4.1011236 5.8988764],0
b3,1,0.164377,1.933489,[71 97] ; [2 8],[68.8988764 99.1011236] ; [4.1011236 5.8988764],0
s4,1,0.203159,1.619518,[ 58 198] ; [4 6],[ 59.66917293 196.33082707] ; [2.33082707 7.66917293],0
d5,1,0.225748,1.467452,[216  40] ; [7 3],[214.61654135  41.38345865] ; [8.38345865 1.61654135],0
s7,1,0.317857,0.997745,[174  71] ; [5 4],[172.65748031  72.34251969] ; [6.34251969 2.65748031],0
s8,1,0.345487,0.889966,[166  91] ; [5 5],[164.59550562  92.40449438] ; [6.40449438 3.59550562],0
s2,1,0.351642,0.867524,[210  47] ; [7 3],[208.87265918  48.12734082] ; [8.12734082 1.87265918],0
n5,1,0.355317,0.854379,[209  47] ; [7 3],[207.87969925  48.12030075] ; [8.12030075 1.87969925],0
n3,1,0.387184,0.747767,[30  9] ; [1 1],[29.48780488  9.51219512] ; [1.51219512 0.48780488],0
p2,1,0.401798,0.70294,[227  29] ; [8 2],[226.16541353  29.83458647] ; [8.83458647 1.16541353],0
p4,1,0.486772,0.483655,[209  48] ; [9 1],[209.83520599  47.16479401] ; [8.16479401 1.83520599],0
p6,1,0.551171,0.355224,[126 128] ; [4 6],[125.07575758 128.92424242] ; [4.92424242 5.07575758],0
s6,1,0.590303,0.289871,[216  35] ; [8 2],[215.41762452  35.58237548] ; [8.58237548 1.41762452],0
v3,1,0.648211,0.208163,[116 129] ; [4 6],[115.29411765 129.70588235] ; [4.70588235 5.29411765],0
b5,1,0.651979,0.203414,[147 110] ; [5 5],[146.3071161 110.6928839] ; [5.6928839 4.3071161],0
p12,1,0.712477,0.135815,[ 36 219] ; [1 9],[ 35.60377358 219.39622642] ; [1.39622642 8.60377358],0
p8,1,0.733454,0.115964,[167  89] ; [6 4],[166.4962406  89.5037594] ; [6.5037594 3.4962406],0
n4,1,0.737049,0.112738,[215  41] ; [8 2],[214.61654135  41.38345865] ; [8.38345865 1.61654135],0
u2,1,0.832604,0.044674,[33 20] ; [4 2],[33.23728814 19.76271186] ; [3.76271186 2.23728814],0
u3,1,0.851024,0.035273,[38 16] ; [4 2],[37.8 16.2] ; [4.2 1.8],0
a6,1,0.85246,0.034589,[172  84] ; [7 3],[172.27067669  83.72932331] ; [6.72932331 3.27067669],0
p5,1,0.930459,0.007616,[ 48 206] ; [2 8],[ 48.10606061 205.89393939] ; [1.89393939 8.10606061],0
