Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,27.188837,[11 23] ; [90 23],[23.36054422 10.63945578] ; [77.63945578 35.36054422],1
d3,1,0.000231,13.561667,[16 18] ; [89 23],[24.45205479  9.54794521] ; [80.54794521 31.45205479],1
a5,1,0.003072,8.764164,[15 19] ; [81 32],[22.20408163 11.79591837] ; [73.79591837 39.20408163],0
s5,1,0.006909,7.296588,[17 15] ; [30 79],[10.66666667 21.33333333] ; [36.33333333 72.66666667],0
u1,1,0.012777,6.199702,[ 1 33] ; [24 89],[ 5.78231293 28.21768707] ; [19.21768707 93.78231293],0
b5,1,0.031895,4.604112,[14 20] ; [70 43],[19.42857143 14.57142857] ; [64.57142857 48.42857143],0
n6,1,0.033847,4.502403,[25  9] ; [99 13],[28.87671233  5.12328767] ; [95.12328767 16.87671233],0
p3,1,0.042037,4.133694,[16 18] ; [75 38],[21.04761905 12.95238095] ; [69.95238095 43.04761905],0
s4,1,0.054947,3.683697,[10 24] ; [16 92],[ 6.22535211 27.77464789] ; [19.77464789 88.22535211],0
a3,1,0.055248,3.674599,[19 15] ; [82 30],[23.52054795 10.47945205] ; [77.47945205 34.52054795],0
r3,1,0.068213,3.3255,[30  4] ; [107   4],[32.12413793  1.87586207] ; [104.87586207   6.12413793],0
r1,1,0.093092,2.820075,[23 11] ; [91 21],[26.54794521  7.45205479] ; [87.45205479 24.54794521],0
d4,1,0.114425,2.49202,[23 11] ; [91 22],[26.36734694  7.63265306] ; [87.63265306 25.36734694],0
a4,1,0.166025,1.918477,[13 20] ; [60 53],[16.5 16.5] ; [56.5 56.5],0
d1,1,0.168835,1.893257,[15 19] ; [65 48],[18.50340136 15.49659864] ; [61.49659864 51.50340136],0
u2,1,0.174158,1.846783,[6 9] ; [19 12],[8.15217391 6.84782609] ; [16.84782609 14.15217391],0
v3,1,0.185119,1.756042,[ 8 25] ; [40 69],[11.15492958 21.84507042] ; [36.84507042 72.15492958],0
n1,1,0.199053,1.649306,[7 7] ; [ 7 17],[5.15789474 8.84210526] ; [ 8.84210526 15.15789474],0
p7,1,0.199138,1.648684,[31  3] ; [91 20],[28.60689655  5.39310345] ; [93.39310345 17.60689655],0
r4,1,0.205906,1.599981,[28  6] ; [102  11],[30.06802721  3.93197279] ; [99.93197279 13.06802721],0
b2,1,0.241778,1.3702,[ 7 16] ; [28 35],[ 9.36046512 13.63953488] ; [25.63953488 37.36046512],0
b3,1,0.241778,1.3702,[ 7 16] ; [28 35],[ 9.36046512 13.63953488] ; [25.63953488 37.36046512],0
n3,1,0.249047,1.328644,[8 5] ; [19  5],[9.48648649 3.51351351] ; [17.51351351  6.48648649],0
s2,1,0.258069,1.279085,[11 23] ; [48 63],[13.83448276 20.16551724] ; [45.16551724 65.83448276],0
p10,1,0.288131,1.128335,[24  9] ; [91 21],[26.17241379  6.82758621] ; [88.82758621 23.17241379],0
u3,1,0.291721,1.11166,[6 9] ; [17 13],[7.66666667 7.33333333] ; [15.33333333 14.66666667],0
n2,1,0.297963,1.083288,[12  2] ; [17  7],[10.68421053  3.31578947] ; [18.31578947  5.68421053],0
n4,1,0.380242,0.769919,[25  9] ; [91 22],[26.82993197  7.17006803] ; [89.17006803 23.82993197],0
p11,1,0.380242,0.769919,[25  9] ; [91 22],[26.82993197  7.17006803] ; [89.17006803 23.82993197],0
p4,1,0.381698,0.765226,[24 10] ; [88 25],[25.9047619  8.0952381] ; [86.0952381 26.9047619],0
a8,1,0.382513,0.762609,[ 2 31] ; [11 86],[ 3.3 29.7] ; [ 9.7 87.3],0
v1,1,0.406522,0.68895,[15 19] ; [58 53],[17.11724138 16.88275862] ; [55.88275862 55.11724138],0
p9,1,0.44318,0.588035,[27  7] ; [96 17],[28.44897959  5.55102041] ; [94.55102041 18.44897959],0
b4,1,0.454925,0.558351,[22 12] ; [65 48],[20.12244898 13.87755102] ; [66.87755102 46.12244898],0
v2,1,0.455596,0.556691,[16 17] ; [62 49],[17.875 15.125] ; [60.125 50.875],0
r2,1,0.46984,0.522353,[31  3] ; [105   6],[31.88965517  2.11034483] ; [104.11034483   6.88965517],0
b1,1,0.572303,0.318844,[16 18] ; [47 66],[14.57142857 19.42857143] ; [48.42857143 64.57142857],0
d5,1,0.677764,0.172654,[25  9] ; [87 26],[25.9047619  8.0952381] ; [86.0952381 26.9047619],0
v4,1,0.73463,0.114903,[32  2] ; [107   5],[32.36986301  1.63013699] ; [106.63013699   5.36986301],0
d2,1,0.775216,0.081544,[15 19] ; [53 60],[15.72789116 18.27210884] ; [52.27210884 60.72789116],0
s6,1,0.798962,0.064867,[20 12] ; [66 44],[19.38028169 12.61971831] ; [66.61971831 43.38028169],0
n5,1,0.799915,0.06424,[25  9] ; [84 27],[25.55862069  8.44137931] ; [83.44137931 27.55862069],0
a1,1,0.807931,0.059096,[ 2 32] ; [  8 105],[ 2.31292517 31.68707483] ; [  7.68707483 105.31292517],0
p1,1,0.818051,0.052924,[ 4 30] ; [15 98],[ 4.39455782 29.60544218] ; [14.60544218 98.39455782],0
p2,1,0.850884,0.035341,[30  4] ; [101  12],[30.29931973  3.70068027] ; [100.70068027  12.29931973],0
p8,1,0.857342,0.032313,[22 12] ; [75 38],[22.43537415 11.56462585] ; [74.56462585 38.43537415],0
s3,1,0.928291,0.008099,[15 19] ; [48 63],[14.77241379 19.22758621] ; [48.22758621 62.77241379],0
p5,1,0.961325,0.002351,[ 5 29] ; [17 96],[ 5.08843537 28.91156463] ; [16.91156463 96.08843537],0
s7,1,0.980749,0.000582,[12 20] ; [40 66],[12.05797101 19.94202899] ; [39.94202899 66.05797101],0
