Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000391,12.574994,[68 29] ; [ 3 11],[62.04504505 34.95495495] ; [8.95495495 5.04504505],1
u3,1,0.567328,0.327174,[17 26] ; [1 3],[16.46808511 26.53191489] ; [1.53191489 2.46808511],0
d3,1,0.577635,0.310073,[55 40] ; [7 7],[54.03669725 40.96330275] ; [7.96330275 6.03669725],0
n3,1,0.584177,0.29953,[24  9] ; [5 1],[24.53846154  8.46153846] ; [4.46153846 1.53846154],0
s3,1,0.592091,0.28709,[47 48] ; [8 6],[47.93577982 47.06422018] ; [7.06422018 6.93577982],0
n5,1,0.632875,0.228182,[63 34] ; [10  4],[63.79279279 33.20720721] ; [9.20720721 4.79279279],0
b4,1,0.690178,0.158893,[54 43] ; [7 7],[53.30630631 43.69369369] ; [7.69369369 6.30630631],0
p6,1,0.701527,0.146889,[41 52] ; [5 8],[40.35849057 52.64150943] ; [5.64150943 7.35849057],0
p5,1,0.844922,0.03826,[13 84] ; [ 2 11],[13.22727273 83.77272727] ; [ 1.77272727 11.22727273],0
d1,1,0.860877,0.030715,[37 60] ; [5 9],[36.7027027 60.2972973] ; [5.2972973 8.7027027],0
p1,1,0.887443,0.020034,[ 8 89] ; [ 1 13],[ 7.86486486 89.13513514] ; [ 1.13513514 12.86486486],0
s4,1,0.985024,0.000352,[21 76] ; [ 3 11],[20.97297297 76.02702703] ; [ 3.02702703 10.97297297],0
