Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,95.228633,[601  34] ; [12 15],[587.99848943  47.00151057] ; [25.00151057  1.99848943],1
r1,1,0.0,45.536997,[532 100] ; [ 9 18],[518.83459788 113.16540212] ; [22.16540212  4.83459788],1
r3,1,1e-06,23.790885,[604  28] ; [20  7],[598.4339909  33.5660091] ; [25.5660091  1.4339909],1
n4,1,4.1e-05,16.833427,[565  69] ; [17 10],[558.2269289  75.7730711] ; [23.7730711  3.2269289],1
a5,1,0.000159,14.263238,[485 149] ; [12 15],[476.698941 157.301059] ; [20.301059  6.698941],1
d1,1,0.000304,13.047947,[386 249] ; [ 7 20],[376.97129909 258.02870091] ; [16.02870091 10.97129909],1
s3,1,0.000585,11.822856,[370 254] ; [ 7 20],[361.3640553 262.6359447] ; [15.6359447 11.3640553],1
s2,1,0.000924,10.974598,[343 284] ; [ 6 21],[334.59174312 292.40825688] ; [14.40825688 12.59174312],1
v1,1,0.001977,9.57047,[369 250] ; [ 8 19],[361.24303406 257.75696594] ; [15.75696594 11.24303406],0
s8,1,0.002501,9.139678,[303 326] ; [ 5 22],[295.32317073 333.67682927] ; [12.67682927 14.32317073],0
n6,1,0.003099,8.748423,[577  56] ; [20  7],[572.57727273  60.42272727] ; [24.42272727  2.57727273],0
a7,1,0.006131,7.511419,[458 174] ; [13 14],[451.70257967 180.29742033] ; [19.29742033  7.70257967],0
a2,1,0.007317,7.193428,[170 465] ; [ 1 26],[164.02567976 470.97432024] ; [ 6.97432024 20.02567976],0
s6,1,0.00961,6.705754,[444 178] ; [13 14],[437.98767334 184.01232666] ; [19.01232666  7.98767334],0
a3,1,0.010307,6.581082,[468 163] ; [14 13],[462.2218845 168.7781155] ; [19.7781155  7.2218845],0
b1,1,0.011174,6.437419,[245 390] ; [17 10],[251.3141994 383.6858006] ; [10.6858006 16.3141994],0
d4,1,0.016082,5.793838,[514 116] ; [17 10],[509.17808219 120.82191781] ; [21.82191781  5.17808219],0
a4,1,0.02239,5.215236,[305 326] ; [ 7 20],[299.19756839 331.80243161] ; [12.80243161 14.19756839],0
n1,1,0.027307,4.871295,[61 72] ; [1 9],[57.66433566 75.33566434] ; [4.33566434 5.66433566],0
d2,1,0.027645,4.85006,[323 307] ; [ 8 19],[317.39726027 312.60273973] ; [13.60273973 13.39726027],0
p10,1,0.034887,4.450703,[534  92] ; [19  8],[530.13476263  95.86523737] ; [22.86523737  4.13476263],0
u1,1,0.035732,4.409832,[127 508] ; [ 1 26],[122.77945619 512.22054381] ; [ 5.22054381 21.77945619],0
d5,1,0.042906,4.099121,[519 113] ; [18  9],[514.99848255 117.00151745] ; [22.00151745  4.99848255],0
a6,1,0.053983,3.713217,[438 193] ; [14 13],[433.45288754 197.54711246] ; [18.54711246  8.45288754],0
s4,1,0.058837,3.569862,[ 99 525] ; [ 8 19],[102.56221198 521.43778802] ; [ 4.43778802 22.56221198],0
s5,1,0.059798,3.542978,[221 389] ; [ 5 22],[216.42072214 393.57927786] ; [ 9.57927786 17.42072214],0
s7,1,0.069074,3.304895,[327 278] ; [ 8 15],[322.73089172 282.26910828] ; [12.26910828 10.73089172],0
d3,1,0.070497,3.27141,[432 199] ; [14 13],[427.69908815 203.30091185] ; [18.30091185  8.69908815],0
n2,1,0.111307,2.535564,[111  26] ; [6 4],[109.04081633  27.95918367] ; [7.95918367 2.04081633],0
n3,1,0.113889,2.499414,[99 36] ; [5 5],[96.82758621 38.17241379] ; [7.17241379 2.82758621],0
p2,1,0.142177,2.154238,[533  97] ; [20  7],[530.2739726  99.7260274] ; [22.7260274  4.2739726],0
v3,1,0.146005,2.113497,[268 344] ; [ 8 19],[264.33802817 347.66197183] ; [11.66197183 15.33802817],0
p6,1,0.148102,2.091693,[248 375] ; [ 7 20],[244.40769231 378.59230769] ; [10.59230769 16.40769231],0
b4,1,0.169632,1.886194,[367 268] ; [12 15],[363.54229607 271.45770393] ; [15.45770393 11.54229607],0
u3,1,0.183084,1.772411,[96 71] ; [5 8],[93.70555556 73.29444444] ; [7.29444444 5.70555556],0
p5,1,0.192453,1.698737,[ 84 543] ; [ 6 21],[ 86.28440367 540.71559633] ; [ 3.71559633 23.28440367],0
p3,1,0.219956,1.504657,[332 297] ; [11 16],[328.88262195 300.11737805] ; [14.11737805 12.88262195],0
u2,1,0.30486,1.052814,[90 75] ; [9 4],[91.76966292 73.23033708] ; [7.23033708 5.76966292],0
p9,1,0.313667,1.015172,[546  78] ; [21  5],[544.32  79.68] ; [22.68  3.32],0
p1,1,0.328353,0.955382,[ 58 573] ; [ 1 26],[ 56.57902736 574.42097264] ; [ 2.42097264 24.57902736],0
p12,1,0.335937,0.925875,[ 57 571] ; [ 1 26],[ 55.60916031 572.39083969] ; [ 2.39083969 24.60916031],0
p4,1,0.386584,0.749658,[401 228] ; [15 12],[398.87804878 230.12195122] ; [17.12195122  9.87804878],0
b5,1,0.397952,0.714504,[381 254] ; [14 13],[378.8897281 256.1102719] ; [16.1102719 10.8897281],0
p8,1,0.408324,0.683675,[348 271] ; [13 14],[345.91176471 273.08823529] ; [15.08823529 11.91176471],0
p11,1,0.603723,0.269418,[519 116] ; [21  6],[517.97583082 117.02416918] ; [22.02416918  4.97583082],0
a8,1,0.721369,0.127184,[ 87 487] ; [ 3 21],[ 86.38795987 487.61204013] ; [ 3.61204013 20.38795987],0
p7,1,0.747854,0.103343,[405 209] ; [17 10],[404.22464899 209.77535101] ; [17.77535101  9.22464899],0
v2,1,0.764835,0.089484,[346 263] ; [14 12],[345.25984252 263.74015748] ; [14.74015748 11.25984252],0
a1,1,0.779819,0.078151,[ 31 604] ; [ 1 26],[ 30.69486405 604.30513595] ; [ 1.30513595 25.69486405],0
b3,1,0.981074,0.000563,[158 234] ; [6 9],[157.95577396 234.04422604] ; [6.04422604 8.95577396],0
b2,1,0.981074,0.000563,[158 234] ; [6 9],[157.95577396 234.04422604] ; [6.04422604 8.95577396],0
