Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.003108,8.742757,[12 32] ; [18 11],[18.08219178 25.91780822] ; [11.91780822 17.08219178],0
v3,1,0.013048,6.16261,[ 7 38] ; [12 17],[11.55405405 33.44594595] ; [ 7.44594595 21.55405405],0
b5,1,0.037909,4.309117,[19 26] ; [20 10],[23.4 21.6] ; [15.6 14.4],0
p2,1,0.118681,2.434643,[20 24] ; [18 10],[23.22222222 20.77777778] ; [14.77777778 13.22222222],0
b1,1,0.182085,1.780523,[23 22] ; [20 10],[25.8 19.2] ; [17.2 12.8],0
d3,1,0.208245,1.583583,[25 20] ; [21  9],[27.6 17.4] ; [18.4 11.6],0
p9,1,0.216174,1.529589,[25 18] ; [21  8],[27.47222222 15.52777778] ; [18.52777778 10.47222222],0
p11,1,0.218313,1.515423,[22 23] ; [19 11],[24.6 20.4] ; [16.4 13.6],0
s8,1,0.235399,1.407937,[ 8 36] ; [ 9 21],[10.10810811 33.89189189] ; [ 6.89189189 23.10810811],0
a6,1,0.245396,1.349325,[30 15] ; [16 14],[27.6 17.4] ; [18.4 11.6],0
s3,1,0.253484,1.303999,[19 25] ; [ 8 19],[16.73239437 27.26760563] ; [10.26760563 16.73239437],0
p3,1,0.254152,1.300334,[14 31] ; [12 15],[16.25 28.75] ; [ 9.75 17.25],0
n2,1,0.274748,1.192886,[10 10] ; [9 4],[11.51515152  8.48484848] ; [7.48484848 5.51515152],0
u1,1,0.30989,1.031145,[ 4 41] ; [ 5 25],[ 5.4 39.6] ; [ 3.6 26.4],0
s6,1,0.311422,1.024636,[16 28] ; [14 15],[18.08219178 25.91780822] ; [11.91780822 17.08219178],0
s1,1,0.323559,0.974504,[ 2 43] ; [ 3 26],[ 3.04054054 41.95945946] ; [ 1.95945946 27.04054054],0
r3,1,0.326777,0.961626,[21 22] ; [17 11],[23.01408451 19.98591549] ; [14.98591549 13.01408451],0
s4,1,0.350947,0.870028,[ 8 37] ; [ 3 27],[ 6.6 38.4] ; [ 4.4 25.6],0
p8,1,0.381133,0.767044,[11 33] ; [10 19],[12.65753425 31.34246575] ; [ 8.34246575 20.65753425],0
a3,1,0.392571,0.730963,[33 11] ; [25  5],[34.48648649  9.51351351] ; [23.51351351  6.48648649],0
r2,1,0.413564,0.668532,[26 15] ; [15 13],[24.36231884 16.63768116] ; [16.63768116 11.36231884],0
p6,1,0.429179,0.625043,[ 9 35] ; [ 8 20],[10.38888889 33.61111111] ; [ 6.61111111 21.38888889],0
s2,1,0.455483,0.556971,[13 31] ; [11 18],[14.46575342 29.53424658] ; [ 9.53424658 19.46575342],0
r1,1,0.474185,0.512207,[14 31] ; [11 17],[15.4109589 29.5890411] ; [ 9.5890411 18.4109589],0
n5,1,0.486905,0.483358,[31 12] ; [18 10],[29.67605634 13.32394366] ; [19.32394366  8.67605634],0
p7,1,0.498811,0.457465,[16 28] ; [12 15],[17.35211268 26.64788732] ; [10.64788732 16.35211268],0
a2,1,0.499316,0.456389,[ 9 36] ; [ 8 22],[10.2 34.8] ; [ 6.8 23.2],0
d4,1,0.507801,0.438596,[33 12] ; [24  6],[34.2 10.8] ; [22.8  7.2],0
d1,1,0.508936,0.436254,[22 23] ; [17 13],[23.4 21.6] ; [15.6 14.4],0
n1,1,0.515406,0.423077,[10 10] ; [5 8],[ 9.09090909 10.90909091] ; [5.90909091 7.09090909],0
p1,1,0.516853,0.420168,[ 5 40] ; [ 2 28],[ 4.2 40.8] ; [ 2.8 27.2],0
b2,1,0.551323,0.354952,[13 18] ; [ 6 12],[12.02040816 18.97959184] ; [ 6.97959184 11.02040816],0
b3,1,0.551323,0.354952,[13 18] ; [ 6 12],[12.02040816 18.97959184] ; [ 6.97959184 11.02040816],0
n6,1,0.601183,0.273215,[26 17] ; [18  9],[27.02857143 15.97142857] ; [16.97142857 10.02857143],0
u2,1,0.610689,0.259174,[3 8] ; [2 3],[3.4375 7.5625] ; [1.5625 3.4375],0
s7,1,0.633672,0.227115,[14 26] ; [11 16],[14.92537313 25.07462687] ; [10.07462687 16.92537313],0
v4,1,0.636109,0.223867,[23 20] ; [16 11],[23.95714286 19.04285714] ; [15.04285714 11.95714286],0
d5,1,0.716642,0.131733,[36  9] ; [25  5],[36.6  8.4] ; [24.4  5.6],0
s5,1,0.716963,0.131421,[ 7 35] ; [ 6 24],[ 7.58333333 34.41666667] ; [ 5.41666667 24.58333333],0
n3,1,0.718894,0.129555,[ 9 10] ; [7 6],[9.5 9.5] ; [6.5 6.5],0
p4,1,0.732651,0.116692,[22 23] ; [13 16],[21.28378378 23.71621622] ; [13.71621622 15.28378378],0
n4,1,0.762299,0.091484,[31 14] ; [19 10],[30.40540541 14.59459459] ; [19.59459459  9.40540541],0
d2,1,0.767154,0.087675,[25 19] ; [16 14],[24.37837838 19.62162162] ; [16.62162162 13.37837838],0
a1,1,0.771717,0.084175,[ 5 40] ; [ 4 26],[ 5.4 39.6] ; [ 3.6 26.4],0
a7,1,0.825212,0.048773,[26 19] ; [16 13],[25.54054054 19.45945946] ; [16.45945946 12.54054054],0
b4,1,0.850318,0.035613,[22 23] ; [14 16],[21.6 23.4] ; [14.4 15.6],0
