Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,111.424103,[529  26] ; [10 15],[515.76724138  39.23275862] ; [23.23275862  1.76724138],1
v4,1,0.0,109.323058,[540  12] ; [14 11],[529.9965338  22.0034662] ; [24.0034662  0.9965338],1
r1,1,0.0,34.385564,[470  83] ; [10 15],[459.23875433  93.76124567] ; [20.76124567  4.23875433],1
a6,1,0.000864,11.099402,[394 159] ; [10 15],[386.52595156 166.47404844] ; [17.47404844  7.52595156],1
s3,1,0.004967,7.891453,[329 217] ; [ 8 17],[322.24518389 223.75481611] ; [14.75481611 10.24518389],0
a7,1,0.00535,7.757213,[407 147] ; [12 13],[400.90846287 153.09153713] ; [18.09153713  6.90846287],0
d1,1,0.013586,6.091116,[357 198] ; [10 15],[351.18103448 203.81896552] ; [15.81896552  9.18103448],0
s1,1,0.017937,5.602305,[ 17 530] ; [ 3 22],[ 19.12587413 527.87412587] ; [ 0.87412587 24.12587413],0
a3,1,0.022515,5.205516,[421 132] ; [14 11],[416.18512111 136.81487889] ; [18.81487889  6.18512111],0
d5,1,0.026871,4.899096,[468  85] ; [17  8],[464.02249135  88.97750865] ; [20.97750865  4.02249135],0
a4,1,0.038918,4.264457,[272 282] ; [ 7 18],[266.95336788 287.04663212] ; [12.04663212 12.95336788],0
d3,1,0.047868,3.914614,[391 163] ; [13 12],[386.55613126 167.44386874] ; [17.44386874  7.55613126],0
a5,1,0.068333,3.322616,[440 115] ; [16  9],[436.34482759 118.65517241] ; [19.65517241  5.34482759],0
n2,1,0.075168,3.166403,[68 19] ; [4 4],[65.93684211 21.06315789] ; [6.06315789 1.93684211],0
s4,1,0.07843,3.097145,[ 82 466] ; [ 7 18],[ 85.11692845 462.88307155] ; [ 3.88307155 21.11692845],0
s2,1,0.121855,2.393317,[306 243] ; [10 15],[302.2369338 246.7630662] ; [13.7630662 11.2369338],0
u1,1,0.129443,2.299177,[113 442] ; [ 2 23],[110.04310345 444.95689655] ; [ 4.95689655 20.04310345],0
