Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.012056,[38 65] ; [261  64],[71.95560748 31.04439252] ; [227.04439252  97.95560748],1
d3,1,0.0,53.832614,[46 57] ; [266  60],[74.90909091 28.09090909] ; [237.09090909  88.90909091],1
a2,1,0.0,28.155344,[ 7 96] ; [109 217],[27.85081585 75.14918415] ; [ 88.14918415 237.85081585],1
u1,1,1e-06,23.961032,[ 5 98] ; [ 91 235],[23.04895105 79.95104895] ; [ 72.95104895 253.04895105],1
b5,1,7.3e-05,15.721152,[44 59] ; [211 115],[61.22377622 41.77622378] ; [193.77622378 132.22377622],1
r1,1,0.009466,6.73268,[78 25] ; [282  44],[86.43356643 16.56643357] ; [273.56643357  52.43356643],0
v4,1,0.015392,5.871043,[94  9] ; [314  10],[98.41686183  4.58313817] ; [309.58313817  14.41686183],0
d1,1,0.017932,5.60281,[57 46] ; [222 104],[66.98601399 36.01398601] ; [212.01398601 113.98601399],0
p12,1,0.02108,5.320143,[ 4 98] ; [ 38 286],[10.05633803 91.94366197] ; [ 31.94366197 292.05633803],0
p1,1,0.030244,4.695384,[  3 100] ; [ 31 294],[ 8.18224299 94.81775701] ; [ 25.81775701 299.18224299],0
r4,1,0.031276,4.637769,[90 13] ; [306  20],[95.07692308  7.92307692] ; [300.92307692  25.07692308],0
b4,1,0.038997,4.260999,[54 49] ; [208 118],[62.9044289 40.0955711] ; [199.0955711 126.9044289],0
u3,1,0.063963,3.431528,[ 8 14] ; [48 34],[11.84615385 10.15384615] ; [44.15384615 37.84615385],0
r2,1,0.119684,2.421446,[93  7] ; [312  11],[95.74468085  4.25531915] ; [309.25531915  13.74468085],0
u2,1,0.130117,2.291105,[ 7 14] ; [42 39],[10.08823529 10.91176471] ; [38.91176471 42.08823529],0
p4,1,0.134333,2.241706,[58 43] ; [212 111],[64.31603774 36.68396226] ; [205.68396226 117.31603774],0
s6,1,0.144026,2.134407,[64 37] ; [226  92],[69.90453461 31.09546539] ; [220.09546539  97.90453461],0
p7,1,0.147337,2.099603,[75 26] ; [211 106],[69.10526316 31.89473684] ; [216.89473684 100.10526316],0
s5,1,0.248542,1.33148,[41 56] ; [112 201],[36.19756098 60.80243902] ; [116.80243902 196.19756098],0
b1,1,0.289348,1.122652,[39 64] ; [105 221],[34.57342657 68.42657343] ; [109.42657343 216.57342657],0
a5,1,0.313889,1.014241,[77 26] ; [259  67],[80.67132867 22.32867133] ; [255.32867133  70.67132867],0
n4,1,0.314547,1.011488,[89 14] ; [267  58],[85.6728972 17.3271028] ; [270.3271028  54.6728972],0
