Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,54.133444,[124  44] ; [22 64],[96.56692913 71.43307087] ; [49.43307087 36.56692913],1
a6,1,0.0,28.504004,[128  41] ; [36 50],[108.69019608  60.30980392] ; [55.30980392 30.69019608],1
d5,1,2e-06,22.469494,[135  34] ; [44 42],[118.63137255  50.36862745] ; [60.36862745 25.63137255],1
r3,1,0.000165,14.190762,[153  15] ; [63 23],[142.86614173  25.13385827] ; [73.13385827 12.86614173],1
a2,1,0.000187,13.960493,[ 36 133] ; [ 3 83],[ 25.84705882 143.15294118] ; [13.15294118 72.84705882],1
r1,1,0.000672,11.565345,[122  46] ; [44 42],[109.79527559  58.20472441] ; [56.20472441 29.79527559],1
d4,1,0.000721,11.433456,[134  35] ; [51 35],[122.60784314  46.39215686] ; [62.39215686 23.60784314],1
d1,1,0.000937,10.948365,[94 75] ; [29 57],[81.51764706 87.48235294] ; [41.48235294 44.51764706],1
p10,1,0.001004,10.820863,[117  50] ; [41 43],[105.12350598  61.87649402] ; [52.87649402 31.12350598],0
a5,1,0.001225,10.452068,[114  55] ; [40 46],[102.0627451  66.9372549] ; [51.9372549 34.0627451],0
r4,1,0.001463,10.125065,[137  32] ; [54 32],[126.58431373  42.41568627] ; [64.41568627 21.58431373],0
u1,1,0.006376,7.440771,[ 18 151] ; [ 1 85],[ 12.59215686 156.40784314] ; [ 6.40784314 79.59215686],0
p9,1,0.013662,6.081284,[123  44] ; [49 35],[114.43824701  52.56175299] ; [57.56175299 26.43824701],0
b5,1,0.017275,5.668212,[105  64] ; [40 46],[96.09803922 72.90196078] ; [48.90196078 37.09803922],0
p2,1,0.043031,4.094164,[123  45] ; [51 33],[116.  52.] ; [58. 26.],0
r2,1,0.075507,3.159042,[151  17] ; [68 15],[146.58167331  21.41832669] ; [72.41832669 10.58167331],0
v4,1,0.092768,2.825668,[148  20] ; [69 17],[143.52755906  24.47244094] ; [73.47244094 12.52755906],0
p11,1,0.101661,2.679294,[123  46] ; [54 32],[117.30588235  51.69411765] ; [59.69411765 26.30588235],0
a3,1,0.114926,2.485136,[110  58] ; [47 38],[104.25296443  63.74703557] ; [52.74703557 32.25296443],0
s5,1,0.118694,2.43447,[ 15 151] ; [13 70],[ 18.66666667 147.33333333] ; [ 9.33333333 73.66666667],0
n2,1,0.12976,2.295379,[24 19] ; [24  9],[27.15789474 15.84210526] ; [20.84210526 12.15789474],0
p4,1,0.13754,2.205263,[70 99] ; [26 56],[ 64.6374502 104.3625498] ; [31.3625498 50.6374502],0
a4,1,0.157422,1.998821,[ 67 102] ; [26 59],[ 61.87795276 107.12204724] ; [31.12204724 53.87795276],0
p6,1,0.160961,1.965179,[ 35 132] ; [11 70],[ 30.97580645 136.02419355] ; [15.02419355 65.97580645],0
u3,1,0.165313,1.924941,[28 31] ; [13 26],[24.68367347 34.31632653] ; [16.31632653 22.68367347],0
p3,1,0.166051,1.918237,[ 60 108] ; [23 62],[ 55.11462451 112.88537549] ; [27.88537549 57.11462451],0
p8,1,0.24304,1.362871,[70 96] ; [29 55],[ 65.736 100.264] ; [33.264 50.736],0
a8,1,0.288579,1.126237,[ 16 141] ; [ 5 77],[ 13.79497908 143.20502092] ; [ 7.20502092 74.79497908],0
n6,1,0.390156,0.738457,[122  46] ; [58 28],[119.05511811  48.94488189] ; [60.94488189 25.05511811],0
v2,1,0.397634,0.715471,[78 85] ; [35 48],[74.87398374 88.12601626] ; [38.12601626 44.87398374],0
n4,1,0.406933,0.687743,[113  56] ; [53 33],[110.01568627  58.98431373] ; [55.98431373 30.01568627],0
p5,1,0.411866,0.673409,[  6 161] ; [ 5 81],[  7.26086957 159.73913043] ; [ 3.73913043 82.26086957],0
p7,1,0.446848,0.578635,[77 90] ; [43 41],[79.84063745 87.15936255] ; [40.15936255 43.84063745],0
b1,1,0.489771,0.477029,[ 69 100] ; [39 47],[71.57647059 97.42352941] ; [36.42352941 49.57647059],0
d2,1,0.504522,0.445411,[71 98] ; [39 45],[73.47826087 95.52173913] ; [36.52173913 47.47826087],0
v1,1,0.523913,0.406184,[69 99] ; [31 53],[ 66.66666667 101.33333333] ; [33.33333333 50.66666667],0
u2,1,0.541721,0.372359,[27 32] ; [15 23],[25.54639175 33.45360825] ; [16.45360825 21.54639175],0
v3,1,0.570778,0.321382,[ 48 114] ; [22 62],[ 46.09756098 115.90243902] ; [23.90243902 60.09756098],0
s2,1,0.578681,0.308372,[ 24 144] ; [10 75],[ 22.5770751 145.4229249] ; [11.4229249 73.5770751],0
u4,1,0.625024,0.238869,[  1 168] ; [ 1 85],[  1.3254902 167.6745098] ; [ 0.6745098 85.3254902],0
s3,1,0.632927,0.228113,[ 36 132] ; [20 63],[ 37.48207171 130.51792829] ; [18.51792829 64.48207171],0
s4,1,0.696973,0.15164,[ 12 157] ; [ 5 81],[ 11.26666667 157.73333333] ; [ 5.73333333 80.26666667],0
a1,1,0.710813,0.137466,[  8 161] ; [ 5 81],[  8.61568627 160.38431373] ; [ 4.38431373 81.61568627],0
p1,1,0.716001,0.132357,[ 16 152] ; [ 7 79],[ 15.21259843 152.78740157] ; [ 7.78740157 78.21259843],0
n5,1,0.731057,0.118144,[105  63] ; [55 30],[106.24505929  61.75494071] ; [53.75494071 31.24505929],0
b3,1,0.762161,0.091594,[32 61] ; [21 36],[32.86 60.14] ; [20.14 36.86],0
b2,1,0.762161,0.091594,[32 61] ; [21 36],[32.86 60.14] ; [20.14 36.86],0
b4,1,0.769012,0.08624,[95 74] ; [50 36],[96.09803922 72.90196078] ; [48.90196078 37.09803922],0
s1,1,0.872892,0.025596,[  7 159] ; [ 4 82],[  7.24603175 158.75396825] ; [ 3.75396825 82.24603175],0
n3,1,0.893707,0.017853,[28 15] ; [21 12],[27.72368421 15.27631579] ; [21.27631579 11.72368421],0
n1,1,0.951727,0.003665,[13 29] ; [10 23],[12.88 29.12] ; [10.12 22.88],0
s8,1,0.963644,0.002078,[ 18 151] ; [ 9 77],[ 17.89411765 151.10588235] ; [ 9.10588235 76.89411765],0
p12,1,0.994499,4.8e-05,[  4 165] ; [ 2 83],[  3.99212598 165.00787402] ; [ 2.00787402 82.99212598],0
