Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1.8e-05,18.364495,[59 16] ; [20 29],[47.78225806 27.21774194] ; [31.21774194 17.78225806],1
p10,1,5.1e-05,16.395168,[55 20] ; [18 31],[44.15322581 30.84677419] ; [28.84677419 20.15322581],1
p7,1,0.000381,12.624648,[46 25] ; [16 34],[36.38016529 34.61983471] ; [25.61983471 24.38016529],1
v4,1,0.002639,9.041515,[71  3] ; [41 11],[65.77777778  8.22222222] ; [46.22222222  5.77777778],0
p2,1,0.003364,8.598627,[60 15] ; [29 23],[52.55905512 22.44094488] ; [36.44094488 15.55905512],0
r4,1,0.00354,8.505732,[71  4] ; [41 12],[65.625  9.375] ; [46.375  6.625],0
r3,1,0.008878,6.847257,[73  2] ; [44  8],[69.09448819  5.90551181] ; [47.90551181  4.09448819],0
s8,1,0.016526,5.746027,[29 46] ; [10 43],[22.8515625 52.1484375] ; [16.1484375 36.8515625],0
n2,1,0.018628,5.536143,[15  2] ; [14 12],[11.46511628  5.53488372] ; [17.53488372  8.46511628],0
p4,1,0.031336,4.634471,[37 37] ; [16 36],[31.12698413 42.87301587] ; [21.87301587 30.12698413],0
a2,1,0.036408,4.377891,[ 9 66] ; [14 39],[13.4765625 61.5234375] ; [ 9.5234375 43.4765625],0
n4,1,0.044933,4.021155,[46 29] ; [23 30],[40.4296875 34.5703125] ; [28.5703125 24.4296875],0
v1,1,0.071196,3.25524,[38 35] ; [19 34],[33.02380952 39.97619048] ; [23.97619048 29.02380952],0
p8,1,0.075407,3.161222,[36 39] ; [16 34],[31.2 43.8] ; [20.8 29.2],0
d2,1,0.105746,2.61667,[24 51] ; [24 28],[28.34645669 46.65354331] ; [19.65354331 32.34645669],0
s4,1,0.117435,2.451203,[ 7 68] ; [10 43],[ 9.9609375 65.0390625] ; [ 7.0390625 45.9609375],0
s1,1,0.215104,1.53674,[ 3 70] ; [ 5 47],[ 4.672 68.328] ; [ 3.328 48.672],0
b5,1,0.225284,1.470392,[49 26] ; [29 24],[45.703125 29.296875] ; [32.296875 20.703125],0
a4,1,0.225284,1.470392,[26 49] ; [24 29],[29.296875 45.703125] ; [20.703125 32.296875],0
p3,1,0.225331,1.470096,[31 44] ; [16 36],[27.75590551 47.24409449] ; [19.24409449 32.75590551],0
s7,1,0.253905,1.301686,[25 44] ; [12 34],[22.2 46.8] ; [14.8 31.2],0
d1,1,0.295576,1.094049,[34 41] ; [29 24],[36.9140625 38.0859375] ; [26.0859375 26.9140625],0
b3,1,0.307208,1.042641,[13 28] ; [ 6 23],[11.12857143 29.87142857] ; [ 7.87142857 21.12857143],0
b2,1,0.307208,1.042641,[13 28] ; [ 6 23],[11.12857143 29.87142857] ; [ 7.87142857 21.12857143],0
n1,1,0.329453,0.951045,[ 7 10] ; [ 7 19],[ 5.53488372 11.46511628] ; [ 8.46511628 17.53488372],0
n5,1,0.329773,0.949791,[32 42] ; [18 34],[29.36507937 44.63492063] ; [20.63492063 31.36507937],0
p5,1,0.334106,0.932918,[ 4 70] ; [ 1 50],[ 2.96 71.04] ; [ 2.04 48.96],0
d4,1,0.334853,0.930037,[58 17] ; [43  8],[60.11904762 14.88095238] ; [40.88095238 10.11904762],0
u2,1,0.374475,0.788762,[21  5] ; [11  5],[19.80952381  6.19047619] ; [12.19047619  3.80952381],0
a7,1,0.40225,0.70159,[50 25] ; [39 14],[52.1484375 22.8515625] ; [36.8515625 16.1484375],0
a5,1,0.404245,0.695662,[52 23] ; [33 20],[49.8046875 25.1953125] ; [35.1953125 17.8046875],0
s2,1,0.431905,0.617695,[27 47] ; [23 30],[29.13385827 44.86614173] ; [20.86614173 32.13385827],0
s6,1,0.464832,0.534234,[41 34] ; [25 27],[38.97637795 36.02362205] ; [27.02362205 24.97637795],0
p1,1,0.467575,0.527702,[ 5 69] ; [ 2 51],[ 4.07874016 69.92125984] ; [ 2.92125984 50.07874016],0
u3,1,0.471497,0.518466,[19  7] ; [10  6],[17.95238095  8.04761905] ; [11.04761905  4.95238095],0
d3,1,0.490289,0.475892,[49 26] ; [37 15],[50.78740157 24.21259843] ; [35.21259843 16.78740157],0
v2,1,0.49985,0.455254,[36 33] ; [22 26],[34.20512821 34.79487179] ; [23.79487179 24.20512821],0
p6,1,0.569886,0.322874,[16 56] ; [ 9 41],[14.75409836 57.24590164] ; [10.24590164 39.75409836],0
n3,1,0.607487,0.263851,[10  7] ; [16  8],[10.7804878  6.2195122] ; [15.2195122  8.7804878],0
a8,1,0.636421,0.223453,[ 6 60] ; [ 6 45],[ 6.76923077 59.23076923] ; [ 5.23076923 45.76923077],0
a3,1,0.646184,0.210745,[49 26] ; [36 16],[50.19685039 24.80314961] ; [34.80314961 17.19685039],0
d5,1,0.707115,0.141176,[57 18] ; [41 11],[57.87401575 17.12598425] ; [40.12598425 11.87401575],0
a1,1,0.722945,0.125689,[ 2 73] ; [ 2 51],[ 2.34375 72.65625] ; [ 1.65625 51.34375],0
s5,1,0.751249,0.100485,[14 60] ; [10 37],[14.67768595 59.32231405] ; [ 9.32231405 37.67768595],0
r2,1,0.775555,0.081291,[69  6] ; [48  5],[68.5546875  6.4453125] ; [48.4453125  4.5546875],0
s3,1,0.783084,0.075791,[39 34] ; [27 26],[38.23809524 34.76190476] ; [27.76190476 25.23809524],0
a6,1,0.939813,0.005701,[50 25] ; [35 17],[50.19685039 24.80314961] ; [34.80314961 17.19685039],0
v3,1,0.949694,0.00398,[22 49] ; [14 32],[21.84615385 49.15384615] ; [14.15384615 31.84615385],0
b4,1,0.965739,0.001845,[45 30] ; [32 21],[45.1171875 29.8828125] ; [31.8828125 21.1171875],0
b1,1,0.975392,0.000951,[37 38] ; [26 27],[36.9140625 38.0859375] ; [26.0859375 26.9140625],0
u1,1,0.984651,0.00037,[ 7 68] ; [ 5 48],[ 7.03125 67.96875] ; [ 4.96875 48.03125],0
