Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.623181,[ 84 154] ; [74 29],[110.27565982 127.72434018] ; [47.72434018 55.27565982],1
v1,1,0.000313,12.992831,[ 85 158] ; [58 46],[100.14121037 142.85878963] ; [42.85878963 61.14121037],1
r1,1,0.003696,8.427214,[159  87] ; [85 21],[170.52272727  75.47727273] ; [73.47727273 32.52272727],0
p12,1,0.004299,8.152904,[  4 245] ; [ 8 97],[  8.44067797 240.55932203] ; [  3.55932203 101.44067797],0
p5,1,0.007183,7.226639,[  7 241] ; [10 95],[ 11.94334278 236.05665722] ; [ 5.05665722 99.94334278],0
a3,1,0.007945,7.045891,[132 114] ; [73 33],[143.26704545 102.73295455] ; [61.73295455 44.26704545],0
r2,1,0.00899,6.824767,[210  36] ; [99  5],[217.18285714  28.81714286] ; [91.81714286 12.18285714],0
v4,1,0.018277,5.569392,[212  36] ; [100   6],[218.57627119  29.42372881] ; [93.42372881 12.57627119],0
r4,1,0.020232,5.391744,[186  63] ; [91 15],[194.29014085  54.70985915] ; [82.70985915 23.29014085],0
a2,1,0.044498,4.037583,[ 31 218] ; [22 84],[ 37.17464789 211.82535211] ; [15.82535211 90.17464789],0
n4,1,0.073161,3.21063,[153  96] ; [75 30],[160.37288136  88.62711864] ; [67.62711864 37.37288136],0
p3,1,0.073511,3.202822,[ 73 176] ; [41 64],[ 80.18644068 168.81355932] ; [33.81355932 71.18644068],0
b1,1,0.081197,3.040777,[ 97 152] ; [31 75],[ 89.78028169 159.21971831] ; [38.21971831 67.78028169],0
d1,1,0.088048,2.909705,[107 142] ; [56 50],[114.32957746 134.67042254] ; [48.67042254 57.32957746],0
a5,1,0.093463,2.813688,[148 101] ; [73 33],[155.01126761  93.98873239] ; [65.98873239 40.01126761],0
r3,1,0.105331,2.622909,[211  37] ; [96  9],[215.68271955  32.31728045] ; [91.31728045 13.68271955],0
n1,1,0.108645,2.573823,[29 51] ; [ 4 18],[25.88235294 54.11764706] ; [ 7.11764706 14.88235294],0
s4,1,0.108788,2.571733,[ 37 210] ; [ 9 95],[ 32.37037037 214.62962963] ; [13.62962963 90.37037037],0
u2,1,0.110993,2.540022,[50 65] ; [19 13],[53.97959184 61.02040816] ; [15.02040816 16.97959184],0
p4,1,0.111942,2.526591,[ 86 162] ; [45 58],[ 92.55840456 155.44159544] ; [38.44159544 64.55840456],0
s8,1,0.114611,2.489466,[ 31 218] ; [20 86],[ 35.77183099 213.22816901] ; [15.22816901 90.77183099],0
a4,1,0.116516,2.463533,[ 81 166] ; [44 62],[ 87.46458924 159.53541076] ; [37.53541076 68.46458924],0
s2,1,0.119235,2.427339,[ 58 189] ; [33 72],[ 63.85511364 183.14488636] ; [27.14488636 77.85511364],0
p8,1,0.142619,2.149469,[ 81 166] ; [43 62],[ 87.01136364 159.98863636] ; [36.98863636 68.01136364],0
d3,1,0.148144,2.091256,[144 105] ; [70 36],[150.10140845  98.89859155] ; [63.89859155 42.10140845],0
p10,1,0.149242,2.079982,[161  86] ; [76 28],[166.77777778  80.22222222] ; [70.22222222 33.77777778],0
a8,1,0.158269,1.99069,[ 21 211] ; [14 84],[ 24.60606061 207.39393939] ; [10.39393939 87.60606061],0
