Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,23.66372,[17 31] ; [69 20],[30.13138686 17.86861314] ; [55.86861314 33.13138686],1
r2,1,0.832946,0.044489,[34 12] ; [65 21],[34.5 11.5] ; [64.5 21.5],0
d2,1,0.903998,0.014547,[21 27] ; [39 48],[21.33333333 26.66666667] ; [38.66666667 48.33333333],0
b4,1,0.905441,0.014111,[27 21] ; [51 38],[27.32846715 20.67153285] ; [50.67153285 38.32846715],0
u1,1,0.911775,0.012277,[ 3 45] ; [ 6 83],[ 3.15328467 44.84671533] ; [ 5.84671533 83.15328467],0
n2,1,0.911872,0.012249,[11  5] ; [26 11],[11.16981132  4.83018868] ; [25.83018868 11.16981132],0
s3,1,0.912276,0.012137,[20 27] ; [37 52],[19.69852941 27.30147059] ; [37.30147059 51.69852941],0
a1,1,0.923359,0.009255,[ 4 44] ; [ 7 82],[ 3.8540146 44.1459854] ; [ 7.1459854 81.8540146],0
s7,1,0.936196,0.006408,[14 32] ; [25 59],[13.8 32.2] ; [25.2 58.8],0
p6,1,0.936437,0.00636,[10 37] ; [18 69],[ 9.82089552 37.17910448] ; [18.17910448 68.82089552],0
b2,1,0.94716,0.004392,[12 18] ; [22 32],[12.14285714 17.85714286] ; [21.85714286 32.14285714],0
b3,1,0.94716,0.004392,[12 18] ; [22 32],[12.14285714 17.85714286] ; [21.85714286 32.14285714],0
p4,1,0.949986,0.003934,[17 31] ; [32 57],[17.16788321 30.83211679] ; [31.83211679 57.16788321],0
s8,1,0.952669,0.003523,[11 37] ; [20 69],[10.86131387 37.13868613] ; [20.13868613 68.86131387],0
a2,1,0.981021,0.000566,[ 6 42] ; [11 78],[ 5.95620438 42.04379562] ; [11.04379562 77.95620438],0
