Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,31.010692,[18 36] ; [110  35],[34.73366834 19.26633166] ; [93.26633166 51.73366834],1
a2,1,4.8e-05,16.536383,[ 2 52] ; [ 46 101],[12.89552239 41.10447761] ; [ 35.10447761 111.89552239],1
d3,1,0.000744,11.37602,[31 23] ; [118  28],[40.23 13.77] ; [108.77  37.23],1
b5,1,0.001393,10.215645,[19 35] ; [89 58],[29.01492537 24.98507463] ; [78.98507463 68.01492537],0
u1,1,0.004115,8.232568,[ 2 52] ; [ 30 117],[ 8.59701493 45.40298507] ; [ 23.40298507 123.59701493],0
u3,1,0.006152,7.50524,[ 2 10] ; [23 14],[6.12244898 5.87755102] ; [18.87755102 18.12244898],0
p12,1,0.014273,6.004023,[ 3 51] ; [ 29 117],[ 8.64 45.36] ; [ 23.36 122.64],0
p1,1,0.035129,4.438906,[ 4 50] ; [ 29 117],[ 8.91 45.09] ; [ 24.09 121.91],0
r2,1,0.036409,4.377865,[46  5] ; [143   4],[48.68181818  2.31818182] ; [140.31818182   6.68181818],0
n4,1,0.083184,3.001558,[50  4] ; [121  25],[46.17  7.83] ; [124.83  21.17],0
s8,1,0.096614,2.760563,[36 18] ; [76 66],[30.85714286 23.14285714] ; [81.14285714 60.85714286],0
b1,1,0.146522,2.108091,[24 30] ; [49 98],[19.6119403 34.3880597] ; [53.3880597 93.6119403],0
d1,1,0.148063,2.092097,[32 22] ; [103  44],[36.26865672 17.73134328] ; [98.73134328 48.26865672],0
p11,1,0.189176,1.724021,[43 11] ; [128  19],[45.94029851  8.05970149] ; [125.05970149  21.94029851],0
v4,1,0.200914,1.635717,[51  3] ; [142   3],[52.3718593  1.6281407] ; [140.6281407   4.3718593],0
s7,1,0.219806,1.505636,[35 16] ; [80 56],[31.36363636 19.63636364] ; [83.63636364 52.36363636],0
b2,1,0.235169,1.409319,[17 17] ; [36 58],[14.078125 19.921875] ; [38.921875 55.078125],0
b3,1,0.235169,1.409319,[17 17] ; [36 58],[14.078125 19.921875] ; [38.921875 55.078125],0
p9,1,0.239655,1.382625,[47  7] ; [134  11],[49.11557789  4.88442211] ; [131.88442211  13.11557789],0
v2,1,0.268214,1.225861,[41 12] ; [122  23],[43.63131313  9.36868687] ; [119.36868687  25.63131313],0
u4,1,0.331263,0.943953,[ 3 51] ; [  4 143],[ 1.88059701 52.11940299] ; [  5.11940299 141.88059701],0
n1,1,0.332922,0.9375,[3 3] ; [ 7 17],[2. 4.] ; [ 8. 16.],0
n6,1,0.413145,0.669733,[47  7] ; [131  13],[48.54545455  5.45454545] ; [129.45454545  14.54545455],0
s5,1,0.435743,0.607467,[27 26] ; [63 78],[24.58762887 28.41237113] ; [65.41237113 75.58762887],0
a4,1,0.447549,0.576851,[23 31] ; [71 75],[25.38 28.62] ; [68.62 77.38],0
n3,1,0.457439,0.552155,[5 1] ; [17  8],[4.25806452 1.74193548] ; [17.74193548  7.25806452],0
r3,1,0.494771,0.466134,[51  3] ; [141   5],[51.84  2.16] ; [140.16   5.84],0
p7,1,0.554342,0.349596,[46  7] ; [120  24],[44.65989848  8.34010152] ; [121.34010152  22.65989848],0
p4,1,0.556619,0.345592,[43 10] ; [112  33],[41.48989899 11.51010101] ; [113.51010101  31.48989899],0
s1,1,0.562672,0.335099,[ 1 53] ; [  5 141],[ 1.62 52.38] ; [  4.38 141.62],0
s4,1,0.570187,0.32237,[ 8 46] ; [ 17 127],[ 6.81818182 47.18181818] ; [ 18.18181818 125.81818182],0
