Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,84.189225,[111  40] ; [ 9 74],[77.43589744 73.56410256] ; [42.56410256 40.43589744],1
d5,1,0.0,64.241568,[148   2] ; [49 34],[126.82403433  23.17596567] ; [70.17596567 12.82403433],1
d4,1,0.0,59.397291,[148   2] ; [51 32],[128.11158798  21.88841202] ; [70.88841202 12.11158798],1
d3,1,0.0,57.679998,[135  16] ; [36 47],[110.34615385  40.65384615] ; [60.65384615 22.34615385],1
a2,1,6e-06,20.502707,[54 98] ; [ 7 76],[ 39.45531915 112.54468085] ; [21.54468085 61.45531915],1
a4,1,1.7e-05,18.504553,[88 63] ; [24 59],[72.27350427 78.72649573] ; [39.72649573 43.27350427],1
a5,1,7.2e-05,15.751861,[131  21] ; [53 30],[119.01276596  32.98723404] ; [64.98723404 18.01276596],1
u1,1,7.6e-05,15.665425,[ 42 110] ; [ 5 78],[ 30.4 121.6] ; [16.6 66.4],1
a3,1,0.000483,12.178529,[126  24] ; [53 30],[115.2360515  34.7639485] ; [63.7639485 19.2360515],1
p9,1,0.001688,9.861278,[143   8] ; [68 15],[136.15811966  14.84188034] ; [74.84188034  8.15811966],0
a6,1,0.003065,8.768275,[110  40] ; [45 38],[99.78540773 50.21459227] ; [55.21459227 27.78540773],0
n1,1,0.012284,6.26936,[ 2 17] ; [ 9 10],[ 5.5 13.5] ; [ 5.5 13.5],0
n4,1,0.012688,6.212067,[137  15] ; [65 18],[130.65531915  21.34468085] ; [71.34468085 11.65531915],0
s8,1,0.014312,5.999286,[93 56] ; [38 45],[84.13362069 64.86637931] ; [46.86637931 36.13362069],0
p10,1,0.027479,4.860439,[140  10] ; [70 13],[135.19313305  14.80686695] ; [74.80686695  8.19313305],0
p11,1,0.035767,4.408188,[136  16] ; [66 17],[130.65531915  21.34468085] ; [71.34468085 11.65531915],0
p4,1,0.071695,3.243774,[115  34] ; [55 28],[109.18103448  39.81896552] ; [60.81896552 22.18103448],0
a1,1,0.084889,2.968711,[ 15 137] ; [ 3 80],[ 11.64255319 140.35744681] ; [ 6.35744681 76.64255319],0
