Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.949609,[194 113] ; [14 37],[178.36871508 128.63128492] ; [29.63128492 21.36871508],1
p7,1,7e-06,20.184911,[227  74] ; [21 27],[213.89111748  87.10888252] ; [34.10888252 13.89111748],1
p4,1,0.000248,13.424516,[218  92] ; [22 28],[206.66666667 103.33333333] ; [33.33333333 16.66666667],1
d4,1,0.001868,9.675207,[278  32] ; [37 13],[271.25  38.75] ; [43.75  6.25],0
p3,1,0.008099,7.011527,[180 130] ; [19 31],[171.36111111 138.63888889] ; [27.63888889 22.36111111],0
n6,1,0.01157,6.375631,[278  30] ; [39 11],[272.72625698  35.27374302] ; [44.27374302  5.72625698],0
d3,1,0.019124,5.490143,[225  86] ; [28 22],[217.95844875  93.04155125] ; [35.04155125 14.95844875],0
a5,1,0.019963,5.415117,[247  64] ; [33 18],[240.55248619  70.44751381] ; [39.44751381 11.55248619],0
b4,1,0.023235,5.150865,[173 138] ; [37 14],[180.41436464 130.58563536] ; [29.58563536 21.41436464],0
a2,1,0.025548,4.986375,[ 89 222] ; [ 7 44],[ 82.47513812 228.52486188] ; [13.52486188 37.47513812],0
a8,1,0.030056,4.706088,[ 53 236] ; [ 3 47],[ 47.74041298 241.25958702] ; [ 8.25958702 41.74041298],0
a3,1,0.032849,4.553658,[243  67] ; [33 18],[237.00831025  72.99168975] ; [38.99168975 12.00831025],0
a7,1,0.047377,3.931937,[230  80] ; [31 20],[224.12742382  85.87257618] ; [36.87257618 14.12742382],0
n4,1,0.056643,3.633055,[260  51] ; [37 14],[255.15745856  55.84254144] ; [41.84254144  9.15745856],0
p6,1,0.062472,3.470523,[142 166] ; [16 34],[135.93296089 172.06703911] ; [22.06703911 27.93296089],0
d5,1,0.065859,3.383335,[262  48] ; [37 13],[257.47222222  52.52777778] ; [41.52777778  8.47222222],0
n5,1,0.105029,2.627466,[259  50] ; [38 13],[254.925  54.075] ; [42.075  8.925],0
s1,1,0.10646,2.606,[ 10 299] ; [ 4 46],[ 12.05013928 296.94986072] ; [ 1.94986072 48.05013928],0
p10,1,0.116671,2.461446,[284  27] ; [43  8],[280.93093923  30.06906077] ; [46.06906077  4.93093923],0
p9,1,0.122793,2.38133,[281  27] ; [43  8],[277.97214485  30.02785515] ; [46.02785515  4.97214485],0
d1,1,0.124053,2.365393,[211 100] ; [29 22],[206.1878453 104.8121547] ; [33.8121547 17.1878453],0
r1,1,0.153947,2.0327,[256  53] ; [38 13],[252.35  56.65] ; [41.65  9.35],0
s6,1,0.163494,1.941613,[268  38] ; [41 10],[264.85714286  41.14285714] ; [44.14285714  6.85714286],0
n3,1,0.199758,1.644145,[39 15] ; [7 6],[37.07462687 16.92537313] ; [8.92537313 4.07462687],0
s7,1,0.208957,1.578637,[216  89] ; [31 19],[212.21126761  92.78873239] ; [34.78873239 15.21126761],0
s5,1,0.21343,1.548008,[148 151] ; [20 30],[143.93123209 155.06876791] ; [24.06876791 25.93123209],0
a6,1,0.225667,1.467962,[207 103] ; [29 21],[203.22222222 106.77777778] ; [32.77777778 17.22222222],0
n1,1,0.23723,1.396981,[21 32] ; [7 5],[22.83076923 30.16923077] ; [5.16923077 6.83076923],0
u4,1,0.269181,1.220915,[  9 302] ; [ 3 48],[ 10.30939227 300.69060773] ; [ 1.69060773 49.30939227],0
b5,1,0.310261,1.029563,[184 127] ; [34 17],[187.28729282 123.71270718] ; [30.71270718 20.28729282],0
v1,1,0.37036,0.802456,[175 124] ; [32 17],[177.85344828 121.14655172] ; [29.14655172 19.85344828],0
r2,1,0.432796,0.615309,[296  11] ; [48  3],[294.99441341  12.00558659] ; [49.00558659  1.99441341],0
v3,1,0.466768,0.529618,[135 166] ; [18 28],[132.71757925 168.28242075] ; [20.28242075 25.71757925],0
p5,1,0.475328,0.509562,[ 45 265] ; [ 5 42],[ 43.41736695 266.58263305] ; [ 6.58263305 40.41736695],0
u1,1,0.495077,0.465473,[ 68 243] ; [ 9 42],[ 66.1519337 244.8480663] ; [10.8480663 40.1519337],0
d2,1,0.576086,0.312605,[162 148] ; [24 26],[160.16666667 149.83333333] ; [25.83333333 24.16666667],0
n2,1,0.662641,0.190331,[42 11] ; [11  2],[42.56060606 10.43939394] ; [10.43939394  2.56060606],0
p1,1,0.676672,0.173897,[ 25 285] ; [ 5 46],[ 25.76177285 284.23822715] ; [ 4.23822715 46.76177285],0
a4,1,0.677972,0.172418,[150 161] ; [23 28],[148.62707182 162.37292818] ; [24.37292818 26.62707182],0
r3,1,0.694993,0.153733,[301   9] ; [49  2],[300.55401662   9.44598338] ; [49.44598338  1.55401662],0
u3,1,0.709959,0.138318,[46 22] ; [13  5],[46.65116279 21.34883721] ; [12.34883721  5.65116279],0
s3,1,0.731675,0.11758,[276  32] ; [44  6],[275.30726257  32.69273743] ; [44.69273743  5.30726257],0
b3,1,0.787444,0.072701,[ 80 119] ; [14 23],[ 79.26271186 119.73728814] ; [14.73728814 22.26271186],0
b2,1,0.787444,0.072701,[ 80 119] ; [14 23],[ 79.26271186 119.73728814] ; [14.73728814 22.26271186],0
v4,1,0.787653,0.072554,[300   8] ; [50  1],[300.27855153   7.72144847] ; [49.72144847  1.27855153],0
p12,1,0.813764,0.055494,[ 39 272] ; [ 7 44],[ 39.51933702 271.48066298] ; [ 6.48066298 44.51933702],0
s4,1,0.845021,0.038211,[ 68 237] ; [12 39],[ 68.53932584 236.46067416] ; [11.46067416 39.53932584],0
s8,1,0.867647,0.027772,[196 114] ; [31 19],[195.47222222 114.52777778] ; [31.52777778 18.47222222],0
b1,1,0.899267,0.016024,[113 198] ; [19 32],[113.40331492 197.59668508] ; [18.59668508 32.40331492],0
a1,1,0.949859,0.003954,[ 19 292] ; [ 3 48],[ 18.90055249 292.09944751] ; [ 3.09944751 47.90055249],0
v2,1,0.95466,0.003233,[178 123] ; [28 19],[178.17816092 122.82183908] ; [27.82183908 19.17816092],0
r4,1,0.961989,0.002271,[286  25] ; [47  4],[286.08563536  24.91436464] ; [46.91436464  4.08563536],0
u2,1,0.994887,4.1e-05,[41 26] ; [11  7],[40.98823529 26.01176471] ; [11.01176471  6.98823529],0
