Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,9.2e-05,15.293745,[64 91] ; [51 23],[77.83842795 77.16157205] ; [37.16157205 36.83842795],1
d5,1,0.009798,6.671222,[119  44] ; [66  9],[126.70168067  36.29831933] ; [58.29831933 16.70168067],0
p12,1,0.015279,5.883995,[  6 155] ; [ 9 66],[ 10.23305085 150.76694915] ; [ 4.76694915 70.23305085],0
u1,1,0.021545,5.282153,[ 25 138] ; [21 54],[ 31.50420168 131.49579832] ; [14.49579832 60.50420168],0
a5,1,0.021851,5.257619,[104  59] ; [59 16],[111.63445378  51.36554622] ; [51.36554622 23.63445378],0
n4,1,0.023255,5.149357,[113  48] ; [63 12],[120.06779661  40.93220339] ; [55.93220339 19.06779661],0
s7,1,0.023647,5.120369,[79 76] ; [47 23],[86.8 68.2] ; [39.2 30.8],0
n5,1,0.024694,5.045252,[105  55] ; [60 15],[112.34042553  47.65957447] ; [52.65957447 22.34042553],0
a2,1,0.038403,4.287091,[ 34 129] ; [25 50],[ 40.40756303 122.59243697] ; [18.59243697 56.40756303],0
p3,1,0.038645,4.276395,[ 51 111] ; [34 41],[ 58.10126582 103.89873418] ; [26.89873418 48.10126582],0
v1,1,0.055178,3.676706,[66 89] ; [41 32],[72.74122807 82.25877193] ; [34.25877193 38.74122807],0
d1,1,0.075411,3.161119,[82 81] ; [47 28],[88.3487395 74.6512605] ; [40.6512605 34.3487395],0
a3,1,0.088362,2.903969,[110  52] ; [59 16],[115.51898734  46.48101266] ; [53.48101266 21.51898734],0
s6,1,0.094798,2.790953,[119  42] ; [62 12],[124.00425532  36.99574468] ; [56.99574468 17.00425532],0
p11,1,0.108832,2.571106,[107  56] ; [57 18],[112.31932773  50.68067227] ; [51.68067227 23.31932773],0
r3,1,0.115119,2.482503,[149  13] ; [73  2],[151.74683544  10.25316456] ; [70.25316456  4.74683544],0
d2,1,0.124829,2.355665,[76 87] ; [43 32],[81.5 81.5] ; [37.5 37.5],0
n6,1,0.126906,2.329948,[121  40] ; [63 12],[125.52542373  35.47457627] ; [58.47457627 16.52542373],0
u4,1,0.187171,1.739748,[  1 162] ; [ 2 73],[  2.05462185 160.94537815] ; [ 0.94537815 74.05462185],0
r1,1,0.189904,1.718363,[120  40] ; [62 13],[123.91489362  36.08510638] ; [58.08510638 16.91489362],0
s8,1,0.192719,1.696708,[70 93] ; [39 36],[74.6512605 88.3487395] ; [34.3487395 40.6512605],0
s4,1,0.197911,1.657725,[ 40 121] ; [13 62],[ 36.15677966 124.84322034] ; [16.84322034 58.15677966],0
p6,1,0.249994,1.323335,[ 41 120] ; [14 61],[ 37.52118644 123.47881356] ; [17.47881356 57.52118644],0
b4,1,0.301241,1.068691,[95 68] ; [49 26],[98.62184874 64.37815126] ; [45.37815126 29.62184874],0
