Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.1e-05,17.366365,[19 52] ; [15  4],[26.82222222 44.17777778] ; [ 7.17777778 11.82222222],1
p8,1,0.005745,7.628688,[15 57] ; [10  9],[19.78021978 52.21978022] ; [ 5.21978022 13.78021978],0
r4,1,0.02239,5.215205,[40 32] ; [16  3],[44.30769231 27.69230769] ; [11.69230769  7.30769231],0
b5,1,0.046759,3.954057,[43 29] ; [16  3],[46.68131868 25.31868132] ; [12.31868132  6.68131868],0
u1,1,0.047233,3.937054,[ 1 71] ; [ 2 17],[ 2.37362637 69.62637363] ; [ 0.62637363 18.37362637],0
u2,1,0.056258,3.644415,[19 26] ; [10  4],[22.11864407 22.88135593] ; [6.88135593 7.11864407],0
r3,1,0.077556,3.115385,[49 23] ; [16  2],[52. 20.] ; [13.  5.],0
p3,1,0.103078,2.657267,[20 52] ; [ 9 10],[22.94505495 49.05494505] ; [ 6.05494505 12.94505495],0
s5,1,0.126323,2.337117,[11 58] ; [ 6 13],[13.32954545 55.67045455] ; [ 3.67045455 15.32954545],0
p2,1,0.147526,2.09765,[44 28] ; [15  4],[46.68131868 25.31868132] ; [12.31868132  6.68131868],0
d4,1,0.181957,1.781564,[49 22] ; [10  9],[46.54444444 24.45555556] ; [12.45555556  6.54444444],0
s2,1,0.190214,1.715959,[26 46] ; [10  9],[28.48351648 43.51648352] ; [ 7.51648352 11.48351648],0
r2,1,0.20306,1.620227,[54 17] ; [17  2],[56.01111111 14.98888889] ; [14.98888889  4.01111111],0
n4,1,0.216532,1.527207,[34 38] ; [12  7],[36.3956044 35.6043956] ; [9.6043956 9.3956044],0
n5,1,0.221702,1.493319,[38 34] ; [13  6],[40.35164835 31.64835165] ; [10.64835165  8.35164835],0
p5,1,0.225858,1.466756,[ 5 67] ; [ 3 16],[ 6.32967033 65.67032967] ; [ 1.67032967 17.32967033],0
a6,1,0.232321,1.426594,[27 45] ; [10  9],[29.27472527 42.72527473] ; [ 7.72527473 11.27472527],0
b4,1,0.232321,1.426594,[45 27] ; [ 9 10],[42.72527473 29.27472527] ; [11.27472527  7.72527473],0
v4,1,0.245103,1.351001,[55 16] ; [17  2],[56.8 14.2] ; [15.2  3.8],0
s7,1,0.248559,1.331382,[19 47] ; [7 9],[20.92682927 45.07317073] ; [ 5.07317073 10.92682927],0
p10,1,0.287511,1.131241,[30 38] ; [11  8],[32.04597701 35.95402299] ; [ 8.95402299 10.04597701],0
d2,1,0.303663,1.058038,[18 54] ; [ 7 12],[19.78021978 52.21978022] ; [ 5.21978022 13.78021978],0
n6,1,0.36499,0.820652,[41 31] ; [13  6],[42.72527473 29.27472527] ; [11.27472527  7.72527473],0
v2,1,0.397951,0.714509,[18 49] ; [ 7 12],[19.47674419 47.52325581] ; [ 5.52325581 13.47674419],0
b1,1,0.524284,0.405458,[40 32] ; [ 9 10],[38.76923077 33.23076923] ; [10.23076923  8.76923077],0
n3,1,0.540417,0.374767,[17 15] ; [4 2],[17.68421053 14.31578947] ; [3.31578947 2.68421053],0
v3,1,0.547204,0.362351,[19 49] ; [ 4 15],[17.97701149 50.02298851] ; [ 5.02298851 13.97701149],0
r1,1,0.551422,0.354776,[40 32] ; [12  7],[41.14285714 30.85714286] ; [10.85714286  8.14285714],0
s8,1,0.56268,0.335084,[18 54] ; [ 6 13],[18.98901099 53.01098901] ; [ 5.01098901 13.98901099],0
p4,1,0.579671,0.306766,[25 46] ; [ 8 11],[26.03333333 44.96666667] ; [ 6.96666667 12.03333333],0
u3,1,0.589788,0.290676,[23 24] ; [8 6],[23.8852459 23.1147541] ; [7.1147541 6.8852459],0
s6,1,0.592198,0.286924,[32 38] ; [10  9],[33.03370787 36.96629213] ; [ 8.96629213 10.03370787],0
s3,1,0.592198,0.286924,[32 38] ; [10  9],[33.03370787 36.96629213] ; [ 8.96629213 10.03370787],0
a7,1,0.595883,0.28125,[39 33] ; [11  7],[40. 32.] ; [10.  8.],0
a3,1,0.600351,0.274467,[24 46] ; [ 5 13],[23.06818182 46.93181818] ; [ 5.93181818 12.06818182],0
n2,1,0.635327,0.224905,[18 14] ; [4 2],[18.52631579 13.47368421] ; [3.47368421 2.52631579],0
s1,1,0.644955,0.21232,[ 6 65] ; [ 1 18],[ 5.52222222 65.47777778] ; [ 1.47777778 17.52222222],0
