Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,99.36519,[131  44] ; [ 25 113],[87.22044728 87.77955272] ; [68.77955272 69.22044728],1
d3,1,0.0,92.959821,[154  23] ; [48 91],[113.14556962  63.85443038] ; [88.85443038 50.14556962],1
d4,1,0.0,84.027973,[172   4] ; [77 62],[139.12380952  36.87619048] ; [109.87619048  29.12380952],1
d5,1,0.0,81.534316,[175   2] ; [82 57],[143.95253165  33.04746835] ; [113.04746835  25.95253165],1
a2,1,0.0,35.346903,[ 63 114] ; [ 10 129],[ 40.88924051 136.11075949] ; [ 32.11075949 106.88924051],1
u1,1,0.0,29.845655,[ 47 130] ; [  5 134],[ 29.12658228 147.87341772] ; [ 22.87341772 116.12658228],1
a4,1,0.0,28.0279,[108  67] ; [44 95],[84.7133758 90.2866242] ; [67.2866242 71.7133758],1
a5,1,2e-06,23.014306,[153  24] ; [88 51],[134.99050633  42.00949367] ; [106.00949367  32.99050633],1
a3,1,1.1e-05,19.358641,[139  37] ; [77 61],[121.07006369  54.92993631] ; [94.92993631 43.07006369],1
r2,1,0.000666,11.580484,[165   7] ; [117  21],[156.46451613  15.53548387] ; [125.53548387  12.46451613],1
v2,1,0.001275,10.378326,[110  62] ; [61 73],[96.11764706 75.88235294] ; [74.88235294 59.11764706],0
p7,1,0.00172,9.826663,[114  60] ; [65 71],[100.47096774  73.52903226] ; [78.52903226 57.47096774],0
r1,1,0.002364,9.24329,[145  31] ; [94 45],[133.53650794  42.46349206] ; [105.46349206  33.53650794],0
a6,1,0.002638,9.042016,[137  40] ; [86 53],[124.90822785  52.09177215] ; [98.09177215 40.90822785],0
v4,1,0.008525,6.919722,[167  10] ; [119  20],[160.19620253  16.80379747] ; [125.80379747  13.19620253],0
n6,1,0.012506,6.237615,[157  19] ; [109  29],[149.0955414  26.9044586] ; [116.9044586  21.0955414],0
p10,1,0.012905,6.182027,[143  32] ; [94 41],[133.79032258  41.20967742] ; [103.20967742  31.79032258],0
r4,1,0.01291,6.181422,[157  20] ; [109  30],[148.99367089  28.00632911] ; [117.00632911  21.99367089],0
p9,1,0.022895,5.176457,[146  28] ; [99 36],[137.96116505  36.03883495] ; [107.03883495  27.96116505],0
p4,1,0.029333,4.747976,[109  66] ; [69 69],[99.52076677 75.47923323] ; [78.47923323 59.52076677],0
v3,1,0.054692,3.691441,[75 96] ; [45 91],[ 66.84039088 104.15960912] ; [53.15960912 82.84039088],0
v1,1,0.061795,3.488551,[101  74] ; [64 72],[92.84565916 82.15434084] ; [72.15434084 63.84565916],0
p11,1,0.061878,3.486327,[142  35] ; [99 40],[134.99050633  42.00949367] ; [106.00949367  32.99050633],0
a7,1,0.062171,3.478509,[131  45] ; [90 49],[123.47936508  52.52063492] ; [97.52063492 41.47936508],0
n1,1,0.084956,2.967438,[11 27] ; [17 18],[14.57534247 23.42465753] ; [13.42465753 21.57534247],0
p8,1,0.09409,2.802974,[93 79] ; [60 75],[85.71986971 86.28013029] ; [67.28013029 67.71986971],0
r3,1,0.094739,2.791952,[164  12] ; [121  17],[159.74522293  16.25477707] ; [125.25477707  12.74522293],0
b1,1,0.119561,2.423061,[ 60 117] ; [59 80],[ 66.65506329 110.34493671] ; [52.34493671 86.65506329],0
s8,1,0.131296,2.277114,[ 54 121] ; [ 32 106],[ 48.08306709 126.91693291] ; [ 37.91693291 100.08306709],0
s1,1,0.140634,2.171008,[  2 173] ; [  5 133],[  3.91373802 171.08626198] ; [  3.08626198 134.91373802],0
p2,1,0.141483,2.16176,[141  33] ; [103  36],[135.64217252  38.35782748] ; [108.35782748  30.64217252],0
a1,1,0.207763,1.586945,[  8 169] ; [ 11 128],[ 10.64240506 166.35759494] ; [  8.35759494 130.64240506],0
p3,1,0.219236,1.509362,[89 86] ; [61 78],[83.59872611 91.40127389] ; [66.40127389 72.59872611],0
p12,1,0.307202,1.042667,[  7 168] ; [  9 128],[  8.97435897 166.02564103] ; [  7.02564103 129.97435897],0
p6,1,0.307965,1.039384,[ 63 110] ; [42 94],[ 58.78640777 114.21359223] ; [46.21359223 89.78640777],0
u3,1,0.331534,0.942897,[20 18] ; [26 35],[17.65656566 20.34343434] ; [28.34343434 32.65656566],0
s2,1,0.350467,0.871767,[ 27 149] ; [ 16 121],[ 24.17891374 151.82108626] ; [ 18.82108626 118.17891374],0
p1,1,0.367301,0.812776,[ 14 163] ; [ 15 123],[ 16.2952381 160.7047619] ; [ 12.7047619 125.2952381],0
n2,1,0.472287,0.516619,[24 15] ; [25 11],[25.48 13.52] ; [23.52 12.48],0
b3,1,0.592911,0.285822,[44 70] ; [36 49],[45.82914573 68.17085427] ; [34.17085427 50.82914573],0
b2,1,0.592911,0.285822,[44 70] ; [36 49],[45.82914573 68.17085427] ; [34.17085427 50.82914573],0
a8,1,0.6519,0.203513,[ 22 125] ; [ 17 113],[ 20.6967509 126.3032491] ; [ 18.3032491 111.6967509],0
n3,1,0.681302,0.168664,[27 10] ; [24 11],[26.20833333 10.79166667] ; [24.79166667 10.20833333],0
b4,1,0.691135,0.157859,[102  75] ; [77 62],[100.26265823  76.73734177] ; [78.73734177 60.26265823],0
p5,1,0.698837,0.149685,[ 18 158] ; [ 16 122],[ 19.05732484 156.94267516] ; [ 14.94267516 123.05732484],0
b5,1,0.741695,0.108643,[105  72] ; [85 54],[106.42405063  70.57594937] ; [83.57594937 55.42405063],0
s5,1,0.78696,0.073041,[ 41 132] ; [ 30 104],[ 40.00977199 132.99022801] ; [ 30.99022801 103.00977199],0
s6,1,0.821446,0.050934,[79 95] ; [60 76],[78.01935484 95.98064516] ; [60.98064516 75.01935484],0
s4,1,0.830943,0.045579,[ 15 157] ; [ 13 125],[ 15.53548387 156.46451613] ; [ 12.46451613 125.53548387],0
s7,1,0.935052,0.006641,[ 49 118] ; [37 91],[ 48.68474576 118.31525424] ; [37.31525424 90.68474576],0
n5,1,0.935756,0.006497,[146  30] ; [114  24],[145.73248408  30.26751592] ; [114.26751592  23.73248408],0
u2,1,0.959293,0.002605,[18 19] ; [30 31],[18.12244898 18.87755102] ; [29.87755102 31.12244898],0
