Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,184.747186,[494  59] ; [54 91],[434.16045845 118.83954155] ; [113.83954155  31.16045845],1
n6,1,0.0,49.573594,[509  44] ; [102  43],[484.0730659  68.9269341] ; [126.9269341  18.0730659],1
p4,1,9e-06,19.629197,[368 185] ; [68 78],[344.93276109 208.06723891] ; [91.06723891 54.93276109],1
a5,1,1.3e-05,19.040673,[440 115] ; [91 56],[419.80769231 135.19230769] ; [111.19230769  35.80769231],1
p3,1,1.3e-05,19.021302,[318 234] ; [55 92],[294.55793991 257.44206009] ; [78.44206009 68.55793991],1
r4,1,0.000102,15.103904,[529  26] ; [127  20],[518.63247863  36.36752137] ; [137.36752137   9.63247863],1
a4,1,0.000116,14.859392,[272 282] ; [ 46 101],[251.31526391 302.68473609] ; [66.68473609 80.31526391],1
s4,1,0.00013,14.64228,[ 82 466] ; [ 42 105],[ 97.77266187 450.22733813] ; [ 26.22733813 120.77266187],1
d2,1,0.000141,14.494405,[289 263] ; [51 96],[268.49785408 283.50214592] ; [71.50214592 75.49785408],1
s7,1,0.00036,12.728168,[296 233] ; [56 87],[277.0952381 251.9047619] ; [74.9047619 68.0952381],1
p6,1,0.000459,12.276889,[231 317] ; [ 38 107],[212.71572872 335.28427128] ; [56.28427128 88.71572872],1
r1,1,0.000472,12.224899,[470  83] ; [106  40],[455.69098712  97.30901288] ; [120.30901288  25.69098712],1
a3,1,0.000543,11.963105,[421 132] ; [91 56],[404.48 148.52] ; [107.52  39.48],1
a8,1,0.000681,11.5409,[ 77 426] ; [  6 132],[ 65.13104524 437.86895476] ; [ 17.86895476 120.13104524],1
a2,1,0.001047,10.742347,[152 403] ; [ 21 126],[136.77350427 418.22649573] ; [ 36.22649573 110.77350427],0
p11,1,0.001845,9.697709,[478  77] ; [111  36],[465.66239316  89.33760684] ; [123.33760684  23.66239316],0
d1,1,0.001957,9.589046,[357 198] ; [74 73],[340.74786325 214.25213675] ; [90.25213675 56.74786325],0
v3,1,0.002971,8.824912,[237 300] ; [42 97],[221.6316568 315.3683432] ; [57.3683432 81.6316568],0
u1,1,0.004574,8.040717,[113 442] ; [ 15 132],[101.1965812 453.8034188] ; [ 26.8034188 120.1965812],0
s8,1,0.007021,7.267512,[275 276] ; [55 92],[260.50143266 290.49856734] ; [69.49856734 77.50143266],0
v1,1,0.008173,6.995092,[319 220] ; [67 76],[305.06451613 233.93548387] ; [80.93548387 62.06451613],0
p5,1,0.009216,6.780459,[ 78 472] ; [  9 137],[ 68.75 481.25] ; [ 18.25 127.75],0
p12,1,0.018802,5.51982,[ 57 495] ; [  6 141],[ 49.75107296 502.24892704] ; [ 13.24892704 133.75107296],0
p2,1,0.019105,5.491923,[484  68] ; [117  29],[475.28939828  76.71060172] ; [125.71060172  20.28939828],0
p8,1,0.027547,4.856203,[318 229] ; [70 76],[306.25685426 240.74314574] ; [81.74314574 64.25685426],0
p7,1,0.035137,4.438495,[373 170] ; [83 57],[362.53001464 180.46998536] ; [93.46998536 46.53001464],0
d5,1,0.037991,4.305445,[468  85] ; [113  33],[459.64663805  93.35336195] ; [121.35336195  24.64663805],0
b1,1,0.064281,3.423348,[208 347] ; [ 43 104],[198.44017094 356.55982906] ; [52.55982906 94.44017094],0
r3,1,0.06865,3.315009,[534  19] ; [137  10],[530.09  22.91] ; [140.91   6.09],0
v2,1,0.098158,2.735215,[319 213] ; [72 66],[310.46567164 221.53432836] ; [80.53432836 57.46567164],0
d4,1,0.137623,2.204335,[465  88] ; [116  31],[458.99  94.01] ; [122.01  24.99],0
n1,1,0.144264,2.131878,[37 50] ; [16 37],[32.93571429 54.06428571] ; [20.06428571 32.93571429],0
s6,1,0.158167,1.99166,[384 156] ; [95 51],[377.05539359 162.94460641] ; [101.94460641  44.05539359],0
a6,1,0.162345,1.952246,[394 159] ; [96 51],[387.1 165.9] ; [102.9  44.1],0
n3,1,0.178907,1.806679,[68 19] ; [36 17],[64.62857143 22.37142857] ; [39.37142857 13.62857143],0
s3,1,0.179862,1.798764,[329 217] ; [79 67],[321.91907514 224.08092486] ; [86.08092486 59.91907514],0
v4,1,0.194393,1.684004,[540  12] ; [141   6],[537.78540773  14.21459227] ; [143.21459227   3.78540773],0
a1,1,0.229702,1.442709,[ 28 527] ; [  4 143],[ 25.2991453 529.7008547] ; [  6.7008547 140.2991453],0
s2,1,0.243057,1.362776,[306 243] ; [74 73],[299.74137931 249.25862069] ; [80.25862069 66.74137931],0
u3,1,0.243576,1.359778,[77 57] ; [36 18],[80.54255319 53.45744681] ; [32.45744681 21.54255319],0
p1,1,0.263176,1.251972,[ 55 499] ; [ 10 135],[ 51.51645207 502.48354793] ; [ 13.48354793 131.51645207],0
a7,1,0.333566,0.935005,[407 147] ; [113  33],[411.54285714 142.45714286] ; [108.45714286  37.54285714],0
b2,1,0.350543,0.87149,[142 206] ; [24 45],[138.5323741 209.4676259] ; [27.4676259 41.5323741],0
b3,1,0.350543,0.87149,[142 206] ; [24 45],[138.5323741 209.4676259] ; [27.4676259 41.5323741],0
s1,1,0.492369,0.471346,[ 17 530] ; [  3 144],[ 15.76368876 531.23631124] ; [  4.23631124 142.76368876],0
p9,1,0.522399,0.409155,[523  30] ; [137  10],[521.4  31.6] ; [138.6   8.4],0
n2,1,0.577413,0.310435,[68 19] ; [40 14],[66.63829787 20.36170213] ; [41.36170213 12.63829787],0
b4,1,0.580395,0.305596,[322 233] ; [89 58],[324.93589744 230.06410256] ; [86.06410256 60.93589744],0
u4,1,0.619243,0.246934,[ 11 544] ; [  2 145],[ 10.27777778 544.72222222] ; [  2.72222222 144.27777778],0
s5,1,0.709611,0.138665,[198 332] ; [51 92],[196.09212481 333.90787519] ; [52.90787519 90.09212481],0
u2,1,0.748029,0.103195,[77 57] ; [33 22],[77.98941799 56.01058201] ; [32.01058201 22.98941799],0
b5,1,0.866733,0.02816,[328 227] ; [88 59],[328.88888889 226.11111111] ; [87.11111111 59.88888889],0
d3,1,0.91433,0.011573,[391 163] ; [103  42],[391.52503577 162.47496423] ; [102.47496423  42.52503577],0
