Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,62.331022,[51 80] ; [237  67],[86.73103448 44.26896552] ; [201.26896552 102.73103448],1
a6,1,0.0,49.910474,[57 74] ; [238  67],[88.6353211 42.3646789] ; [206.3646789  98.6353211],1
u1,1,9e-06,19.662701,[  8 123] ; [ 74 232],[ 24.5812357 106.4187643] ; [ 57.4187643 248.5812357],1
a2,1,3.4e-05,17.191014,[ 15 116] ; [ 92 214],[32.07551487 98.92448513] ; [ 74.92448513 231.07551487],1
d1,1,0.000971,10.881375,[55 76] ; [181 125],[70.74599542 60.25400458] ; [165.25400458 140.74599542],1
d4,1,0.003835,8.360194,[94 36] ; [257  48],[104.89655172  25.10344828] ; [246.10344828  58.89655172],0
d5,1,0.004678,7.999982,[93 38] ; [253  52],[103.9587156  27.0412844] ; [242.0412844  62.9587156],0
b5,1,0.005027,7.869596,[72 59] ; [211  95],[84.83524027 46.16475973] ; [198.16475973 107.83524027],0
p2,1,0.012995,6.169809,[82 48] ; [229  77],[92.7293578 37.2706422] ; [218.2706422  87.7293578],0
p10,1,0.014575,5.967125,[83 46] ; [229  73],[93.38283063 35.61716937] ; [218.61716937  83.38283063],0
v2,1,0.019162,5.486676,[55 69] ; [165 125],[65.89371981 58.10628019] ; [154.10628019 135.89371981],0
r4,1,0.021459,5.289142,[109  22] ; [278  28],[116.01144165  14.98855835] ; [270.98855835  35.01144165],0
n2,1,0.037492,4.327917,[40  9] ; [57 31],[34.69343066 14.30656934] ; [62.30656934 25.69343066],0
b1,1,0.038572,4.279607,[60 71] ; [108 198],[50.36155606 80.63844394] ; [117.63844394 188.36155606],0
r1,1,0.042852,4.101219,[92 39] ; [240  63],[100.21198157  30.78801843] ; [231.78801843  71.21198157],0
a1,1,0.058282,3.585612,[  9 122] ; [  9 297],[  5.39588101 125.60411899] ; [ 12.60411899 293.39588101],0
p4,1,0.067311,3.347398,[49 81] ; [144 161],[57.67816092 72.32183908] ; [135.32183908 169.67816092],0
v4,1,0.090934,2.857755,[116  13] ; [288  17],[120.08294931   8.91705069] ; [283.91705069  21.08294931],0
u2,1,0.132021,2.268575,[18 20] ; [55 34],[21.84251969 16.15748031] ; [51.15748031 37.84251969],0
r2,1,0.133319,2.253426,[119  12] ; [286  16],[122.52886836   8.47113164] ; [282.47113164  19.52886836],0
a5,1,0.151571,2.056364,[82 49] ; [213  93],[88.43249428 42.56750572] ; [206.56750572  99.43249428],0
p9,1,0.173085,1.856021,[95 35] ; [238  63],[100.44083527  29.55916473] ; [232.55916473  68.44083527],0
p5,1,0.18215,1.779991,[  9 120] ; [ 12 291],[  6.27083333 122.72916667] ; [ 14.72916667 288.27083333],0
p11,1,0.217883,1.518261,[98 33] ; [211  95],[92.62929062 38.37070938] ; [216.37070938  89.62929062],0
n6,1,0.230598,1.437168,[98 31] ; [248  58],[102.60689655  26.39310345] ; [243.39310345  62.60689655],0
s6,1,0.266002,1.237248,[75 53] ; [196 109],[80.1108545 47.8891455] ; [190.8891455 114.1108545],0
b3,1,0.266096,1.236764,[37 51] ; [ 62 115],[32.8754717 55.1245283] ; [ 66.1245283 110.8754717],0
b2,1,0.266096,1.236764,[37 51] ; [ 62 115],[32.8754717 55.1245283] ; [ 66.1245283 110.8754717],0
u4,1,0.276172,1.185834,[  1 130] ; [  7 299],[  2.39816934 128.60183066] ; [  5.60183066 300.39816934],0
p3,1,0.305997,1.047874,[41 90] ; [111 194],[45.66972477 85.33027523] ; [106.33027523 198.66972477],0
s5,1,0.319452,0.991187,[38 84] ; [ 78 218],[33.85645933 88.14354067] ; [ 82.14354067 213.85645933],0
s2,1,0.332963,0.93734,[59 70] ; [154 149],[63.60416667 65.39583333] ; [149.39583333 153.60416667],0
s4,1,0.347668,0.88195,[ 18 112] ; [ 53 250],[ 21.31639723 108.68360277] ; [ 49.68360277 253.31639723],0
u3,1,0.348443,0.879121,[21 18] ; [57 34],[23.4 15.6] ; [54.6 36.4],0
