Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.506738,[237  58] ; [47 61],[207.89081886  87.10918114] ; [76.10918114 31.89081886],1
d3,1,0.0,47.182887,[236  60] ; [48 60],[208.07920792  87.92079208] ; [75.92079208 32.07920792],1
a2,1,1e-06,23.664196,[103 193] ; [11 97],[ 83.52475248 212.47524752] ; [30.47524752 77.52475248],1
u1,1,1.4e-05,18.889674,[ 86 210] ; [ 9 99],[ 69.6039604 226.3960396] ; [25.3960396 82.6039604],1
b5,1,0.001007,10.814276,[183 113] ; [47 61],[168.51485149 127.48514851] ; [61.48514851 46.51485149],0
v4,1,0.003171,8.706502,[288   6] ; [99  9],[283.02985075  10.97014925] ; [103.97014925   4.02985075],0
u3,1,0.009515,6.723516,[48 19] ; [ 8 12],[43.12643678 23.87356322] ; [12.87356322  7.12643678],0
s8,1,0.009821,6.667157,[148 146] ; [70 38],[159.43283582 134.56716418] ; [58.56716418 49.43283582],0
d1,1,0.015064,5.908979,[203  93] ; [60 48],[192.69306931 103.30693069] ; [70.30693069 37.69306931],0
s5,1,0.029399,4.744122,[110 172] ; [52 49],[119.27937337 162.72062663] ; [42.72062663 58.27937337],0
r2,1,0.032638,4.564686,[284   8] ; [99  8],[280.29072682  11.70927318] ; [102.70927318   4.29072682],0
r4,1,0.032734,4.559624,[279  17] ; [95 13],[274.01980198  21.98019802] ; [99.98019802  8.01980198],0
s7,1,0.045724,3.991723,[156 119] ; [72 34],[164.56692913 110.43307087] ; [63.43307087 42.56692913],0
b1,1,0.048785,3.88273,[113 183] ; [53 55],[121.62376238 174.37623762] ; [44.37623762 63.62376238],0
s4,1,0.059575,3.549177,[ 44 247] ; [25 83],[ 50.32330827 240.67669173] ; [18.67669173 89.32330827],0
d5,1,0.08869,2.897984,[258  38] ; [86 21],[252.66501241  43.33498759] ; [91.33498759 15.66501241],0
p4,1,0.116321,2.466175,[250  46] ; [84 24],[244.71287129  51.28712871] ; [89.28712871 18.71287129],0
n1,1,0.135631,2.226845,[14 26] ; [12 10],[16.77419355 23.22580645] ; [ 9.22580645 12.77419355],0
b2,1,0.136745,2.214213,[ 71 111] ; [40 42],[ 76.52272727 105.47727273] ; [34.47727273 47.52272727],0
b3,1,0.136745,2.214213,[ 71 111] ; [40 42],[ 76.52272727 105.47727273] ; [34.47727273 47.52272727],0
r1,1,0.165791,1.920594,[243  50] ; [83 25],[238.19950125  54.80049875] ; [87.80049875 20.19950125],0
p12,1,0.174975,1.839798,[ 40 256] ; [ 9 97],[ 36.07960199 259.92039801] ; [12.92039801 93.07960199],0
v2,1,0.205817,1.600607,[183 104] ; [59 45],[177.63171355 109.36828645] ; [64.36828645 39.63171355],0
u4,1,0.237787,1.393667,[  7 288] ; [  5 103],[  8.78411911 286.21588089] ; [  3.21588089 104.78411911],0
v1,1,0.274134,1.195941,[183 104] ; [60 44],[178.3657289 108.6342711] ; [64.6342711 39.3657289],0
b4,1,0.280274,1.165763,[174 122] ; [57 51],[169.24752475 126.75247525] ; [61.75247525 46.24752475],0
n4,1,0.282809,1.153539,[244  52] ; [93 14],[247.5235732  48.4764268] ; [89.4764268 17.5235732],0
p10,1,0.287342,1.132033,[278  16] ; [99  9],[275.71641791  18.28358209] ; [101.28358209   6.71641791],0
p6,1,0.318708,0.994243,[152 141] ; [49 57],[147.60150376 145.39849624] ; [53.39849624 52.60150376],0
r3,1,0.330828,0.945653,[283  10] ; [102   6],[281.30922693  11.69077307] ; [103.69077307   4.30922693],0
s3,1,0.336159,0.925025,[170 122] ; [68 39],[174.1754386 117.8245614] ; [63.8245614 43.1754386],0
d4,1,0.353319,0.8615,[252  44] ; [87 20],[248.99255583  47.00744417] ; [90.00744417 16.99255583],0
s6,1,0.370751,0.801145,[210  80] ; [80 24],[213.45177665  76.54822335] ; [76.54822335 27.45177665],0
u2,1,0.385102,0.754352,[44 23] ; [11  9],[42.35632184 24.64367816] ; [12.64367816  7.35632184],0
a3,1,0.394312,0.725602,[228  66] ; [88 20],[231.10447761  62.89552239] ; [84.89552239 23.10447761],0
n5,1,0.468292,0.526004,[238  56] ; [90 17],[240.47880299  53.52119701] ; [87.52119701 19.47880299],0
p11,1,0.469924,0.522154,[252  44] ; [95 13],[254.23762376  41.76237624] ; [92.76237624 15.23762376],0
n3,1,0.512265,0.429437,[32  8] ; [16  6],[30.96774194  9.03225806] ; [17.03225806  4.96774194],0
p1,1,0.535687,0.383593,[ 37 257] ; [16 91],[ 38.85785536 255.14214464] ; [14.14214464 92.85785536],0
p7,1,0.551558,0.354534,[230  63] ; [81 26],[227.8075  65.1925] ; [83.1925 23.8075],0
n2,1,0.564747,0.331551,[30 10] ; [15  7],[29.03225806 10.96774194] ; [15.96774194  6.03225806],0
a5,1,0.597968,0.278072,[237  59] ; [89 19],[238.85148515  57.14851485] ; [87.14851485 20.85148515],0
p2,1,0.609924,0.260285,[267  28] ; [95 12],[265.64676617  29.35323383] ; [96.35323383 10.64676617],0
p5,1,0.718378,0.130052,[ 55 238] ; [22 86],[ 56.26184539 236.73815461] ; [20.73815461 87.26184539],0
s1,1,0.7506,0.101027,[  7 287] ; [  2 106],[  6.58208955 287.41791045] ; [  2.41791045 105.58208955],0
d2,1,0.754052,0.098158,[158 138] ; [59 48],[159.38461538 136.61538462] ; [57.61538462 49.38461538],0
a1,1,0.781158,0.077178,[ 17 279] ; [  7 101],[ 17.58415842 278.41584158] ; [  6.41584158 101.58415842],0
a4,1,0.845552,0.037946,[148 147] ; [53 55],[147.13399504 147.86600496] ; [53.86600496 54.13399504],0
a8,1,0.858903,0.031603,[ 37 224] ; [14 90],[ 36.46849315 224.53150685] ; [14.53150685 89.46849315],0
s2,1,0.906098,0.013915,[162 131] ; [59 49],[161.47880299 131.52119701] ; [59.52119701 48.47880299],0
n6,1,0.916928,0.010879,[263  32] ; [95 12],[262.71144279  32.28855721] ; [95.28855721 11.71144279],0
p8,1,0.923503,0.00922,[200  95] ; [72 35],[199.60199005  95.39800995] ; [72.39800995 34.60199005],0
