Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.02474,5.042017,[6 1] ; [ 6 11],[3.5 3.5] ; [8.5 8.5],0
v3,1,0.027159,4.880672,[3 4] ; [ 1 16],[1.16666667 5.83333333] ; [ 2.83333333 14.16666667],0
v2,1,0.035366,4.427401,[6 1] ; [ 7 11],[3.64 3.36] ; [9.36 8.64],0
s2,1,0.061972,3.483818,[6 1] ; [ 8 10],[3.92 3.08] ; [10.08  7.92],0
p4,1,0.084903,2.96846,[5 2] ; [ 6 12],[3.08 3.92] ; [ 7.92 10.08],0
p7,1,0.106343,2.607745,[5 2] ; [ 6 11],[3.20833333 3.79166667] ; [7.79166667 9.20833333],0
p10,1,0.131707,2.272269,[6 1] ; [9 8],[4.375 2.625] ; [10.625  6.375],0
p9,1,0.158379,1.989638,[6 1] ; [10  8],[4.48 2.52] ; [11.52  6.48],0
p8,1,0.194835,1.680672,[3 4] ; [ 3 14],[1.75 5.25] ; [ 4.25 12.75],0
v4,1,0.200933,1.635577,[5 1] ; [8 7],[3.71428571 2.28571429] ; [9.28571429 5.71428571],0
d1,1,0.2253,1.470289,[5 2] ; [ 8 10],[3.64 3.36] ; [9.36 8.64],0
r3,1,0.265572,1.239477,[6 1] ; [10  6],[4.86956522 2.13043478] ; [11.13043478  4.86956522],0
a3,1,0.276116,1.186108,[5 2] ; [8 9],[3.79166667 3.20833333] ; [9.20833333 7.79166667],0
b3,1,0.329114,0.952381,[2 4] ; [ 2 12],[1.2 4.8] ; [ 2.8 11.2],0
b2,1,0.329114,0.952381,[2 4] ; [ 2 12],[1.2 4.8] ; [ 2.8 11.2],0
a5,1,0.332474,0.939239,[5 2] ; [9 9],[3.92 3.08] ; [10.08  7.92],0
a4,1,0.332474,0.939239,[2 5] ; [9 9],[3.08 3.92] ; [ 7.92 10.08],0
n5,1,0.408451,0.683304,[4 2] ; [8 9],[3.13043478 2.86956522] ; [8.86956522 8.13043478],0
b5,1,0.40905,0.681561,[4 3] ; [ 7 11],[3.08 3.92] ; [ 7.92 10.08],0
b1,1,0.40905,0.681561,[4 3] ; [ 7 11],[3.08 3.92] ; [ 7.92 10.08],0
d3,1,0.466985,0.529101,[5 2] ; [10  8],[4.2 2.8] ; [10.8  7.2],0
p11,1,0.468011,0.526669,[4 3] ; [13  5],[4.76 2.24] ; [12.24  5.76],0
p6,1,0.504036,0.446429,[2 5] ; [ 3 15],[1.4 5.6] ; [ 3.6 14.4],0
s3,1,0.525718,0.402661,[3 3] ; [11  6],[3.65217391 2.34782609] ; [10.34782609  6.65217391],0
a8,1,0.529138,0.396046,[1 6] ; [ 1 15],[0.60869565 6.39130435] ; [ 1.39130435 14.60869565],0
a6,1,0.568261,0.3256,[3 4] ; [10  8],[3.64 3.36] ; [9.36 8.64],0
p2,1,0.612274,0.256877,[6 1] ; [13  4],[5.54166667 1.45833333] ; [13.45833333  3.54166667],0
r1,1,0.632585,0.228571,[2 4] ; [ 8 10],[2.5 3.5] ; [ 7.5 10.5],0
p3,1,0.656005,0.198413,[3 4] ; [ 6 12],[2.52 4.48] ; [ 6.48 11.52],0
r2,1,0.695895,0.152778,[4 2] ; [12  4],[4.36363636 1.63636364] ; [11.63636364  4.36363636],0
n6,1,0.707787,0.140498,[3 3] ; [10  7],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
n4,1,0.748233,0.103022,[4 3] ; [9 9],[3.64 3.36] ; [9.36 8.64],0
a7,1,0.851054,0.035259,[4 3] ; [9 8],[3.79166667 3.20833333] ; [9.20833333 7.79166667],0
p5,1,0.865215,0.028812,[1 6] ; [ 2 15],[0.875 6.125] ; [ 2.125 14.875],0
u2,1,0.886508,0.02037,[1 1] ; [5 4],[1.09090909 0.90909091] ; [4.90909091 4.09090909],0
d2,1,0.939491,0.005762,[4 3] ; [10  7],[4.08333333 2.91666667] ; [9.91666667 7.08333333],0
b4,1,0.968346,0.001575,[5 2] ; [13  5],[5.04 1.96] ; [12.96  5.04],0
n2,1,1.0,0.0,[2 1] ; [4 2],[2. 1.] ; [4. 2.],0
